epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae,train_mistake_loss,val_mistake_loss,train_mistake_acc,val_mistake_acc,val_step_macro_f1
1,2.514945675695492,2.322667293478997,2.042412252050537,2.037690364343446,0.11299412969224137,0.10891978925208096,0.35294188453945785,0.27488949694801096,0.26774205805102336,0.26583678798868576,0.35953929508775306,0.17605714011399745,0.886573739708219,0.9703220374657967,0.2228736056570492
2,2.0946877211127126,2.3272295231686337,1.6776653088374902,2.062751479452638,0.10224026159464386,0.10786748047985253,0.4707617121671722,0.3049884234897916,0.25359716160961254,0.2677068028938542,0.3147821522941713,0.15661056036761975,0.890895084019452,0.9703220374657967,0.24579501075880322
3,1.9513081654499467,2.3627651299893677,1.5390939861643647,2.0769238813478954,0.09784171296747897,0.10619302507990963,0.5208844913091627,0.33361397600505155,0.24736789446468502,0.26168144864132054,0.3143724663137982,0.17964822746118578,0.8879941258606577,0.9703220374657967,0.26222939791282196
4,1.8296220572810173,2.353410884437917,1.4243773370572257,2.088002878674656,0.09553132130373806,0.10635563606102408,0.5635442245654582,0.3929699010734582,0.24414680740166494,0.267296386977409,0.3097133969623434,0.15905236174460086,0.8887043189368771,0.9703220374657967,0.2971667936847133
5,1.7852179685907008,2.451763525658521,1.385577140060374,2.1802297277065157,0.09476609455887117,0.10578832523812999,0.5738961914391641,0.36181856451273414,0.24323764550013754,0.26864016134994184,0.30487473316430025,0.16574547594125785,0.8909432327025856,0.9703220374657967,0.27620440170945315
6,1.724215269892313,2.385162767072247,1.3226719578445845,2.1094509859231616,0.09449294602941541,0.10644663353948178,0.5998483316481295,0.3582403704483267,0.24365918751347018,0.2633081393991112,0.30705036637202643,0.16926514463235076,0.8890172853772449,0.9703220374657967,0.27442598099387083
7,1.6608559632658344,2.4540357817217133,1.2682759658150051,2.193898954952189,0.09387862671419028,0.10238340913116124,0.6162790697674418,0.4024415912439486,0.2426593864585124,0.2586893958664188,0.29870137147402015,0.15775341863104195,0.8902932254802831,0.9703220374657967,0.30721361323619273
8,1.6017285973354518,2.537960549258336,1.2100939173939267,2.24747689657861,0.0938235286100741,0.10640777717515987,0.6378978284943907,0.36960639865291517,0.24282191120164512,0.2608662087783674,0.29781114922926016,0.18407588202075306,0.8899802590399153,0.9699010734582193,0.2826281662806019
9,1.5575988174340027,2.4709445955142266,1.168633491166768,2.2025917779016786,0.09431905312303734,0.10656800292370103,0.6494294381048679,0.37676278678173014,0.24403769264292824,0.26968441325547793,0.2946462734484054,0.1617848170056206,0.8917256488035052,0.9692696274468533,0.28268441312805814
10,1.4966958894435278,2.661754546245424,1.1187839884987356,2.3890659853189793,0.09266936512768621,0.1071098451950542,0.6639703404111897,0.3647653125657756,0.24207220089668613,0.26731208241032706,0.2852425350343448,0.16557872057168063,0.8955534691126198,0.9684276994316986,0.267912567526576
11,1.5196715873381406,2.609572751659398,1.1419447981815907,2.3219243406889807,0.09315489583814074,0.11044283391392784,0.6572897106264144,0.335929278046727,0.24287369118705573,0.273815995927134,0.2845718933062122,0.1772055828235931,0.8950960566228514,0.9627446853294044,0.25226995758862225
12,1.4379987077493983,2.6417640999000316,1.0635245054238476,2.3517453506111154,0.09418412711945029,0.10734718893551078,0.6831214791275458,0.38013049884234895,0.24438779790691087,0.26199739064274025,0.2802900734465022,0.18267156892761066,0.8967451490201743,0.9454851610187329,0.27277176069186937
13,1.4454935926059196,2.709769605402611,1.0668032200049813,2.4174285640358915,0.09398548139514011,0.10800641428686808,0.6791010640858972,0.36434434855819825,0.24451856783716455,0.2690937322764566,0.28470489043953895,0.1843346316310671,0.8968294092156579,0.9509576931172384,0.2661109158613476
14,1.4210235769939592,2.661992209861632,1.0485036293757404,2.366589799827587,0.09341632995826765,0.1103197564752202,0.6853122442101208,0.3738160387286887,0.24386900936445427,0.2658594481519989,0.27910361769456915,0.1850826584394962,0.8997424045452357,0.9421174489581141,0.27230916360622315
15,1.3652554682655818,2.722913205602717,0.9920489092911837,2.44276345115724,0.0930021336019926,0.10792384897934706,0.6983123886561703,0.36266049252788884,0.24316279329616028,0.2664356055537299,0.2802044245049826,0.17222591317206828,0.8983220183927969,0.9560092612081666,0.2728206166193201
16,1.3335231815168973,2.6104485064123937,0.9619753312448124,2.320570513577844,0.09222836257665926,0.10956245740865278,0.7108671577832346,0.40223110924016,0.24182643656097785,0.2648165628631843,0.2793194864491779,0.1803155354776483,0.899561846983485,0.9515891391286045,0.2930198379859832
17,1.4031453620624665,2.7851326396438036,1.0244951733868308,2.5054978930531138,0.09276803157625617,0.1092730478604392,0.6905965621840243,0.372342664702168,0.24279952534839938,0.2667911456236461,0.28588215621975976,0.17036169993411546,0.8934951129086619,0.9646390233635024,0.2694271159971843
18,1.316758527662294,2.697727323301899,0.9482921155922861,2.4211310654876526,0.09279464532278747,0.10931636079270773,0.7142014540902306,0.3712902546832246,0.24286023683326188,0.2674715325627328,0.27567176660803083,0.16727989521077546,0.9005007463045885,0.9625342033256157,0.2686481135269253
19,1.3141381894108923,2.7177354958587165,0.9488597820671736,2.4318756607719147,0.09305048116780859,0.10999555459629859,0.7156098030718859,0.3782361608082509,0.2436384311917773,0.2686178993329428,0.2722279269188518,0.1758642722560775,0.9026674370455968,0.940854556935382,0.28918034248530744
20,1.2836689635141956,2.6369644379829897,0.9229677687359853,2.3689861158768286,0.09258511256134383,0.10981597086508918,0.7222543213443112,0.4133866554409598,0.24310597456154742,0.2640061740490551,0.26811608228081113,0.15816235014672053,0.9045091241754538,0.955167333193012,0.2956168423931568
