epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae
1,1.779489985534123,1.2585059329867363,1.67568482032844,1.173694685101509,0.10380517026143414,0.08481125999242067,0.41820212171970966,0.5862068965517241,0.2648652943649462,0.23975679278373718
2,1.48886667404856,1.144561544060707,1.4049020409584045,1.0639092028141022,0.08396462916529604,0.08065235195681453,0.5209380234505863,0.5818965517241379,0.24181852782411234,0.23776467144489288
3,1.4445826773132597,1.2003450989723206,1.3611674766455377,1.120112732052803,0.08341519827289241,0.08023237437009811,0.5332216638749302,0.5862068965517241,0.2404156146304948,0.23544426448643208
4,1.3868591721568788,1.1006426215171814,1.3067269772291183,1.0159531384706497,0.08013220470664757,0.08468947513028979,0.5494137353433836,0.5948275862068966,0.23438492976129055,0.24220636673271656
5,1.3511780223676138,1.1176255717873573,1.2723476652588164,1.0331324860453606,0.07883036129974894,0.08449307060800493,0.5728643216080402,0.5948275862068966,0.23141595348715782,0.24192613922059536
6,1.3061581062419074,1.2230065539479256,1.2273791645254408,1.139670617878437,0.07877893852336067,0.08333596400916576,0.5879396984924623,0.625,0.23174042494169303,0.23880219459533691
7,1.3319846700344766,1.11446662992239,1.2535167230027062,1.025216519832611,0.07846794377214142,0.08925011707469821,0.5555555555555556,0.5905172413793104,0.22991719017071383,0.2469528429210186
8,1.3265207963330405,1.0747684240341187,1.2474479196327073,0.9963683076202869,0.07907287423898067,0.07840010803192854,0.570072585147962,0.6206896551724138,0.23433474265038967,0.23031636141240597
9,1.2657331909452165,1.0530992858111858,1.188947214611939,0.972989946603775,0.07678598118945956,0.08010935690253973,0.592964824120603,0.6293103448275862,0.22728031687438488,0.23498642072081566
10,1.3072066945689065,1.315531648695469,1.229147763124534,1.2276018932461739,0.07805893290787935,0.08792976010590792,0.5661641541038526,0.5991379310344828,0.2329160775989294,0.2511669062077999
11,1.3332536539861135,1.116738148033619,1.2523945240037782,1.0335684269666672,0.08085912792012095,0.08316972525790334,0.5577889447236181,0.6077586206896551,0.23504214707229817,0.24340860731899738
12,1.2640172094106674,1.0998630672693253,1.1865044300045287,1.016854740679264,0.07751278313142913,0.08300833124667406,0.5879396984924623,0.6163793103448276,0.22897437906691007,0.2393667995929718
13,1.2343850071941103,1.100684404373169,1.157663609300341,1.0149123072624207,0.0767213941684791,0.08577210642397404,0.6002233389168062,0.646551724137931,0.22732948777931078,0.24435791745781898
14,1.2040801378233092,1.0705467984080315,1.1280673550707954,0.9832912907004356,0.07601278641128115,0.08725550910457969,0.615857063093244,0.6206896551724138,0.22579160199633666,0.24516372941434383
15,1.1897485224264008,1.1124620512127876,1.115301750600338,1.0241122618317604,0.07444676690335784,0.08834979217499495,0.6197654941373534,0.625,0.22080450558236667,0.2505774348974228
16,1.1427769043615885,1.107204109430313,1.0703420213290624,1.0193323530256748,0.07243488186837307,0.08787177130579948,0.632607481853713,0.6163793103448276,0.2200367660926921,0.25094806402921677
17,1.1300150996872358,1.0791505835950375,1.0578263061387199,0.996184803545475,0.0721887892245182,0.08296579075977206,0.6454494695700725,0.646551724137931,0.2184561975300312,0.24344148114323616
18,1.0986876785755157,1.0444672219455242,1.026923845921244,0.9580006822943687,0.07176382819722806,0.08646653592586517,0.6594081518704634,0.6293103448275862,0.21905982760446413,0.24687665700912476
19,1.0842092878052167,1.0670747384428978,1.011876490499292,0.9797490760684013,0.0723327905870974,0.08732564887031913,0.6599664991624791,0.6422413793103449,0.21774082284952914,0.24676250666379929
20,1.0713375200118338,1.0232261791825294,1.001557751425675,0.93585822917521,0.06977976845311266,0.08736795047298074,0.6644332774986041,0.6724137931034483,0.21279103415352957,0.25008235312998295
21,1.0994174097265517,1.0664940811693668,1.0295140477163451,0.9847225546836853,0.06990336167759129,0.08177152927964926,0.6359575656058069,0.6379310344827587,0.21384491877896444,0.23950346373021603
