epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae,train_mistake_loss,val_mistake_loss,train_mistake_acc,val_mistake_acc
1,2.3617612518754805,2.0931202046661057,1.8544637758578693,1.795820933096447,0.13272207100842512,0.0816267790230176,0.3663741693644573,0.48820263705759886,0.2678943791078087,0.2128390152366686,0.37457540490381924,0.2156725069617828,0.9013034588515931,0.9462179042331714
2,2.0756891560241706,1.9393071037956942,1.6875860291133444,1.6577239089505198,0.08779701067892935,0.07516336792628853,0.5192111092179247,0.5350451075641915,0.2243576934150139,0.20375237565831456,0.30030611461077017,0.20641982523332777,0.9013034588515931,0.9462179042331714
3,1.9490811293851091,1.8512083287871108,1.5680369849829805,1.5754157164955536,0.08551931525565509,0.07396023187949209,0.539487135798262,0.5374739764052742,0.21933015648825935,0.2007484253622607,0.29552482636504207,0.20183238551527324,0.9013034588515931,0.9462179042331714
4,1.8709106757706242,1.8149258873679421,1.4936728142538314,1.5349187308264474,0.08448121985136539,0.07418310307716017,0.5510308400068155,0.5336571825121443,0.21750965752792958,0.2074652330731452,0.29275664180380095,0.20582405108076926,0.9013034588515931,0.9462179042331714
5,1.8145032263752712,1.7697756891032213,1.441546825071599,1.4951766195767129,0.08288278230376292,0.07290754602196976,0.5539700119270745,0.547883414295628,0.21547639759441192,0.1998073845832899,0.2900736188056786,0.20169151507416258,0.9013034588515931,0.9462179042331714
6,1.770922659771429,1.7500634428364465,1.4020565593033434,1.472711943322631,0.0818253988227135,0.07431549523581572,0.5674731640824672,0.5385149201943095,0.21390584124924072,0.20722769563765595,0.2870407003492325,0.20303600957251355,0.9013034588515931,0.9462179042331714
7,1.7934022457763352,1.7450154684716674,1.4233781539372152,1.4681935745506631,0.08116129561332,0.07439892006408498,0.5584000681547112,0.5451075641915336,0.21385194984016964,0.2038595200536319,0.2888627978875499,0.20242296828320255,0.9013034588515931,0.9462179042331714
8,1.7116570864732839,1.7189528684000601,1.3469544640187003,1.445116112664042,0.08065722931114855,0.07393586028581854,0.5834469245186573,0.5534351145038168,0.21361669693139002,0.20314649512666866,0.2840453952444252,0.1999008922962411,0.9013034588515931,0.9462179042331714
9,1.6800139610071485,1.7150790630157915,1.316820708099511,1.445340489944098,0.08022886902489965,0.07416226385493481,0.587621400579315,0.5589868147120055,0.21349856964539254,0.19943240100852655,0.28296438160655973,0.19557630319838554,0.9013034588515931,0.9462179042331714
10,1.6731837932245759,1.703566328177098,1.312341385733474,1.4280000305440508,0.0796633368190762,0.07320480218246363,0.5913699096950077,0.5475364330326162,0.2125742634281346,0.20185532380027293,0.2811790682460486,0.2023614915934476,0.9013034588515931,0.9462179042331714
11,1.6723047787579712,1.698292366255496,1.3097042467062388,1.4254458445298184,0.07927173229077542,0.07289195118638726,0.5919662634179588,0.5534351145038168,0.21254448473331652,0.20187533526351104,0.28332879907797665,0.19995457142860337,0.9013034588515931,0.9462179042331714
12,1.6348926914187139,1.6677670680674144,1.273646239122107,1.4000430843385039,0.07883115571825645,0.0735833297931511,0.6067899131027432,0.5628036086051353,0.21244581287460487,0.2000016360378861,0.2824152995108502,0.19414065118509394,0.9013034588515931,0.9462179042331714
13,1.590387882904414,1.671530972248477,1.2318425418002619,1.4033269253478622,0.07875611285986416,0.07345481743256638,0.6139887544726529,0.5662734212352533,0.21223850978621228,0.20218005782609844,0.27978922694814856,0.19474923896094645,0.9013034588515931,0.9462179042331714
14,1.5834369723202524,1.6616216872319176,1.2249256214833093,1.392318082550679,0.07813227712640894,0.07235661857373014,0.6176520701993525,0.5659264399722415,0.2117815702661052,0.20210182939776938,0.28037907477943674,0.1969470028700223,0.9013034588515931,0.9462179042331714
15,1.5743200221202263,1.6737078000570982,1.2157024811349668,1.405435223036719,0.07778374564862979,0.07239410580031827,0.617268699948884,0.5711311589174185,0.21124965252066252,0.20042729903061632,0.28083379466634406,0.19587847168539896,0.9013034588515931,0.9462179042331714
16,1.5496606430501219,1.641907324483211,1.1944181103583678,1.3769576865546327,0.07754628475159432,0.0718670585538512,0.6209320156755835,0.5763358778625954,0.21095275772015998,0.20037738280855558,0.2776962475072669,0.1930825878335402,0.9013034588515931,0.9462179042331714
17,1.538281477722445,1.6422527463464254,1.1842803783444371,1.373893991929636,0.07697710083519241,0.07189356298350692,0.6284290339069688,0.5749479528105482,0.20998401398308578,0.1990248053790297,0.2770239967725248,0.19646519515598754,0.9013034588515931,0.9462179042331714
18,1.5588389494326071,1.6584608361259423,1.203017612132451,1.392571167760554,0.07748844871266694,0.07146050810482997,0.6199522917021639,0.5801526717557252,0.21079065312131096,0.19685841512547692,0.2783328887753723,0.19442916319735923,0.9013034588515931,0.9462179042331714
19,1.4990659479104511,1.6240423767207646,1.1477997490689018,1.357945061821974,0.07658781900666788,0.07146609490795486,0.638865224058613,0.5777238029146426,0.20991328279180732,0.20090070406154656,0.2746783751587503,0.19463122757584747,0.9013034588515931,0.9462179042331714
20,1.4838015972237548,1.6377986501605042,1.1317890549786636,1.3756504228427788,0.07652343966893269,0.07121299899013236,0.6419321860623616,0.5697432338653713,0.20935422400941556,0.19937981583441736,0.27548909992675275,0.19093522716941808,0.9013034588515931,0.9462179042331714
