split,file,feature,norm,exact,max_abs_error
train,features__cam-07_uid-12_take-01_aug-02_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.841761589050293
train,features__cam-07_uid-12_take-01_aug-02_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.6298551559448242
train,features__cam-07_uid-12_take-01_aug-02_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.045757293701172
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-23.npz,False,3.7663183212280273
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8325858116149902
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.5708189010620117
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.8984775543212891
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.5137267112731934
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.4884176254272461
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.25049686431884766
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.6637477874755859
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.7468767166137695
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.841761589050293
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.6298551559448242
train,features__cam-07_uid-12_take-01_aug-03_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.9929075241088867
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.526919364929199
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.7176270484924316
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.48863840103149414
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.7655477523803711
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.5167756080627441
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.6295700073242188
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.34419822692871094
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.6834802627563477
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.770726203918457
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.8009729385375977
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.5987424850463867
train,features__cam-07_uid-12_take-02_aug-01_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.9929075241088867
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.526919364929199
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.7176270484924316
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.48863840103149414
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.7655477523803711
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.5167756080627441
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.6295700073242188
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.34419822692871094
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.6834802627563477
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.770726203918457
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.8009729385375977
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.5987424850463867
train,features__cam-07_uid-12_take-02_aug-02_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-22.npz,False,3.9929075241088867
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,distance_from_center,norm_2026-09-23.npz,False,4.526919364929199
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.7176270484924316
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.48863840103149414
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.7655477523803711
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.5167756080627441
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.6295700073242188
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.34419822692871094
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.6834802627563477
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.770726203918457
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.8009729385375977
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.5987424850463867
train,features__cam-07_uid-12_take-02_aug-03_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,distance_from_center,norm_2026-09-22.npz,False,1.901711106300354
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,distance_from_center,norm_2026-09-23.npz,False,2.0629873275756836
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8070497512817383
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.4934840202331543
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.45788145065307617
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.3949253559112549
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.458040714263916
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.2180027961730957
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.5995807647705078
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.6693229675292969
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.5551509857177734
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.48351192474365234
train,features__cam-05_uid-07_take-01_aug-01_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,distance_from_center,norm_2026-09-22.npz,False,1.901711106300354
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,distance_from_center,norm_2026-09-23.npz,False,2.0629873275756836
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8070497512817383
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.4934840202331543
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.45788145065307617
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.3949253559112549
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.458040714263916
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.2180027961730957
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.5995807647705078
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.6693229675292969
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.5551509857177734
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.48351192474365234
train,features__cam-05_uid-07_take-01_aug-02_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-22.npz,False,1.901711106300354
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,distance_from_center,norm_2026-09-23.npz,False,2.0629873275756836
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.8070497512817383
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.4934840202331543
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.45788145065307617
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.3949253559112549
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.458040714263916
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.2180027961730957
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.5995807647705078
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.6693229675292969
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.5551509857177734
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.48351192474365234
train,features__cam-05_uid-07_take-01_aug-03_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,distance_from_center,norm_2026-09-22.npz,False,1.567032814025879
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,distance_from_center,norm_2026-09-23.npz,False,1.6686558723449707
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.5651775598526001
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.46584951877593994
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.36292946338653564
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.3512918949127197
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.31215524673461914
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.1958531141281128
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.46208763122558594
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.45221471786499023
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.3696131706237793
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.32656967639923096
train,features__cam-05_uid-07_take-02-1_aug-01_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,distance_from_center,norm_2026-09-22.npz,False,1.567032814025879
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,distance_from_center,norm_2026-09-23.npz,False,1.6686558723449707
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.5651775598526001
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.46584951877593994
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_x_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-22.npz,False,0.36292946338653564
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_y_relative_to_pelvis,norm_2026-09-23.npz,False,0.3512918949127197
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_y_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-22.npz,False,0.31215524673461914
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_z_relative_to_pelvis,norm_2026-09-23.npz,False,0.1958531141281128
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,position_z_relative_to_pelvis,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,joint_angles,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,joint_angles,norm_2026-09-22.npz,False,0.46208763122558594
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,joint_angles,norm_2026-09-23.npz,False,0.45221471786499023
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,joint_angles,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,polar_elevation,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,polar_elevation,norm_2026-09-22.npz,False,0.3696131706237793
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,polar_elevation,norm_2026-09-23.npz,False,0.32656967639923096
train,features__cam-05_uid-07_take-02-1_aug-02_norm.npz,polar_elevation,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-03_norm.npz,distance_from_center,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-03_norm.npz,distance_from_center,norm_2026-09-22.npz,False,1.567032814025879
train,features__cam-05_uid-07_take-02-1_aug-03_norm.npz,distance_from_center,norm_2026-09-23.npz,False,1.6686558723449707
train,features__cam-05_uid-07_take-02-1_aug-03_norm.npz,distance_from_center,norm_mirrored_2026-09-24.npz,True,0.0
train,features__cam-05_uid-07_take-02-1_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-20.npz,False,
train,features__cam-05_uid-07_take-02-1_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-22.npz,False,0.5651775598526001
train,features__cam-05_uid-07_take-02-1_aug-03_norm.npz,position_x_relative_to_pelvis,norm_2026-09-23.npz,False,0.46584951877593994
