epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae
1,2.1396483029088667,2.0839781761169434,1.9510876305641667,1.9267764772687639,0.18856067570947832,0.15720172226428986,0.07511497189575882,0.15695067264573992,0.32918739763479077,0.31965786644390654
2,1.913837800102849,1.901553954396929,1.8045824247021829,1.7829287903649467,0.10925537371827711,0.11862517148256302,0.4108329075114972,0.4304932735426009,0.25854797685338604,0.2749101370573044
3,1.6682007543502315,1.8594111544745309,1.5585723216495206,1.7342464753559657,0.10962843173934568,0.12516468550477708,0.4966785896780787,0.4304932735426009,0.2654626516084517,0.29246787088257925
4,1.585902800963771,1.8640058721814836,1.4823160344554531,1.736983265195574,0.1035867604396997,0.12702261550085886,0.5043433827286663,0.4304932735426009,0.26237479501193567,0.2968322677271707
5,1.5532331932936945,1.865072250366211,1.4507769682715017,1.7359446287155151,0.10245621733127101,0.12912760994264058,0.5084312723556464,0.4260089686098655,0.26121658615527615,0.3003960443394525
6,1.5209920069863718,1.8592385394232613,1.418480844266953,1.7296693665640694,0.1025111615777977,0.1295691654086113,0.5089422585590189,0.4080717488789238,0.2638666026534573,0.3021059568439211
7,1.4910944435865647,1.8540185008730208,1.3873318582773209,1.723436917577471,0.10376258359681215,0.13058160032544816,0.5068983137455289,0.3901345291479821,0.2625362856253501,0.30394343606063295
8,1.4550655695699877,1.8451351267950875,1.3571500619572978,1.7134072099413191,0.09791550166424244,0.13172793920551026,0.5252938170669392,0.36771300448430494,0.2560900050786234,0.3057612819331033
9,1.4265927244578638,1.8415134293692452,1.325932038407172,1.7096635273524694,0.10066068848414768,0.13184988498687744,0.5360245273377618,0.36771300448430494,0.2595989374864486,0.30715263741356985
10,1.3961222671693372,1.84269004208701,1.2997254895106438,1.712515217917306,0.09639678048270364,0.13017485929386957,0.5426673479816045,0.3632286995515695,0.25397081000189625,0.30419460577624186
11,1.3621576438027043,1.8521212679999215,1.2645409011071729,1.7226363250187464,0.0976167316398313,0.12948494298117502,0.5457332652018395,0.36771300448430494,0.2551270586348349,0.30549766549042295
12,1.3371711565602211,1.8750081743512834,1.2404354019991812,1.7475926194872176,0.0967357554022343,0.12741555379969732,0.5641287685232499,0.3632286995515695,0.25513711379420373,0.302356732743127
13,1.2960296854857476,1.8390567983899797,1.1992530644901338,1.7211035319737025,0.09677662261791768,0.11795324406453542,0.5743484925907001,0.3811659192825112,0.25445021400528567,0.2931232878140041
