epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae
1,1.7517626264265604,1.2594273462891579,1.6471481046506338,1.1747827008366585,0.10461452051198908,0.0846446705982089,0.4723618090452261,0.6120689655172413,0.26593420361833914,0.23989787697792053
2,1.4956558772495814,1.1574850007891655,1.4112438133784704,1.0753006264567375,0.0844120626071734,0.08218437386676669,0.5013958682300391,0.5862068965517241,0.24200475215911865,0.2444139178842306
3,1.442180118390492,1.1271185874938965,1.3607336367879594,1.0468232482671738,0.08144647202321462,0.08029536344110966,0.5287548855388051,0.5862068965517241,0.237585668319038,0.24552763812243938
4,1.3944033554622106,1.082248106598854,1.3148585227983338,0.9941846467554569,0.0795448354578444,0.08806346310302615,0.5376884422110553,0.5560344827586207,0.23482810466417245,0.2475715447217226
5,1.3698481076530047,1.0937605127692223,1.2904595551746232,1.0084403939545155,0.0793885570684714,0.08532010111957788,0.5415968732551647,0.5560344827586207,0.2328859447900738,0.24570385552942753
6,1.3528294563293457,1.1042747534811497,1.2747201759900366,1.0133996456861496,0.07810927448528153,0.09087509801611304,0.5477386934673367,0.5732758620689655,0.23090591042169503,0.24998876452445984
7,1.2955996213214738,1.1204840801656246,1.2183324896863528,1.034685879945755,0.0772671293068145,0.0857982118614018,0.5767727526521497,0.5474137931034483,0.22682044043072633,0.242896081879735
8,1.2746786624193192,1.0767784789204597,1.1973164975643158,0.9830991066992283,0.07736216019839048,0.09367936756461859,0.5745393634840871,0.6896551724137931,0.22854116878339223,0.25303149595856667
9,1.2582449497921127,1.0684766843914986,1.1793166526726313,0.9829996898770332,0.07892829997997199,0.0854769698344171,0.5817978782802904,0.5862068965517241,0.22898789175919124,0.251339565962553
10,1.241049560053008,0.9801159799098969,1.1645020374229975,0.897826548665762,0.07654751591118318,0.08228941075503826,0.5851479620323842,0.6336206896551724,0.22693666549665586,0.2390945516526699
11,1.2087109546576227,1.0882782936096191,1.1328634140746934,1.004067249596119,0.07584754291123577,0.08421104727312922,0.6058068118369626,0.5905172413793104,0.22480685716228826,0.23743855208158493
12,1.170797040419919,1.3176065534353256,1.096559774662767,1.2156226336956024,0.07423726189881563,0.10198390437290072,0.5979899497487438,0.5129310344827587,0.21954482607543468,0.2724819891154766
13,1.2407463597399848,1.0921776369214058,1.1657603872673852,1.0091259740293026,0.0749859770626894,0.08305167313665152,0.5845896147403685,0.5948275862068966,0.22257412916847638,0.24090265296399593
14,1.1953478466187204,1.0842844545841217,1.1200838152851378,0.9984952919185162,0.07526403446016568,0.08578916918486357,0.6108319374651033,0.603448275862069,0.2233151476830244,0.2540833558887243
15,1.1799462756940298,1.0952251926064491,1.1027417076485497,1.011068418622017,0.07720457842307431,0.08415677398443222,0.6108319374651033,0.5818965517241379,0.2270967343023845,0.24386647529900074
16,1.230982197182519,1.2337217144668102,1.1544815078377724,1.1556571535766125,0.07650068821385503,0.07806453993543983,0.6141820212171971,0.5862068965517241,0.226072187934603,0.23271059058606625
17,1.2161992426429475,1.0572204515337944,1.1397991478443146,0.9740795791149139,0.07640008688239115,0.08314087567850947,0.615857063093244,0.6163793103448276,0.22856282416198934,0.2369491644203663
18,1.1724637331707137,1.0300624780356884,1.0972066798380442,0.9516714960336685,0.07525705200220857,0.07839097455143929,0.6298157453936348,0.6508620689655172,0.22214916747595584,0.2342550102621317
19,1.2006698144333703,1.134332537651062,1.1263585782476835,1.0525061562657356,0.0743112348552261,0.08182639116421342,0.6186487995533222,0.603448275862069,0.2219031767121383,0.237386554479599
20,1.1686125014509474,1.115776464343071,1.0943326322095734,1.0306001380085945,0.0742798624560237,0.08517632726579905,0.6337241764377443,0.646551724137931,0.2214310448616743,0.25359075888991356
