epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae,train_mistake_loss,val_mistake_loss,train_mistake_acc,val_mistake_acc
1,1.3834537467256751,1.9259573908711303,1.3834537467256751,1.9259573908711303,0.22473387101620207,0.21666238567288287,0.6109345659396216,0.47169017049042306,0.3497064328341751,0.3342223970093644,0.7406004579377522,0.7505886481325643,0.3320814675718619,0.18522416333403494
2,1.340933252169565,1.9119249358726185,1.340933252169565,1.9119249358726185,0.22086722310565204,0.21064450249069616,0.6172901921132457,0.46684908440328354,0.34635024247969504,0.3285692655972445,0.7384617537083558,0.7453733619025722,0.3401343348259425,0.20564091770153653
3,1.285631415042577,1.921219504323665,1.285631415042577,1.921219504323665,0.21604703789705765,0.2072962149734611,0.6315181279791998,0.46011366028204587,0.3416385500740664,0.326144627527334,0.7300957724243234,0.7440119003577123,0.3727069189657663,0.20627236371290256
4,1.2496254734439898,1.9207033709309473,1.2496254734439898,1.9207033709309473,0.21523202779009631,0.21246140661359875,0.6400404448938322,0.45695643022521576,0.3415541441931677,0.33021756802934316,0.7297523365739831,0.745705601517162,0.3749819442438249,0.18501368133024626
5,1.2105238494648507,1.8898387918269552,1.2105238494648507,1.8898387918269552,0.21457702383371027,0.20016512455674718,0.6477683085367615,0.4546411281835403,0.34103952824561456,0.31731484927138237,0.7271337507347245,0.7396393374151191,0.3872959699552217,0.19343296148179331
6,1.1845971318006205,1.9198152710577985,1.1845971318006205,1.9198152710577985,0.21605461503743748,0.2024965169279905,0.6545933843709375,0.4352767838349821,0.34120869262876596,0.3188629658099627,0.7237328048921916,0.7375514724208941,0.397623862487361,0.1986950115765102
7,1.1731752841162333,1.9509531232688935,1.1731752841162333,1.9509531232688935,0.21320363719064206,0.2004556681555438,0.6553517261302904,0.4319090717743633,0.33941768071700706,0.31899015995777924,0.7208392283018659,0.736909647937374,0.4088184313159035,0.20564091770153653
8,1.1415505477601386,1.9387040400449864,1.1415505477601386,1.9387040400449864,0.21361481375636074,0.20036055742804346,0.6641629351437238,0.44516943801304987,0.3404726478494903,0.3171753456070784,0.7229737126463912,0.7449091454476614,0.40419615773508594,0.18227741528099348
9,1.1541191071732513,1.9104459455354017,1.1541191071732513,1.9104459455354017,0.21494186550882463,0.20203927007643574,0.6619601328903655,0.4352767838349821,0.34137083373282595,0.3203068124046077,0.721705090055985,0.7386631914450731,0.40509894554383935,0.19743211955377815
10,1.159580794610885,1.920458724889673,1.159580794610885,1.920458724889673,0.21059306933840938,0.19563895973377518,0.6512350137223747,0.45253630814565354,0.338048533472594,0.3151658402398696,0.7230277421690386,0.7335183958434175,0.3980210891232125,0.2321616501789097
11,1.096182538563162,1.933719523252625,1.096182538563162,1.933719523252625,0.2056703769508924,0.19532418994919498,0.6762241802686697,0.42243738160387284,0.3355966715881216,0.3152271164304782,0.7232639449672101,0.7483313726490609,0.40098223313592374,0.15786150284150705
12,1.0795899850000075,1.9473194996449,1.0795899850000075,1.9473194996449,0.20756847570565123,0.1861927898191394,0.6823270258558428,0.425594611660703,0.3362110427964307,0.3083605982207971,0.7283558005906419,0.746278786930228,0.3876931965910732,0.18669753736055567
13,1.1083149714706158,1.9515219248864204,1.1083149714706158,1.9515219248864204,0.20220110674874212,0.19290843144372039,0.6674851942799365,0.4308566617554199,0.33168679044440563,0.31520465646316265,0.7305703822043905,0.7448880354546668,0.37971255236169293,0.17596295516733318
14,1.0652416299296203,1.9893934014620869,1.0652416299296203,1.9893934014620869,0.20540293429983708,0.19249409601547904,0.6824714719052434,0.4314881077667859,0.3355471497452984,0.31240331317419456,0.7268235652876885,0.7404866793662015,0.3943377148634985,0.19322247947800464
15,1.0603392296369134,2.0856832107777996,1.0603392296369134,2.0856832107777996,0.202581385546865,0.19993187722259353,0.6830131445904954,0.3797095348347716,0.33324775203715923,0.32153772174139017,0.7302233334843279,0.7410775559170827,0.38664596273291924,0.17806777520521996
16,1.0568611735159756,2.0339694554066563,1.0568611735159756,2.0339694554066563,0.20288859174962026,0.19018798519648852,0.6834825942510472,0.4319090717743633,0.3329823793366898,0.3117062781743942,0.726922741338178,0.7443429163520499,0.39682940921565796,0.20185224163334034
17,1.1608299262327695,1.9426643014882545,1.1608299262327695,1.9426643014882545,0.19798352449129344,0.19044843265111258,0.6521739130434783,0.3931803830772469,0.32900101128951087,0.31457067773897157,0.7264716575708104,0.7302100501595434,0.3958905098945544,0.2302673121448116
18,1.246260664598387,1.8860180994707065,1.246260664598387,1.8860180994707065,0.19505762661724235,0.19460548454837984,0.6314820164668496,0.425594611660703,0.3262327646100244,0.3189999670467736,0.7235234533364625,0.7404467645280614,0.40412393471038566,0.23237213218269837
19,1.149633448058154,1.9109367823957066,1.149633448058154,1.9109367823957066,0.2004064421131658,0.19529247132406952,0.6614545717174636,0.46327089033887603,0.33115981067000105,0.31653879759149084,0.7257393591840987,0.7452315892753689,0.39780442004911165,0.22205851399705326
20,1.0896812348150198,1.9151127443291518,1.0896812348150198,1.9151127443291518,0.2065137965553812,0.198764166277403,0.6795103278925322,0.4624289623237213,0.3355921382558289,0.3209037838205366,0.7264940217535534,0.7474919963801341,0.3953488372093023,0.21237634182277415
21,1.0527382606149978,1.9453162351574955,1.0527382606149978,1.9453162351574955,0.20969983730015856,0.19938635464500493,0.689729885887621,0.46263944432751,0.3395634120286897,0.32126932097996846,0.728896558723852,0.7459668139487009,0.3917376859742886,0.2172174279099137
22,1.0263848311808452,1.9516269757707,1.0263848311808452,1.9516269757707,0.20841154801923897,0.1971523487074777,0.6968799653329482,0.45001052410018944,0.3376857518426569,0.31833952810231875,0.7335630172631411,0.7509402940459463,0.3811570128556984,0.19469585350452537
23,1.0340755546556186,1.991246151387177,1.0340755546556186,1.991246151387177,0.20789019576855414,0.19686833344685345,0.6922215802397804,0.45169438013049884,0.33686103633799064,0.31756305223802495,0.7346264355516358,0.7468457576526488,0.37779864220713566,0.22795201010313618
24,1.0005247431753275,1.9467141227806475,1.0005247431753275,1.9467141227806475,0.20833001331745432,0.19361876686252819,0.7039217102412249,0.4430646179751631,0.33786064955896505,0.31531712750313634,0.737773456928893,0.7518741929187345,0.36797631084789834,0.19743211955377815
25,0.9967862708744555,1.9733482307696237,0.9967862708744555,1.9733482307696237,0.20366579610179067,0.19003669024564496,0.7003466705185614,0.4712692064828457,0.33470296474459127,0.3107137483556605,0.7437524328458418,0.7582626543253804,0.3573956377293081,0.17933066722795202
26,0.976463841062637,1.9911560382473672,0.976463841062637,1.9911560382473672,0.20479710211553068,0.1902554397890942,0.7091939910443449,0.4588507682593138,0.3357037335879607,0.31267495897632475,0.7405478063732425,0.7598622068057084,0.3682290914343493,0.17912018522416334
27,0.972062608582013,1.9457225188082883,0.972062608582013,1.9457225188082883,0.20773149008491248,0.1974844662231493,0.7109995666618518,0.45274679014944225,0.33805867386022675,0.3197050207186513,0.7420105783990675,0.750750476336434,0.36848187202080024,0.20711429172805726
28,0.9659317127976066,1.9653587888301334,0.9659317127976066,1.9653587888301334,0.2058179382599108,0.1920255879612596,0.7107467860754009,0.4763207745737739,0.3371584427532357,0.31504683274171197,0.7407386255767087,0.7447799703016504,0.3724180268669652,0.2410018943380341
29,0.9733860132133928,1.9378200425672119,0.9733860132133928,1.9378200425672119,0.20225019307214367,0.19285128360829418,0.7069911887909865,0.44832666806988003,0.33389726773207884,0.3162958465972917,0.7395751598458853,0.74537960004114,0.37375415282392027,0.253420332561566
30,0.9428547417068868,1.9879339216784713,0.9428547417068868,1.9879339216784713,0.2032953844165313,0.18805721190910363,0.7178246424960277,0.4098084613765523,0.33450826306865167,0.31205152349957815,0.7394706315858575,0.7490223787930408,0.37566806297847755,0.23447695222058515
