epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae,train_mistake_loss,val_mistake_loss,train_mistake_acc,val_mistake_acc
1,2.0580773792084948,1.764182950114156,1.57660481386516,1.4660442409279582,0.09554161507083098,0.07716007753797285,0.4741012097461237,0.496530187369882,0.2403705250015051,0.21914293936320714,0.3859309512050949,0.22097862687903447,0.8594735048560231,0.9462179042331714
2,1.790951267087817,1.6607414385774633,1.3872523898162374,1.370116303910266,0.08425994886070165,0.07311455074411172,0.524194922474016,0.5454545454545454,0.2213005204799227,0.20941636244674305,0.31943892996139034,0.21751057430283055,0.9013034588515931,0.9462179042331714
3,1.681486672617759,1.6186774084856221,1.2900119237500252,1.3310800712187212,0.08058691322194458,0.07110879961196538,0.5536292383711025,0.5405968077723803,0.21417856133195295,0.20273529656313277,0.3108878352118489,0.21648853304949436,0.9013034588515931,0.9462179042331714
4,1.598974957148613,1.5727853296877263,1.2192775326544971,1.288504713839227,0.0790276085699043,0.07118603108184678,0.5699863690577611,0.5458015267175572,0.2118660546433211,0.20329363783309748,0.30066981282318644,0.21309458261744663,0.9013034588515931,0.9462179042331714
5,1.532221001951019,1.564594309081088,1.1581934344338136,1.2800805891280647,0.07845156751979113,0.07156138601047653,0.5888567047197137,0.5499653018736989,0.21076842668473883,0.20055042330052827,0.2955759999542738,0.21295233533441366,0.9013034588515931,0.9462179042331714
6,1.4826318562558627,1.502522994201262,1.1151231864127216,1.2312739335901135,0.0772386440037869,0.0708815033373597,0.5994206849548475,0.5589868147120055,0.2091673590263164,0.1994266859613932,0.2902700282704359,0.2003675574580064,0.9013460555460896,0.9462179042331714
7,1.4313129085529728,1.4915839996966687,1.071845184016861,1.2187425224008142,0.07699788224373307,0.07138286244410735,0.614159141250639,0.556557945870923,0.20907578372196053,0.19846381672791072,0.2824698440268717,0.2014586077286647,0.9013886522405862,0.9462179042331714
8,1.384680222242827,1.4999059941414947,1.0295542612550044,1.2250378902305614,0.07626574179690523,0.0725779430019659,0.6280882603509967,0.5655794587092297,0.20774880083079883,0.2068258129305892,0.2788602206005895,0.20229016629221674,0.9017720224910547,0.9462179042331714
9,1.3635650955607521,1.4637691396605836,1.0106074593387726,1.1907122840920648,0.07615500630567242,0.07218330738308666,0.641634009200886,0.5794587092297016,0.20898782913585776,0.20464074226853612,0.2768026290078234,0.20087355590210512,0.9015164423240757,0.9458709229701596
10,1.332126033931402,1.4305577892196046,0.9828128783940782,1.1628272923139424,0.07541883033345015,0.07056437301766741,0.6439342307036974,0.5818875780707842,0.20747265772391568,0.20178629834573347,0.2738943252197342,0.1971661087616787,0.9018572158800477,0.9458709229701596
11,1.30168608927272,1.4244340327414837,0.9542352903471899,1.1504699733558592,0.07560303332017639,0.0712636652310471,0.6571392059976146,0.5853573907009022,0.20830543661028228,0.20551488884202726,0.271847765085767,0.20270039669268733,0.9018998125745442,0.9458709229701596
12,1.287261076860272,1.5230272849510005,0.9446329334217862,1.2476088119732154,0.07484370154234751,0.07126221584749746,0.6587578803884818,0.573560027758501,0.20699518432774724,0.20280987441867263,0.2677844434092202,0.20415625534951687,0.9021553927415232,0.9444829979181124
13,1.2605868965204632,1.381417616710558,0.9199421695352352,1.1100961710070516,0.07445365500989135,0.07059138333731955,0.6708127449309934,0.5943789035392089,0.20655629287501773,0.20420469638410504,0.2661910719474224,0.2007300668078792,0.9021127960470268,0.9441360166551006
14,1.251301961654051,1.3791222680401016,0.9159831978756254,1.1095203333994845,0.07403457376913089,0.07032899140984147,0.6653603680354404,0.6016655100624566,0.20585301399677586,0.20335431470648274,0.26128419058534447,0.19927295936005457,0.9035184869654115,0.9392782789729355
15,1.2172405463148528,1.3975086695217824,0.8836480627021669,1.1313109204664336,0.07453539221336918,0.06964987477512805,0.6772448457999659,0.5992366412213741,0.2070861035394571,0.20225255469699482,0.25905709458662235,0.19654787462818754,0.9033055034929289,0.9427480916030534
16,1.1875804930681753,1.390895364867462,0.8590668803512319,1.1287504922557663,0.07324487262923139,0.07003273561105623,0.6889163400920089,0.5909090909090909,0.20485425027396925,0.20301929926806753,0.2552687390789907,0.19211213603861385,0.903475890270915,0.9437890353920888
