epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae,train_mistake_loss,val_mistake_loss,train_mistake_acc,val_mistake_acc
1,2.237331727121704,2.166140096267717,1.728245209348099,1.878810774324016,0.12694606138969503,0.10900336197736656,0.33123886561702537,0.2609976846979583,0.2902238266762728,0.2803971558957738,0.3821404550099523,0.17832596367751055,0.8638475612691993,0.9703220374657967
2,1.891856320098676,2.1396546134745993,1.446067064255799,1.8625935248840837,0.11366668517817782,0.10739787057092305,0.44636236698926285,0.3098295095769312,0.2779249066627848,0.2752632047325772,0.33212257132692535,0.16966322485987684,0.8808440464153305,0.9699010734582193
3,1.7277015275423468,2.154733091314692,1.2915734873000404,1.8872608061063618,0.10954505570921282,0.106163552261579,0.5057417304636718,0.32750999789518,0.27181212420157974,0.27107380413364246,0.32658298313617706,0.16130873170786303,0.8810246039770813,0.969480109450642
4,1.6113775226571527,2.1068496703934287,1.190144227531294,1.8415510357785356,0.1057393959113966,0.10618286909381189,0.5440440078963841,0.35697747842559463,0.2671569768475536,0.26774624589534507,0.315493899939467,0.15911576789274204,0.8842626029178102,0.969480109450642
5,1.5375244293968704,2.2068881530690794,1.12864063072976,1.937652609377236,0.10423709088466056,0.1051473231245315,0.5706341181568684,0.3826562828878131,0.26615182954022154,0.26330689724467055,0.30464670687556594,0.16408821727301892,0.8859357696566998,0.9688486634392759
6,1.5223574822900314,2.214435502477991,1.1167577873203165,1.9494402542086156,0.10424977016336906,0.107539184048844,0.5807814531272569,0.3856030309408546,0.26544941629791324,0.2652887678998216,0.30134992562193147,0.1574560689865928,0.8862126245847176,0.9677962534203326
7,1.4752245262674881,2.2118732420961407,1.078233449275059,1.9319754717584694,0.10220776500326638,0.10972700657940225,0.5961168087052819,0.37276362870974533,0.26284596529450754,0.2687194562613617,0.2947833119504194,0.17017076361922057,0.8864052193172517,0.9619027573142497
8,1.4201212712139863,2.3646435032917608,1.0295554185023839,2.0730624766732184,0.10297313433900497,0.10761900141961715,0.617458712504213,0.3300357819406441,0.2650271644184876,0.2639526405882636,0.28759271798623914,0.1839620260486354,0.8909793442149357,0.9619027573142497
9,1.387403304607065,2.153737820416745,1.005854422685999,1.8864822125030067,0.10167892336073399,0.10681442907010139,0.6258125090278781,0.3931803830772469,0.26277177945633906,0.26454894386750977,0.27986995856391944,0.16044118540896155,0.8946266069622996,0.95390444117028
10,1.3244460688333448,2.2640897920823706,0.9497509627947426,1.9867683599005748,0.1016653934105778,0.1077666038195518,0.6474192305840435,0.38370869290675647,0.26313390968404854,0.26960790503893217,0.2730297123804969,0.16955482380684614,0.8979729404400789,0.947379499052831
11,1.366478146376668,2.2231901501142244,0.9942684199269457,1.9551529199217426,0.1028826172428664,0.10644068828301247,0.6376330107371564,0.39781098716059776,0.2658640300196133,0.2657454725782771,0.2693271097500713,0.16159654899125833,0.8992609177139005,0.9509576931172384
12,1.322854188830629,2.3065054055632923,0.9385017023840065,2.001077201561636,0.10224021304838406,0.10684541827055317,0.6550869083730559,0.3649757945695643,0.2647374979428801,0.2658696210774122,0.28211227369168423,0.19858278464642248,0.8927006596369589,0.9254893706588087
13,1.278394997335145,2.1774720782640817,0.9044606487960738,1.8999190181504213,0.10175980379148214,0.10852425144488063,0.6709278251239829,0.39107556303936014,0.2634940601415734,0.26250839352896277,0.2721745454198596,0.16902880025766845,0.8973108960469931,0.948010945064197
14,1.2900188770709289,2.2346385674945664,0.9215000481557086,1.9421080272339741,0.10204775374716538,0.10745393357230582,0.6657157301747797,0.3999158071984845,0.26447314338654465,0.2635050240520142,0.26647107543136694,0.18507660856648328,0.9010785305021908,0.9368553988633972
15,1.232941094243341,2.2626340564598846,0.8755620691599376,1.9712104895763427,0.10149826081069216,0.10695539314020419,0.6807862679955703,0.39444327509997895,0.26332120046416313,0.2640104447947229,0.25588076269499194,0.18446817269080532,0.9071452645770138,0.9341191328141444
16,1.257363210834957,2.3697135171363004,0.8913517744805542,2.0455127694494206,0.10150464294380811,0.10668855188911709,0.6740574895276614,0.3527678383498211,0.264059900631942,0.26809668364060146,0.26450679531727467,0.2175122031600009,0.8994414752756512,0.9042306882761524
17,1.231782890613402,2.221853602533047,0.869118643278242,1.9252250207555275,0.10140445137853753,0.10687481257995246,0.6827844383456112,0.4072826773310882,0.2632320340041381,0.26560773546320343,0.2612597955499956,0.18975376454938306,0.9009822331359237,0.9263312986739634
18,1.2140138056105003,2.2348325314466924,0.8544575464020077,1.9620227447427934,0.10217489716211037,0.10881448598467622,0.6898622947662382,0.410018943380341,0.26460503322777734,0.26104869589806523,0.25738136171634546,0.16399530166080398,0.9029563291443979,0.9450641970111555
19,1.1799192966577539,2.401906832857131,0.8295987208443215,2.077585888512802,0.10107700233627304,0.10687003800399653,0.6987096152920218,0.3567669964218059,0.26324675502120587,0.2687854744085703,0.2492435750846537,0.2174509115031516,0.9099739997111079,0.909703220374658
20,1.163824987762199,2.356256540537734,0.8247408940150492,2.0740012150099174,0.10072833475776043,0.10763381729144879,0.7007800086667629,0.3866554409597979,0.2626818336696731,0.2649419842040774,0.2383557580398161,0.1746215042259236,0.914993499927777,0.9313828667648916
21,1.1336095642128599,2.3192546752714773,0.7987698083022843,2.0450096352848264,0.1003825621306968,0.10713018923773102,0.7117458712504213,0.4062302673121448,0.26186332278639884,0.26730849080915275,0.234457193286976,0.16711485013653252,0.9172324136934855,0.9484319090717743
22,1.116750902207541,2.397781285831136,0.7832026343759135,2.102439305054333,0.10043796123141724,0.11044556825113139,0.7178487168375945,0.3921279730583035,0.2618538336467373,0.2676088024030892,0.23311030695105364,0.18489641601965068,0.9178703837450046,0.9336981688065671
23,1.1947973334305413,2.3398966009990043,0.8512049085961084,2.0386159964204293,0.10058165641375182,0.10743501476772557,0.6944484568347056,0.395706167122711,0.2616163945278703,0.265697118991853,0.24301076683327588,0.1938455901409583,0.9120564302566325,0.9250684066512314
24,1.13863438358373,2.3317850748965556,0.8096199069279585,2.033240706328634,0.10078221996267246,0.10885485414501066,0.7100365929991814,0.39781098716059776,0.2617678232338554,0.2657116428315577,0.2282322558976028,0.18968950797494175,0.9196879965332948,0.9336981688065671
25,1.0934645498635205,2.358161075921642,0.7622500964252025,2.0562477083504933,0.10039341494256643,0.10812506229856311,0.7274904906350811,0.39949484319090717,0.26203152739314056,0.26485911641751625,0.23082103800141385,0.19378831370382202,0.9171120419856517,0.9244369606398652
26,1.088162290435228,2.3475366136295572,0.7660562786009494,2.0594588746934543,0.10047351616362153,0.11158715472140747,0.725901584091675,0.4163334034940013,0.2618251486366477,0.26319812126873265,0.22163249565639717,0.17649058765221887,0.9223482112764216,0.9383287728899179
27,1.100055109938554,2.680252588849933,0.7674056211739996,2.207553592203609,0.099832229855773,0.10783246894156834,0.7277191968799653,0.3325615659861082,0.2606440101896335,0.2725746337111888,0.232817257665045,0.3648665329012914,0.9161851798353315,0.8240370448326668
28,1.123803759391493,2.4076500338838285,0.7781313618701483,2.0904783227607124,0.10148003668265991,0.10788582466108326,0.7219172805623766,0.3834982109029678,0.26398198813310486,0.2650175191645521,0.24419236164548125,0.20928589144999593,0.9061822909143435,0.9105451483898127
29,1.058567205640117,2.4702321866148607,0.7332464725954347,2.150724528246174,0.09987019445691353,0.10661115309060569,0.7373730078482353,0.3738160387286887,0.2608453219099011,0.26617126456939955,0.22545053764859888,0.21289650657551587,0.9196879965332948,0.9065459903178278
30,1.0688411359685048,2.427065055391073,0.7491757502088171,2.121916442743596,0.10025853077473021,0.10850369965656677,0.7319562809957147,0.38391917491054517,0.26183143383365276,0.2665679096011984,0.21940685598367765,0.19664491378207385,0.9219750589821368,0.9229635866133445
31,1.0540482140343903,2.411218994116939,0.7236791204387953,2.109030435555844,0.10031927450669852,0.10673110370377796,0.7421036159661033,0.3896021890128394,0.26253364366782844,0.265524793089812,0.23004981925140378,0.1954574553528719,0.9195555876546776,0.9273837086929068
32,1.0542960865834283,2.4056658007626384,0.7403922124673304,2.1076013574824035,0.10024879588034565,0.10814712999330682,0.7406711926428812,0.365817722584719,0.26192675989159403,0.26840592686280046,0.2136550787630937,0.18991731133763895,0.9264769608551207,0.9299094927383709
33,1.1473694598906088,2.2594295347948825,0.8238650895725108,1.9882354892522154,0.10082910839627698,0.10838903895222053,0.7142014540902306,0.3773942327930962,0.26295873609464887,0.2696490657554964,0.22267526225625214,0.16280500590095542,0.921565795175502,0.9398021469164386
34,1.0955385469128718,2.3332675403606213,0.774978588654715,2.037830477842973,0.09971938820462445,0.10676276363238471,0.7292719919110212,0.39865291517575246,0.2613964959777448,0.2666069558499939,0.22084057114982852,0.18867429676608463,0.9231426645481247,0.9322247947800463
35,1.0977580704487675,2.2457435688520495,0.7685825095212743,1.9729632715053795,0.10003755154674941,0.10860483445990866,0.7315109056767297,0.41464954746369187,0.26154832323759575,0.26661800433232274,0.22913800894488,0.16417546400463573,0.9215296836631518,0.9469585350452536
36,1.03319706639119,2.4123134119405436,0.718616837868366,2.108337412334313,0.10075872628694207,0.10798268794615101,0.7495786990225818,0.3788676068196169,0.2623567047894698,0.2673746514682526,0.21382150249883503,0.1959933080257453,0.9249241658240647,0.9271732266891181
37,1.0032183741322434,2.5593373967013275,0.6960735484771869,2.2153454207331893,0.10014270455243528,0.11149829908858339,0.7569334103712263,0.3550831403914965,0.2623026088648546,0.27451056171419547,0.20700212064128704,0.23249367038218638,0.9276806779334585,0.9137023784466428
38,1.0931855580936336,2.405942403872055,0.7772938820002391,2.0697301003520283,0.10144720006944173,0.10902639485920203,0.7270812268284462,0.3550831403914965,0.2643130061209612,0.27616297354164904,0.21444447586395668,0.22718591449954365,0.9245750878713467,0.9084403283519259
39,1.0439710538516673,2.637146992323098,0.7328061215729103,2.2342121731329154,0.10042015503256303,0.10714031504905576,0.7423323222109875,0.33193011997474214,0.2622359974887456,0.2731460208553001,0.21074477530471672,0.2957945111123569,0.9258389908036015,0.8703430856661756
