epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae
1,2.0681292318528697,2.0309340272630965,1.9065497152266964,1.8876219647271293,0.16157952482782065,0.14331205721412385,0.2825753704649974,0.4170403587443946,0.317677570446845,0.3188628852367401
2,1.878359237024861,1.839973943574088,1.7761356426823525,1.7352375643593925,0.10222359326097273,0.10473637761814254,0.4752171691364333,0.4663677130044843,0.2652433516998445,0.270337204848017
3,1.6545053662792328,1.78458947794778,1.5552986475729174,1.6769614560263497,0.0992067169337984,0.10762801074555942,0.4864588656106285,0.47085201793721976,0.26155395505409085,0.2819672248193196
4,1.5784866857913233,1.7676458018166679,1.485150598710583,1.6593784264155798,0.09333608930389728,0.10826738178730011,0.4874808380173735,0.4798206278026906,0.2561323070718396,0.2828989859138216
5,1.5434042393199858,1.757790207862854,1.450852696934054,1.650187509400504,0.09255153920140959,0.10760271549224854,0.4915687276443536,0.4798206278026906,0.2536577433347702,0.28165206738880705
6,1.5123742112228948,1.7524723495755876,1.4206253732404401,1.6456153222492762,0.0917488438708167,0.10685699326651436,0.4971895758814512,0.47533632286995514,0.2515260245530836,0.2805152748312269
7,1.4830037677480328,1.7522995982851302,1.3919515768366475,1.646057162966047,0.0910521884478869,0.10624241243515696,0.49974450689831373,0.48878923766816146,0.2506868090600737,0.2800890015704291
8,1.4579841100400495,1.753793784550258,1.367543579589936,1.6482631649289812,0.09044053630843278,0.10553062121782984,0.5068983137455289,0.4798206278026906,0.24987289021092077,0.2794992221253259
9,1.4363255082599578,1.7569899218423026,1.3464994920838265,1.652224131992885,0.08982602179410958,0.10476578027009964,0.5145631067961165,0.4663677130044843,0.2488098931649039,0.2789289802312851
10,1.417310945449337,1.7561869791575841,1.3282013910432016,1.6531523977007185,0.08910956068505202,0.10303460593734469,0.5237608584568216,0.452914798206278,0.24777086776110432,0.27725848129817415
11,1.3943332414473257,1.7429670265742712,1.3057943173954565,1.6395792279924666,0.08853892086734695,0.10338781561170306,0.5329586101175269,0.4349775784753363,0.24718064886908378,0.2779506891965866
12,1.369663395708607,1.725778409412929,1.281569742387341,1.6214136396135603,0.0880936513985357,0.10436475276947021,0.5406234031681144,0.4484304932735426,0.24574854669551696,0.2797467602150781
13,1.3522208025378566,1.7318238701139177,1.2642025894695712,1.6306263548987252,0.08801821643306364,0.10119752905198506,0.546244251405212,0.452914798206278,0.24504584074020386,0.2764954609530313
14,1.3292863311306122,1.7167046070098877,1.243294189053197,1.6203590801783971,0.08599213594871183,0.09634554599012647,0.5610628513030148,0.45739910313901344,0.24314718320965767,0.26742895799023764
15,1.2905040378532102,1.731732760156904,1.2053719446543725,1.6334666354315621,0.08513209548208021,0.09826612366097313,0.5717935615738375,0.47085201793721976,0.2405697970140365,0.2699879173721586
16,1.254572612143332,1.746469497680664,1.169973089329658,1.6456774984087263,0.084599525667727,0.1007920088512557,0.5820132856412877,0.47533632286995514,0.23907481061835442,0.2750083804130554
17,1.2481775353512456,1.7110825606754847,1.1632476501887845,1.6081773894173759,0.08492988408092529,0.10290518722363881,0.5779253960143076,0.48878923766816146,0.2384835964729709,0.2792935392686299
18,1.2280745076075676,1.7434769017355782,1.1435492644386906,1.6461976085390364,0.08452524746497793,0.09727930277585983,0.5850792028615227,0.4484304932735426,0.2394317494284722,0.2659081795385906
19,1.2075544643786646,1.7819248948778426,1.1240182269004084,1.6873897995267595,0.08353624240525308,0.09453511078442846,0.6060296371997956,0.43946188340807174,0.23582902502629063,0.2612861394882202
