run_name,features,best_epoch,best_val_loss,best_val_acc,best_val_progress_mae,best_val_step_loss,best_val_progress_loss,input_dim,hidden_dim,lr,weight_decay
exp_2026-06-28_13-07-22,pol_angles + joint_angles + ratios,14,0.971513506025076,0.6724137931034483,0.2665278241038322,0.8695463631302118,0.1019671414978802,22,64,0.001,
exp_2026-06-28_13-14-49,pol_angles + joint_angles,10,0.9801159799098969,0.6336206896551724,0.2390945516526699,0.897826548665762,0.0822894107550382,20,64,0.001,
exp_2026-06-28_00-37-24,pol_angles + pol_vectors + joint_angles + ratios,6,1.0597540065646172,0.6508620689655172,0.2647036276757717,0.9606750831007956,0.0990789243951439,48,64,0.001,
