epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae,train_mistake_loss,val_mistake_loss,train_mistake_acc,val_mistake_acc,val_step_macro_f1
11,1.33823641408729,1.966025788800922,0.9531667787778807,1.701972854795652,0.09313656408582782,0.10624422629909508,0.6600823342481583,0.4472742580509366,0.2450466128053178,0.26879964073018126,0.2919330710198195,0.15780870935724198,0.8933988155423949,0.9699010734582193,0.29179804494906864
12,1.3046517388661887,2.0000030838513987,0.9211533454634389,1.7534466869645575,0.09393635083748118,0.10712319869559321,0.6713250517598344,0.4563249842138497,0.24641305850773462,0.2606672339482717,0.2895620422359493,0.13943319672627558,0.8930256632481102,0.9696905914544306,0.29674302202636793
13,1.29771495951956,1.9727213908720542,0.9174645822079985,1.7267685390970695,0.09209025903874021,0.10709987018441122,0.6689657662862921,0.45358871816459695,0.24388115391773046,0.264500270727341,0.2881601181106727,0.13885297969251292,0.8941932688140979,0.9686381814354873,0.30489852250351557
14,1.2579375468081484,2.051971977508788,0.8849938948845862,1.8047850732927797,0.09177547231308675,0.11167152877537642,0.6798353315036834,0.44285413597137446,0.2426325657466258,0.2634963391277235,0.2811681808630008,0.13551537192574362,0.8968414463864414,0.9669543254051779,0.29854066106182037
15,1.2364578634906593,1.9669790726991685,0.8661462240004678,1.719337861960138,0.09137599909705635,0.10892208181867882,0.6857816938706727,0.455483056198695,0.24229265475380465,0.26080753479072155,0.27893564013915023,0.13871912997575891,0.8978525687322452,0.9673752894127552,0.3231630833453428
16,1.2362508062760964,1.9341112601667556,0.8622574534865738,1.6834723790729205,0.09112268810883445,0.10605365409898246,0.6893206220809861,0.4556935382024837,0.2420049774673449,0.2607875900124948,0.2828706646494783,0.14458523197340678,0.8977442341951948,0.9663228793938118,0.3171194238803649
17,1.2123029840211208,2.01608352461907,0.8433818790563535,1.7753584414651533,0.09139075906025933,0.10880691980834485,0.6937623381000529,0.4681119764260156,0.2425432946032349,0.2608774094740767,0.27753034499654805,0.1319181622245609,0.8997664788868025,0.9671648074089665,0.3224530464346027
18,1.1914595629324136,1.9602926403549623,0.8260291311426221,1.711338004275204,0.09143536285802129,0.11119907388919313,0.7032355915065723,0.47105872447905706,0.24290095900122044,0.26446971623661525,0.2739950689403798,0.13775556006485234,0.9021378015311281,0.9627446853294044,0.32665139034884744
19,1.1764658722617376,2.0612628286297863,0.8136833186836993,1.8128635114070484,0.09089702983982809,0.11248156219555655,0.7054745052722808,0.4582193222479478,0.24240163373289367,0.2660025386333817,0.27188552459307735,0.13591775454835356,0.9028600317781309,0.9604293832877289,0.32494977833826755
20,1.170063550795179,2.111660269033045,0.8125043069686662,1.8447021478804706,0.09094399329931559,0.11201835410508836,0.7069791516202032,0.42875184171753317,0.24212131069646572,0.27094111676940597,0.2666152508290733,0.1549397609575915,0.905183205739323,0.9465375710376763,0.2902836897497697
21,1.190736432023613,1.9665814584525838,0.824270981542468,1.7064242421271785,0.09086157922005698,0.10747157540706838,0.7043550483894265,0.47821511260787203,0.24221006457821362,0.25601720532153704,0.2756038720474365,0.15268563664077434,0.9010303818190573,0.9520101031361818,0.34464932831642764
22,1.1626085050156902,1.9746974964296744,0.802797743890895,1.727999039096246,0.09049583940631195,0.11134340452502202,0.7116616110549376,0.45674594822142706,0.24107078863582715,0.26285933052009763,0.2693149217104119,0.1353550490896501,0.904834127786605,0.961692275310461,0.3245280900699571
23,1.2152591650094196,1.9675410010267171,0.8508394548031895,1.7278252407340746,0.09111252505807736,0.11133158887779429,0.6966873706004141,0.45864028625552516,0.24185663339428073,0.2639288751671526,0.27330718525146863,0.1283841673471648,0.902703548557947,0.9648495053672911,0.31909345635324166
24,1.124538684845246,2.1609476508320085,0.7710036353604841,1.9041636008334095,0.09005545283649313,0.10945486415684377,0.7214478309018248,0.40580930330456744,0.24042205845071593,0.26225877316581203,0.2634795970554339,0.1473291854666909,0.9061100678896432,0.9496948010945064,0.3079005066822988
25,1.1366958408375458,2.07472282451119,0.7800541061998946,1.8269716879990798,0.08986001405422812,0.11482796723454708,0.7182940921565795,0.4588507682593138,0.24032134925017917,0.26404796590501783,0.26678172061714417,0.13292316768713344,0.9054480234965574,0.961060829299095,0.3232020645206918
26,1.1159907899069805,2.069691914884967,0.764505554407274,1.8278877132484086,0.09047118529395425,0.11243886895290109,0.7253599114064231,0.4521153441380762,0.24064344475504534,0.2632696603426873,0.261014051195504,0.12936533458093372,0.9062424767682604,0.9608503472953063,0.31722003343119815
27,1.1451612339360029,2.0365077093602197,0.7888851112535115,1.794479991781965,0.09027750550412014,0.11613797798537417,0.7168616688333574,0.47674173858135127,0.24087695141521426,0.2592861214623253,0.2659986166338106,0.12588974334666003,0.9052674659348067,0.961692275310461,0.3121335772978281
28,1.1181030620119627,2.019779639069109,0.7670511643734692,1.7692709503521429,0.09014151321838046,0.11072865869079666,0.7237950792045837,0.45169438013049884,0.24037434316759387,0.26035630945209065,0.2609103857886895,0.13978002937379272,0.9079276806779335,0.9547463691854347,0.3286215960991069
29,1.0867920000165467,2.1257614872835817,0.7430314220905281,1.8742860756380084,0.08901055019071377,0.1155708458211613,0.7308970099667774,0.43864449589560095,0.23857738055183683,0.2704338145901728,0.2547500274684055,0.1359045649624173,0.9106360441041937,0.9557987792043781,0.30820541526002504
30,1.1081582930236245,2.1885073968237228,0.7609439757747422,1.9181998032758438,0.09086288248746045,0.11829962721202304,0.7283330925899176,0.4230688276152389,0.24088891244076976,0.27041769550238576,0.2563514350220433,0.15200796528828944,0.9097934421493572,0.9530625131551252,0.31071149040320334
31,1.1074921829790354,2.1513279733520334,0.7615036728224955,1.8824043715367325,0.08993180611789334,0.11334475298765449,0.7275988251721316,0.45064197011155543,0.2409126999446694,0.26185317671228725,0.2560567040285347,0.15557885134698116,0.9090351003900043,0.948010945064197,0.32906515554896093
32,1.0853096987063633,2.0849655598479386,0.7363962053225206,1.8291304244883377,0.09041424976470147,0.11063242141811595,0.7354952092060282,0.455483056198695,0.24038915454730053,0.2634630402357864,0.2584992427452613,0.14520271544148108,0.9080721267273341,0.9553778151968007,0.3271681696502545
33,1.067825250548927,2.1330657803467816,0.7272817908589695,1.8761323569097461,0.08902441473629594,0.11438558545646554,0.7375535654099861,0.4679014944222269,0.23832633854539986,0.2625296064793315,0.25151904605910547,0.14254784057779218,0.9121166161105494,0.9522205851399705,0.3160163672141534
34,1.088609461596328,2.1870948156498864,0.7431584995117465,1.9257113793176792,0.08988745828417936,0.11385334257159552,0.7325099908517502,0.4487476320774574,0.2394334477610085,0.2616591563222618,0.2555635045544644,0.14753009109229678,0.9102508546391256,0.9543254051778572,0.3102921424309197
35,1.1421043233394141,2.1350115134340832,0.7916664540340057,1.8702876567966034,0.08981862915265922,0.11419687811529637,0.7175237132264433,0.4344348558198274,0.23961676325225895,0.2657617127080721,0.2606192395048726,0.15052697793671743,0.9073378593095479,0.9522205851399705,0.3023028928058569
36,1.1922704485753153,1.9905983079971032,0.8404416616148147,1.7410083002419519,0.09198178749911229,0.11071983509464597,0.7084958351389089,0.4695853504525363,0.24243568876015903,0.2648624058736798,0.25984700000810146,0.1388701704984622,0.9082887958014348,0.9560092612081666,0.30220720204578894
37,1.090910434533488,2.11829990807612,0.7462840753550637,1.8567337072423356,0.09131211316729322,0.11257301005123499,0.7342674177861236,0.45506209219111765,0.242097118355266,0.2653112984973657,0.25331424598637825,0.14899318784633192,0.9120925417689826,0.9496948010945064,0.3151069561635014
38,1.101325873899508,2.2130161194326936,0.7596887938179263,1.9334959753235625,0.09025147058903049,0.11390895356559999,0.7326785112427175,0.41612292149021257,0.24095474063382977,0.2672822590122003,0.2513856096604395,0.16561119464649943,0.912357359526217,0.95390444117028,0.29623384691278337
39,1.0954309006775973,2.069810377378878,0.7559166012676319,1.8074548283368004,0.0899706971600011,0.1154306255493203,0.7321248013866821,0.45001052410018944,0.24043148275608447,0.26360578493558257,0.24954360249354582,0.14692492136495336,0.91315181279792,0.9549568511892234,0.3129917410197961
40,1.1133910745068056,2.0894061175052103,0.7700996518829583,1.8297297615992565,0.09005690535173595,0.11389161408415913,0.726912706437479,0.4458008840244159,0.2399975908520627,0.26459308369660856,0.2532345182392627,0.14578473984323234,0.9125499542587511,0.9574826352346875,0.3178655654577265
41,1.044819719210892,2.064533745616074,0.7149900242839093,1.8022565926692866,0.08931413851651467,0.1146539464801506,0.7455823583224999,0.4580088402441591,0.2390911670968405,0.26371193349064503,0.24051555701099148,0.14762321035554432,0.9164138860802157,0.949273837086929,0.3184966193774036
42,1.0217569230138794,2.1234657282596103,0.691150693999274,1.8686342198899075,0.08846341407208927,0.115415280230439,0.7499398141460831,0.4634813723426647,0.2375763615836268,0.2637091958703873,0.24214281468315021,0.1394162247106271,0.914993499927777,0.9522205851399705,0.31644686154468205
43,1.0336841977757847,2.1919270732198224,0.7042801447312783,1.912134126099521,0.08979695827820688,0.11530446846633763,0.747460156964707,0.43401389181225003,0.23977426369749613,0.264293517556967,0.2396070945790394,0.1644884824064362,0.9177620492079541,0.9398021469164386,0.3134819000931983
44,1.040676184948158,2.192615925057147,0.7153234515934458,1.9267579174113676,0.08896007501150315,0.11408187108440943,0.7462925513987192,0.4529572721532309,0.2378546596735729,0.26345871907258916,0.23639265791344374,0.15177613205876858,0.9177500120371708,0.9446432330035782,0.3194961771705246
45,1.1352449786485697,2.1140709052978797,0.7821828031885452,1.8350257745234413,0.09011153740103184,0.11513855486286487,0.7249265732582214,0.43843401389181225,0.24064243251785247,0.2670117544327453,0.26295063851853306,0.163906573332647,0.9033174442678993,0.9488528730793517,0.31370086096070016
46,1.0607681352101854,2.1264593904581957,0.7227421089539755,1.8605542135792332,0.08956295908763025,0.11303963391063908,0.7441017863161442,0.447063776047148,0.239082880944876,0.26125459292077485,0.24846306871975257,0.15286554729058008,0.9110693822523954,0.9429593769732688,0.3108144939250884
47,1.0245268243572205,2.17310899849031,0.7030222623014986,1.9154901221443676,0.08889340990459711,0.11274203685939727,0.7524074341566758,0.4504314881077668,0.23831611737336988,0.2626531874421337,0.23261115335728375,0.14487684046511004,0.9183879820886899,0.9499052830982951,0.31015776748931867
48,1.0087395700333213,2.1378886945446878,0.6848308403242064,1.8762697893000984,0.08924922635133509,0.11193335732544572,0.7564759978814579,0.45253630814565354,0.23819975995972686,0.257274464826613,0.23465950374880157,0.14968554746200935,0.9175092686215032,0.9465375710376763,0.30601968530361495
49,1.0134253506799593,2.123274937379756,0.6943287990452426,1.8555691900407525,0.08901004044027767,0.1130401050745249,0.7553445038278203,0.4643233003578194,0.23805009267660665,0.26172530547485917,0.23008651107318642,0.15466564503080643,0.9183398334055564,0.9456956430225216,0.33029420201158455
50,0.9995818409900683,2.2121920344545694,0.6808928464039765,1.9387132308737884,0.08819820483346226,0.11564623473368552,0.7585343540854158,0.4504314881077668,0.23636168227294924,0.26158453618519134,0.23049078951066232,0.15783257229847086,0.9178222350618711,0.9469585350452536,0.301666574783666
51,0.9957040733776563,2.2803903449203125,0.6704540300899617,2.0256335728922736,0.08894495362321472,0.11226869976681332,0.7623742115653137,0.4354872658387708,0.23761079067602806,0.26323676245016675,0.23630508902306055,0.14248806940812334,0.9172083393519187,0.954535887181646,0.30413618482841726
52,0.9978297822390141,2.188392346640315,0.6795812965191302,1.9318329836915253,0.08847422297866213,0.1121706932266662,0.760002888920988,0.45085245211534414,0.23705993633276232,0.25983437292117334,0.22977426272184998,0.1443886642736284,0.9197842938995618,0.9513786571248158,0.30071115754930805
53,0.9749606601182529,2.295120235142821,0.6610028978500502,2.022988044462028,0.0875524956569943,0.1149710067414233,0.7644686792816217,0.4335929278046727,0.2351298950057581,0.2639433917857585,0.2264052674886758,0.15716118544511593,0.9211324570273003,0.9438013049884235,0.28532519966034886
54,0.9947436754483918,2.2140629692662435,0.683752132889004,1.9352874078265845,0.08822888100673225,0.1145984896041214,0.759401030381819,0.4455904020206272,0.236279741325289,0.26514385213858116,0.22276266157624236,0.16417706597878423,0.9223120997640715,0.9404335929278047,0.32523877503684095
55,1.0186932197506906,2.3292316327318847,0.7059881083770952,2.0433606132159254,0.0892261813371273,0.11802438239603638,0.7504935240021186,0.4335929278046727,0.23875277557475905,0.26524658286459846,0.22347893009117517,0.16784663996165558,0.9218787616158698,0.9433803409808461,0.2815999710158982
56,1.043256950376122,2.222019038325501,0.7179380281385709,1.9452323434871932,0.08947702521099801,0.11635980134914693,0.7481222013577928,0.43675015786150284,0.23746602674953812,0.26694883982846507,0.2358418961706099,0.16042689469668486,0.9187490972121912,0.95390444117028,0.29862193900600437
57,1.0271106198902875,2.2945290495494053,0.7062986863139299,2.0057250544672423,0.08914091549585951,0.11485287951057077,0.7563676633444075,0.43759208587665754,0.2368053319902584,0.2627034375356104,0.231671019343965,0.17395111920880132,0.9206750445375319,0.9454851610187329,0.2971356386473524
58,0.996071254703684,2.2837510807241697,0.6769736431141938,1.988318796225751,0.08897005249261626,0.1137704352394038,0.7630482931291829,0.42685750368343506,0.23711843502568006,0.26285592554465,0.2301275602737061,0.18166184296917348,0.9198324425826954,0.9267522626815408,0.29384351119665814
59,0.942953200423842,2.2635826835764137,0.6365017482430723,1.9893780595619102,0.08785751266095128,0.11276073365491925,0.7751336125956955,0.440538833929699,0.2355090338331222,0.26464924409578855,0.21859394026652673,0.16144389028287262,0.9238889691366942,0.9461166070300989,0.3241168767212656
60,1.0049719481424808,2.1695362034533505,0.6888563938435663,1.9008523155444714,0.08871652648497545,0.11052521684740933,0.7583899080360152,0.44832666806988003,0.23618058820051832,0.26063693645892794,0.22739902741036136,0.1581586669321032,0.9210361596610332,0.9427488949694801,0.32316565735729885
