epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae
1,1.7579066221203123,1.2586811184883118,1.653457156249455,1.1774913370609283,0.10444947305534567,0.08118976978585124,0.4656616415410385,0.5948275862068966,0.26116617183600155,0.24243947863578796
2,1.4968831964901514,1.1553280428051949,1.4124092438391276,1.0671356357634068,0.08447395132056304,0.08819238189607859,0.5142378559463987,0.5775862068965517,0.24151109238820417,0.24746455997228622
3,1.4316205978393555,1.2176120802760124,1.3500771565096719,1.1254616752266884,0.08154343787048544,0.09215041110292077,0.5337800111669458,0.5689655172413793,0.23803028650581837,0.25306496024131775
4,1.3874311042683465,1.1038934774696827,1.3059566233839308,1.019960343837738,0.08147447942090887,0.08393313502892852,0.5477386934673367,0.5603448275862069,0.23582282555954798,0.2451514732092619
5,1.3478161554251398,1.1403110697865486,1.2672890850475855,1.0474458448588848,0.08052707150844592,0.092865239828825,0.5544388609715243,0.5646551724137931,0.23594011579241073,0.2596534863114357
6,1.3439054148537772,1.171909160912037,1.2633499928883143,1.0863443464040756,0.08055541737537299,0.08556479215621948,0.5650474595198214,0.6422413793103449,0.2364896373557193,0.2425464130938053
7,1.3060797921248846,1.060362957417965,1.2286737060972623,0.9628994800150394,0.07740608376583882,0.09746346110478044,0.570072585147962,0.6853448275862069,0.2295676658728293,0.2599636223167181
8,1.2667505049279757,1.0916804075241089,1.1911234163812228,0.9947951138019562,0.07562708561973912,0.09688528999686241,0.5912897822445561,0.6508620689655172,0.22484339560781205,0.2579095121473074
9,1.248706389750753,1.0522506013512611,1.1719086468219757,0.968125194311142,0.07679774698668293,0.08412540843710303,0.5896147403685092,0.6681034482758621,0.22746837751141616,0.24429862946271896
10,1.2457425626260894,1.0482549592852592,1.1675139026982444,0.9580984748899937,0.07822865234421832,0.09015648858621716,0.5918481295365717,0.6206896551724138,0.22880527190864086,0.25019420497119427
11,1.229590127510684,1.1123917698860168,1.1526158047573907,1.033636562526226,0.07697431556880474,0.07875521201640368,0.5991066443327749,0.6637931034482759,0.22889459399240358,0.23957882821559906
12,1.2222301555531365,1.1271647959947586,1.145844854414463,1.0316922217607498,0.07638529515159982,0.09547257842496037,0.6169737576772752,0.646551724137931,0.22788198638175214,0.25703672878444195
13,1.1923499767269408,1.135512351989746,1.1168898876224245,1.0438621379435062,0.07546008877190095,0.0916502051986754,0.6113902847571189,0.6551724137931034,0.2226025541978223,0.2550154123455286
14,1.131790128137384,1.0801949501037598,1.0584187049950873,0.9873591959476471,0.07337142214445132,0.09283574298024178,0.6404243439419319,0.646551724137931,0.21845198129968985,0.2557748407125473
15,1.0707539064543588,1.0966669172048569,0.9981507382222584,1.005124781280756,0.07260317501745053,0.09154213406145573,0.655499720826354,0.646551724137931,0.21856221556663513,0.2531974632292986
16,1.0654129566890853,1.115890771150589,0.9932425607528005,1.0205244943499565,0.07217039866372943,0.09536628611385822,0.6588498045784478,0.6206896551724138,0.21788012209747518,0.25436829775571823
17,1.074456934417997,1.0600517466664314,1.0011986334409033,0.9559517987072468,0.07325830111013991,0.10409994423389435,0.6476828587381351,0.646551724137931,0.21759818414492266,0.2672380246222019
18,1.0633856632879801,1.0814803838729858,0.9906408754842622,0.9842204228043556,0.07274479219423872,0.09725996665656567,0.6694584031267449,0.6637931034482759,0.21935718666229928,0.25682028755545616
19,1.017247655561992,0.9814550839364529,0.9454393291047641,0.8832449167966843,0.0718083274550736,0.09821016900241375,0.6767169179229481,0.6853448275862069,0.21816882251628808,0.2572839967906475
20,1.0251710223300117,0.9537682756781578,0.9538247904607228,0.8557910099625587,0.07134623206885797,0.09797726897522807,0.6744835287548855,0.6767241379310345,0.2154855193304164,0.25927226431667805
21,1.0565733228410994,1.0345050878822803,0.984122804233006,0.9422357380390167,0.0724505157476025,0.09226933773607016,0.6627582356225572,0.6422413793103449,0.21643487736582756,0.2455812580883503
