epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae
1,1.9604196836871486,1.8116411140986852,1.8117649766706652,1.703137925692967,0.14865471146279766,0.10850317350455693,0.3673990802248339,0.4484304932735426,0.2987797027153353,0.28327678782599314
2,1.5996813312653573,1.844926152910505,1.4997601393730409,1.7067178658076696,0.09992119111120701,0.13820826315454074,0.46448645886561063,0.45739910313901344,0.262288371882131,0.3139748296567372
3,1.474180842599561,1.9144634349005563,1.3706560298319785,1.7828917162758964,0.10352481469031304,0.13157171330281667,0.5068983137455289,0.34977578475336324,0.26807996294190806,0.3140688070229122
4,1.409514879988086,1.8362915005002702,1.3100672239257443,1.7155848060335432,0.09944765894643721,0.12070666253566742,0.5201839550332141,0.4125560538116592,0.2637871277909125,0.29768896315779003
5,1.3358101537150722,1.9228470495768957,1.241172460779067,1.8156836373465401,0.09463769449822364,0.10716342393841062,0.5677056719468574,0.3901345291479821,0.2546260950546111,0.2829691341945103
6,1.2312502024635192,2.2107681035995483,1.1315945732978083,2.0895317111696516,0.0996556312686974,0.12123638604368482,0.5998978027593255,0.30493273542600896,0.2595345524530257,0.2848266788891384
7,1.1794427239125775,2.2551563807896207,1.082759783152611,2.154721600668771,0.09668293469134838,0.10043477905648095,0.6198262646908533,0.3094170403587444,0.2553254577421373,0.26475233691079275
8,1.1853044196482627,2.273157613618033,1.086896239749847,2.1643123286111012,0.09840817965807454,0.10884526425174304,0.604496678589678,0.27802690582959644,0.2591582245884403,0.2845266248498644
9,1.3429873970247084,1.8166820406913757,1.2486026287078857,1.7065784931182861,0.09438476549281229,0.1101035326719284,0.5988758303525805,0.47085201793721976,0.25266861314735106,0.2901761063507625
10,1.2468997422725923,1.8695653932435172,1.1534884985416167,1.7638019238199507,0.09341124228892787,0.10576344547527176,0.6157383750638733,0.4349775784753363,0.25178280208379994,0.28138747598443714
11,1.1666671422220045,2.1267223869051253,1.0751230159113485,2.0224874019622803,0.09154412252528052,0.10423499877963747,0.6540623403168114,0.3632286995515695,0.24926490649100272,0.282172013606344
12,1.079547474461217,2.3689484936850413,0.9870228430917186,2.262519598007202,0.09252463653683662,0.10642885097435542,0.6928972917731221,0.3273542600896861,0.25341831075568355,0.28516949713230133
13,1.0554371139695566,2.092420612062727,0.9634180943812093,1.9829330784933907,0.0920190213308219,0.10948749205895833,0.6923863055697497,0.35874439461883406,0.25010934736459484,0.289406772170748
14,1.0030176033896785,2.2992095266069685,0.9118247532075451,2.177250095776149,0.09119284765854958,0.12195941912276405,0.6974961676034747,0.33183856502242154,0.25057309385268917,0.3004993349313736
