epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae
1,2.034499369818589,1.9758465800966536,1.8945057720973575,1.8612720285143172,0.1399935836229345,0.11457454945359911,0.41233766233766234,0.3918918918918919,0.3030289212434456,0.2885277697018215
2,1.7884173485739479,1.8025394337517875,1.6946354857806503,1.7171504156930106,0.09378185620981044,0.08538902497717313,0.5156926406926406,0.3918918918918919,0.25883545109937933,0.24828009094510758
3,1.5545777637383034,1.7988333702087402,1.465496532875916,1.710393020084926,0.08908123429864645,0.08844037566866193,0.5194805194805194,0.38738738738738737,0.25705292962234594,0.2551042501415525
4,1.501758916110828,1.792162299156189,1.4134006495105809,1.702993392944336,0.08835826743522594,0.08916886683021273,0.5275974025974026,0.3738738738738739,0.25561976599796066,0.25256486024175373
5,1.466576653821715,1.799811805997576,1.378220952790359,1.7091640744890486,0.0883557056879689,0.09064771607518196,0.5416666666666666,0.36036036036036034,0.254561907258527,0.25186443967478617
6,1.4392336514489403,1.8195419311523438,1.3514708892024796,1.7280717406954085,0.08776276520100133,0.09147020535809654,0.5449134199134199,0.35135135135135137,0.25424143710526925,0.25156764473233906
7,1.4183046324499722,1.837719406400408,1.3309180250969426,1.745048029082162,0.08738660269641671,0.092671380511352,0.5492424242424242,0.34684684684684686,0.2540658016143174,0.2512026620762689
8,1.4007984482008835,1.8419218063354492,1.3140206265038457,1.7487104109355383,0.08677781856586707,0.09321140604359764,0.5551948051948052,0.35135135135135137,0.25337627607172936,0.24986806299005235
9,1.3844336867332458,1.8483978509902954,1.2983922228730957,1.752449529511588,0.08604147073266835,0.09594831562467984,0.560064935064935,0.33783783783783783,0.25182788215320684,0.25100816573415485
10,1.3736014977611344,1.908120836530413,1.2877834557459271,1.8088138954980033,0.08581804760314267,0.09930692187377385,0.5627705627705628,0.33783783783783783,0.2511430450811468,0.25156390028340475
11,1.3554248758431138,1.9315190315246582,1.2699453835857326,1.8280903100967407,0.0854794961111299,0.10342868523938316,0.5638528138528138,0.32432432432432434,0.25049666957608585,0.2565366966383798
12,1.3430612177170556,1.9309707709721156,1.257737423325407,1.828878607068743,0.08532380508580084,0.10209213729415621,0.5665584415584416,0.32882882882882886,0.2504412089956218,0.25569441488810946
13,1.333150623944299,1.8944200788225447,1.2482195815135693,1.792686973299299,0.0849310382558354,0.10173310871635165,0.5703463203463204,0.35135135135135137,0.24992817845837823,0.2568173940692629
14,1.3218484613402137,1.874247942652021,1.2372233078911388,1.7745384659085954,0.08462514843920181,0.09970950867448534,0.5746753246753247,0.35585585585585583,0.24921072762587976,0.2539397052356175
15,1.3151245402364895,1.8830183914729528,1.2311134867627045,1.7822565691811698,0.08401105071193185,0.10076177226645606,0.5735930735930735,0.35135135135135137,0.24808408140108504,0.2541661432811192
16,1.2974284250160744,1.8936791249683924,1.2136611661006664,1.793864641870771,0.08376726790748794,0.09981448522635869,0.5784632034632035,0.35135135135135137,0.24767864289982566,0.2530637745346342
17,1.2883668729457363,1.9450376204081945,1.2045458059372574,1.8445686272212438,0.08382106488891716,0.1004689841398171,0.5800865800865801,0.3333333333333333,0.2473823823805513,0.25140911766460966
18,1.2742013309536309,1.917634470122201,1.1917287499226372,1.8148269142423357,0.08247258867426165,0.10280755694423403,0.5827922077922078,0.34684684684684686,0.2447594208963986,0.2550671973398754
19,1.2682541069285622,1.9539327110563005,1.1857601506956692,1.8531823328563146,0.08249395250760276,0.10075040055172783,0.5811688311688312,0.34684684684684686,0.24502172475231104,0.25261886630739483
20,1.2587839329037174,1.9103975806917464,1.1770772494632622,1.8088487046105521,0.08170668443600679,0.10154888246740613,0.5827922077922078,0.36936936936936937,0.24359202924473533,0.2568332403898239
21,1.2582641477728713,1.9683126892362321,1.1759636998176575,1.8681107248578752,0.08230044740926602,0.10020197555422783,0.5876623376623377,0.36486486486486486,0.24415780758035593,0.25400058925151825
22,1.2602465861830219,1.9152301379612513,1.1773148787946537,1.8156425612313407,0.0829317101502213,0.0995875612965652,0.5865800865800865,0.3738738738738739,0.24606978970355,0.25355568315301624
23,1.2454683765255172,1.9496560437338692,1.1638359974684387,1.8499881540025984,0.08163237539601736,0.099667917404856,0.5865800865800865,0.36036036036036034,0.24330588250324645,0.25244193204811644
24,1.2273642672546978,1.9292481967381068,1.1470461320774308,1.8301352432795934,0.08031813967330702,0.09911298006772995,0.5898268398268398,0.36036036036036034,0.24136634029704948,0.2542525806597301
25,1.2171284119630683,1.9434381893702917,1.1361336410045624,1.8406560591288976,0.08099477021987068,0.10278214886784554,0.5974025974025974,0.34684684684684686,0.24221211903054138,0.261919481413705
26,1.2158907392415508,2.0239396606172835,1.13403565333835,1.9139177799224854,0.08185508413689918,0.11002190677183014,0.5968614718614719,0.3108108108108108,0.24357720169013944,0.26952495319502695
27,1.2175411982782955,2.049632958003453,1.1370299846447747,1.9457846539361137,0.08051121475753086,0.10384831151791982,0.5979437229437229,0.3108108108108108,0.2416547522719564,0.2625241790499006
28,1.2038259074605744,1.9701399973460607,1.1220753999619648,1.8679746389389038,0.0817505092006819,0.10216537543705531,0.5984848484848485,0.35585585585585583,0.2440992479437384,0.2597013605492456
29,1.2432422257702926,2.110647031239101,1.161413869981108,1.9985745804650443,0.08182835161429027,0.1120724364050797,0.5795454545454546,0.30180180180180183,0.24232145886996698,0.2717006206512451
30,1.2656874466558983,2.079903483390808,1.1826619521297257,1.9741816180092948,0.08302548726827934,0.10572188773325511,0.5892857142857143,0.3063063063063063,0.24604153376201104,0.26423617771693636
31,1.2382637938034946,1.9629793507712228,1.1550983295872295,1.86113440990448,0.0831654723091372,0.10184494672077042,0.5952380952380952,0.36036036036036034,0.2447591435549588,0.2642100751399994
32,1.2567007870509708,1.9724868195397514,1.1727848397246723,1.876654131071908,0.08391595161359372,0.09583267995289393,0.5968614718614719,0.35585585585585583,0.24573424689728637,0.252793550491333
33,1.2350652916678067,1.9439539057867867,1.1516584263279521,1.8447784696306502,0.08340685615508721,0.09917543562395233,0.5909090909090909,0.35585585585585583,0.24534615411840635,0.25500625584806713
34,1.2075690896860485,1.927770393235343,1.1250418779151192,1.826721429824829,0.082527211481898,0.10104892935071673,0.6006493506493507,0.38288288288288286,0.24173489431368894,0.2610777212040765
35,1.2216826536018273,1.9039469787052699,1.1393397604597026,1.7978969642094202,0.08234290446251116,0.10604999853031975,0.5979437229437229,0.35135135135135137,0.24202365582359248,0.26656570391995565
36,1.1762630744227047,1.9165091173989433,1.0953672168583706,1.8158837386540003,0.08089585730741763,0.10062537342309952,0.6282467532467533,0.36486486486486486,0.23995843118634716,0.25852986531598227
37,1.1649957746267319,1.917706915310451,1.0837145630141785,1.8207103524889265,0.08128121638156731,0.09699656069278717,0.6293290043290043,0.3738738738738739,0.24158431563911767,0.25471425907952444
38,1.1382135936412319,1.895150559289115,1.0586214993020584,1.7970436300550188,0.0795920923320127,0.09810692657317434,0.6314935064935064,0.3738738738738739,0.2379271250603528,0.2558689649615969
39,1.129117180432739,1.9284691980906896,1.0492131537918388,1.8261735609599523,0.07990402587015054,0.10229563393763133,0.6461038961038961,0.34684684684684686,0.23790281638503075,0.2597955678190504
40,1.1198869774053837,1.9140905141830444,1.0413666051523438,1.8147016082491194,0.07852037321647694,0.09938892189945493,0.6369047619047619,0.36036036036036034,0.23621989105795993,0.2550664778266634
41,1.1091430780702625,1.9357638018471854,1.0302832685410976,1.8347418478557043,0.07885980509735387,0.10102190556270736,0.6406926406926406,0.34234234234234234,0.23610490688989902,0.25720386845724924
42,1.1031011964740425,1.9347826412745885,1.0249108402379628,1.8365612711225237,0.07819035800238108,0.09822137015206474,0.645021645021645,0.3738738738738739,0.2355938153020267,0.2520457697766168
43,1.1224905899886428,1.933480671473912,1.0438895428488995,1.8354004451206751,0.078601049484107,0.09808021145207542,0.6406926406926406,0.35135135135135137,0.23530779136665936,0.25420200186116354
44,1.0998978224293938,2.0309859343937466,1.021803792566061,1.9319836923054285,0.07809402626650087,0.0990022426205022,0.6493506493506493,0.33783783783783783,0.23455099016427994,0.2543581851891109
45,1.0837362033539806,1.9854461124965124,1.0059784566020142,1.8846507242747716,0.07775774543526871,0.10079537332057953,0.6672077922077922,0.34234234234234234,0.2344815268598754,0.2547648570367268
46,1.086437884846638,2.030885100364685,1.0094520506160012,1.929937379700797,0.07698582920470629,0.10094770682709557,0.6520562770562771,0.31981981981981983,0.23198539802226528,0.2552000880241394
47,1.0660795631079838,2.0285704476492747,0.9894342756476896,1.9248390368052892,0.07664529051117856,0.10373137146234512,0.66504329004329,0.32882882882882886,0.23101483478114523,0.26088290768010275
48,1.0585764744158448,2.0519543204988753,0.981445760048669,1.9527815410069056,0.07713071192646849,0.09917274862527847,0.6753246753246753,0.34234234234234234,0.23275644614778715,0.25352466319288525
49,1.0624208908913464,2.0082329171044484,0.9850357723390234,1.9033758640289307,0.07738511993324962,0.10485703551343509,0.6655844155844156,0.35135135135135137,0.23300690576434135,0.2618298338992255
50,1.0406871584468875,2.0569714307785034,0.9643611584244103,1.953555941581726,0.07632600400468399,0.10341549558298928,0.6774891774891775,0.33783783783783783,0.23095327538662944,0.2582159638404846
51,1.0385807644704292,2.025346653802054,0.9619042084648691,1.9243387154170446,0.07667655149346282,0.10100792348384857,0.6742424242424242,0.35135135135135137,0.23103803498991604,0.25696972225393566
52,1.0362588711853684,2.0566312755857195,0.959911810683793,1.9555773735046387,0.07634706053369004,0.10105388505118233,0.6753246753246753,0.32432432432432434,0.2302738267542987,0.25445449352264404
