epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae,train_mistake_loss,val_mistake_loss,train_mistake_acc,val_mistake_acc
1,2.127488445516623,1.8692193358909084,1.6896874301984823,1.58520914728984,0.10076762378738816,0.07405574033443998,0.4685636394615778,0.5176960444136016,0.23973297374346814,0.20178204377768025,0.3370333883380094,0.20995444452841194,0.8957232918725507,0.9462179042331714
2,1.8266952917307315,1.775077968401515,1.4517462929949725,1.498276078477657,0.08420806698352581,0.07236609408873639,0.5530328846481513,0.5399028452463567,0.21930849255603915,0.19857977873579152,0.29074092938020907,0.20443579359632827,0.9013886522405862,0.9462179042331714
3,1.7520914954817424,1.702544567818281,1.3870045547083993,1.4289874589583842,0.0800428325899071,0.07196762272668,0.5617652070199353,0.549618320610687,0.21256322519684553,0.19570435220627716,0.2850441085934781,0.2015894914173898,0.9012182654626001,0.9462179042331714
4,1.7143526090269987,1.772847336915365,1.3515174956394025,1.489635928648367,0.07882738684732984,0.07179576458408136,0.5667064235815301,0.5079805690492714,0.21111515458894764,0.20163796714905813,0.28400772647488803,0.21141563928288606,0.9013460555460896,0.9462179042331714
5,1.7281132884276627,1.7284969348695691,1.3699818147388587,1.4496885583600925,0.07783215252143355,0.07181835394820597,0.5591668086556483,0.5301873698820264,0.2094285372529775,0.19881072669373379,0.28029931993089635,0.20699002423648782,0.9015590390185722,0.9462179042331714
6,1.649673585734105,1.6927862976426304,1.2980158479519608,1.4120713547647703,0.07752462678339316,0.07040492554326425,0.5858749361049582,0.5517002081887578,0.20923973562811277,0.19548382625076854,0.2741331108883061,0.2103100125028349,0.9021553927415232,0.9441360166551006
7,1.587047659694732,1.66291704250656,1.240626619406099,1.382824341014886,0.07681259251769183,0.07034939077684732,0.6053842221843585,0.5572519083969466,0.20854528698721742,0.20110491608928097,0.26960844667791856,0.2097433163299071,0.903135116714943,0.9368494101318529
8,1.540158864098648,1.664687639222552,1.196158582864821,1.3878218126660995,0.07684419913990856,0.06946224784950346,0.6139887544726529,0.5572519083969466,0.20921768713726627,0.1956973032848774,0.267156080231591,0.2074035763699176,0.9040722439938661,0.9420541290770298
9,1.5081413984095589,1.9724051815862873,1.1681187291388253,1.6753767780923414,0.07604424174050493,0.07009259510544917,0.6248935082637588,0.5475364330326162,0.2082308896138571,0.19114823456359853,0.26397842975181945,0.2269358012158266,0.9049241778837962,0.9455239417071478
10,1.5397311037333012,1.623380303631054,1.1937864065820263,1.3518109807200436,0.07562056683672919,0.06917752808452397,0.620207871869143,0.5641915336571826,0.20776516798052802,0.19857972792086712,0.2703241324187097,0.20239178793948198,0.90390185721588,0.9417071478140181
11,1.5154091884907475,1.6499803972939167,1.1752780612312481,1.3823803421691587,0.07581940923164784,0.06834307466009935,0.623573010734367,0.5711311589174185,0.20840512732515792,0.19258416476636855,0.26431171814147,0.19925698373236647,0.9045834043278241,0.9413601665510063
12,1.4791198837470716,1.5959384421521305,1.143823439227111,1.318314007054924,0.07582136279635016,0.06870009252215988,0.6360112455273471,0.5825815405968078,0.2085719743524871,0.19520292511257673,0.25947508255512025,0.2089243444325215,0.9072243993866076,0.9368494101318529
13,1.4349752675737468,1.6199897702248207,1.1076357612863352,1.33995011459201,0.07497791607744711,0.06990141931877294,0.6470437894019424,0.5652324774462179,0.20699292775272085,0.19298450864908348,0.2523615921319577,0.21013824372584003,0.9079485431930482,0.9389312977099237
