epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae,train_mistake_loss,val_mistake_loss,train_mistake_acc,val_mistake_acc
1,2.1079210872279663,1.8399877243783225,1.6737144857233723,1.555669287854313,0.09339652438218803,0.07359056983409368,0.5082211620378259,0.5107564191533657,0.23214222667753076,0.19795251808838246,0.34081007613855846,0.21072786721729886,0.8867779860282842,0.9462179042331714
2,1.7944466516053095,1.7814095506727654,1.421609872243416,1.497809481736606,0.08326290339018218,0.07231459548434477,0.5525217243141932,0.5263705759888966,0.21824757924151392,0.20263887094921904,0.2895738790324283,0.2112854691655333,0.9012182654626001,0.9458709229701596
3,1.7083006350789776,1.7768630908645746,1.3459965829894742,1.4949428201300827,0.0804009195033148,0.07242943364079837,0.5767166467882092,0.5364330326162388,0.21482017157705013,0.19370013616053616,0.2819031352565406,0.20949083084782158,0.9013886522405862,0.9462179042331714
4,1.6333138824301372,1.7614628093925968,1.2778079933233777,1.4677507127845228,0.07851129405684154,0.0715571660225297,0.596864883285057,0.5131852879944483,0.21199961140444623,0.20415823567997327,0.2769945941054246,0.22215493262269115,0.9015164423240757,0.9455239417071478
5,1.5847955491843835,1.7146414929508418,1.234045193678355,1.4325396059950881,0.07821864863830015,0.07137565208259015,0.6078548304651559,0.554823039555864,0.21162645623892734,0.20287806155531046,0.2725317061536457,0.21072623394248718,0.9019424092690407,0.9396252602359473
6,1.521429472368526,1.6464818590304489,1.1814918692137562,1.371232724868118,0.07652477824590462,0.07002615720798869,0.6209320156755835,0.5693962526023595,0.20906933776248474,0.20377383831472218,0.2634128264931768,0.20522297044994928,0.9043704208553416,0.9385843164469119
7,1.498951364038831,1.6987403260594354,1.1605251790067979,1.4105230458985594,0.07701035853539441,0.07078901881004356,0.6318367694666894,0.5763358778625954,0.2104336872993935,0.1959198289948317,0.2614158270082394,0.21742826537859267,0.9056483216902368,0.9389312977099237
8,1.46447727281691,1.6242770299077613,1.1310532506797155,1.3446754148070965,0.07582742509727768,0.06947867040788028,0.6403561083659908,0.5870922970159611,0.2080895491268103,0.2006124709729599,0.257596598393183,0.2101229494392334,0.9058187084682229,0.9392782789729355
9,1.4459954008858662,1.6056298529580597,1.112152332137565,1.3294237848373853,0.07556831353409242,0.07011281006105405,0.6399301414210258,0.5850104094378904,0.2078260061134165,0.20468867304919083,0.2582747581962183,0.20609326316282867,0.9053075481342647,0.936502428868841
10,1.3844983385782832,1.6541983737124908,1.056218922209305,1.3723852285736555,0.07605609071499232,0.06873741464160699,0.6602487646958596,0.5607217210270645,0.2089986319938212,0.1967598881306208,0.2522233273827008,0.2130757379478088,0.9059890952462089,0.9351145038167938
11,1.3838040425924085,1.6174863455280672,1.052466736424414,1.3466792696470358,0.0753479402719872,0.06875092972594776,0.6603339580848526,0.5860513532269257,0.2073790914567737,0.19779194327876604,0.2559893664082426,0.2020561586830204,0.9053075481342647,0.9368494101318529
12,1.358404929440073,1.684274009165873,1.0333103744535597,1.4106425347218987,0.0746702464914064,0.06932840578511389,0.662548986198671,0.5711311589174185,0.20632901300023496,0.19499677382435424,0.25042431081127403,0.2043030661977388,0.9071818026921111,0.9361554476058292
13,1.3309428407094166,1.6107643364536357,1.0101353551606584,1.337927317987458,0.07468119855099915,0.06793857995604244,0.6747742375191685,0.5981956974323387,0.20523472345348598,0.19729581595211704,0.24612629007878795,0.20489843713997305,0.9099931845288806,0.9347675225537821
14,1.2963673403852538,1.5930325106396435,0.9823794550374899,1.32405724925022,0.0743055288938713,0.06811612035812892,0.6867865053671836,0.6134628730048577,0.2057180846823117,0.1944720618514697,0.23968235591563278,0.20085914583978845,0.9098227977508946,0.9392782789729355
15,1.2686977276588385,1.685586141307349,0.9579675728447251,1.4065797268351607,0.07351101345743957,0.0687381777237638,0.6932612029306526,0.6020124913254684,0.20493951344138658,0.19291051756913757,0.23721914166769636,0.21026823887346852,0.9115266655307548,0.9316446911866759
16,1.2587163478395036,1.6511083397081046,0.9518616024000435,1.3671127115993513,0.0730132702830084,0.06790866515108647,0.6987135798262055,0.5936849410131853,0.20329548604627712,0.19322881208038595,0.23384147594797283,0.21608696537742508,0.9119100357812234,0.9316446911866759
17,1.2279140355335547,1.6274856841870267,0.9263352679117592,1.3446834578562081,0.07282633018488066,0.06769970343768142,0.7047623104447095,0.6034004163775156,0.20281064614950645,0.1917608510612366,0.22875243408231277,0.21510252829105964,0.9144232407565173,0.926439972241499
18,1.1754029955220477,1.6779676019773146,0.8802547005844149,1.378620917891397,0.07295284687731371,0.06792796042791098,0.7163912080422559,0.6072172102706453,0.20381755581765754,0.1902152676701463,0.22219545272439034,0.23141873270624796,0.9164678820923496,0.9219292158223455
19,1.1674350522043433,1.6694773412429154,0.8744852837599772,1.3774048082535668,0.07297132275002051,0.06786277049494485,0.7162634179587664,0.6099930603747398,0.2035230296213433,0.19269951398301505,0.2199784460415485,0.22420976413342789,0.9174050093712728,0.9295628036086051
20,1.1417365249650688,1.7045959810016058,0.8544558535688149,1.4024648606404921,0.0724530113712753,0.06764696390574215,0.7225677287442495,0.602706453851492,0.20290233350466333,0.19011001984829873,0.21482766011511167,0.23448417573588165,0.9179587663997274,0.9267869535045108
21,1.1305038246512922,1.673276728594328,0.8426052907151407,1.3778627469753078,0.07225091942067263,0.06803349123739022,0.728829442835236,0.6034004163775156,0.20239152796001567,0.19924227828205168,0.21564761521686665,0.22738048716562642,0.9166808655648322,0.9257460097154754
22,1.1075818630068361,1.7251569819400743,0.8242183836482618,1.4307160164584392,0.07208656882913236,0.0674236055921135,0.7372209916510479,0.6023594725884802,0.2032715561092763,0.19033396136504258,0.21127691022032347,0.22701735488196614,0.9188532969841541,0.9309507286606523
23,1.0814242264261276,1.6709071411844925,0.8026879995091442,1.3838376137819,0.07170697796977465,0.0673408763823122,0.7424177883796217,0.6013185287994448,0.2018965622837041,0.19122961761221796,0.20702924758696054,0.21972864465031833,0.921622082126427,0.9267869535045108
24,1.0657510432967092,1.6669844149054132,0.7883633245274609,1.3768276127700299,0.07204732249849069,0.06736557544477279,0.7470608280797411,0.6256072172102707,0.2023440592002373,0.1944924359682283,0.2053403960016278,0.22279122455651812,0.9223462259328676,0.9267869535045108
25,1.0536395383868313,1.7134811376052792,0.7817771727475341,1.4112896806225026,0.07173045281391266,0.06709312145532956,0.7505537570284546,0.607911172796669,0.2017623620248365,0.1922984263865506,0.20013191354581455,0.23509832259751004,0.9235815300732663,0.9274809160305344
26,1.027441955228176,1.7767775910832169,0.7575871390883246,1.4638786485507866,0.07176982731637567,0.0680847575811774,0.7538762991991822,0.6120749479528106,0.20156748104611374,0.19337066538544018,0.19808498550061068,0.2448141790718347,0.9254557846311127,0.9201943095072866
27,1.0278339820656424,1.730177696507313,0.7574515216983061,1.4293238346482382,0.07179805745327365,0.06829795870079422,0.7553245868120634,0.594031922276197,0.20166702085112892,0.1967726009203112,0.19858440261954322,0.2325558972071228,0.9219202589879025,0.9274809160305344
28,1.003062593538811,1.7690923966772436,0.7366637589172237,1.4557557633401288,0.0722455285441319,0.06713899569863829,0.7611603339580848,0.6308119361554476,0.20294594084521864,0.19161306525335636,0.19415330551634516,0.24619764311007747,0.9250298176861476,0.9215822345593337
29,0.9886384701115408,1.69828884391467,0.726159340489518,1.3968248602874076,0.0713982232083838,0.0676312500780279,0.7660589538251832,0.6360166551006246,0.20127510203629057,0.18936062367900555,0.19108090510226572,0.23383273793633905,0.9283949565513716,0.9208882720333103
30,1.0445293453162605,1.713196040771638,0.7797277223151878,1.4087393121699505,0.07187698873845026,0.0670680017065125,0.7543022661441472,0.6276891047883414,0.20266681879855317,0.19266371388637218,0.19292463625761086,0.2373887329704227,0.9262225251320497,0.9233171408743928
31,0.951387034940809,1.7538557056748643,0.6944110572063896,1.4385361830696806,0.07172589599806926,0.0674772764311161,0.7777730448117226,0.6367106176266482,0.2020761129939997,0.19502438951250087,0.18525008151799943,0.24784224420413634,0.9283523598568751,0.9174184594031922
32,0.952073913718188,1.7245276502897804,0.6948896968135193,1.4270773629898996,0.07119232301709294,0.06833733902632735,0.7764099505878344,0.604441360166551,0.20094447340108523,0.19772360684307477,0.18599189210585992,0.22911294431817936,0.9292894871357983,0.922970159611381
33,0.9511307564072602,1.6996003653256948,0.696711899769491,1.3909460357251389,0.07149436726181059,0.06617532452306013,0.7780286249787016,0.6328938237335184,0.20158198703582494,0.1926771592630602,0.18292448895004787,0.24247899882645346,0.9290339069688193,0.916030534351145
34,0.918452540986033,1.838340032191677,0.6711807041258396,1.5315892599383467,0.07127246020711206,0.06731145388959267,0.7841625489861986,0.6197085357390701,0.20132501096848554,0.19197816417748362,0.17599937851413955,0.2394393074567288,0.9310359516101551,0.9212352532963219
35,0.9389241231952297,1.7217823980915141,0.690440035095855,1.412391628452178,0.07116364177096172,0.06771751758458298,0.7771766910887715,0.628383067314365,0.20123410608297637,0.19204320318578103,0.17732044300872152,0.2416732437122745,0.9315045152496166,0.917765440666204
36,0.8776300156476002,1.7503950820045286,0.6376983199041977,1.434836566696392,0.07087039512712721,0.06775848351362097,0.795621059805759,0.6311589174184594,0.20050500148472825,0.19276461288550098,0.16906130052106427,0.24780002049713976,0.9346992673368547,0.9257460097154754
37,0.9216910671753135,1.756423154694599,0.6780833605709261,1.4396524723414992,0.07098511533650147,0.06750070293854707,0.7810103935934571,0.6235253296321999,0.20099112695893268,0.19136767028355914,0.17262259069661973,0.24926998645666984,0.9346566706423581,0.9292158223455933
38,0.868211717576342,1.7857406036792574,0.6297683146788409,1.4566917573925855,0.07087789869901065,0.06752906730404999,0.7951524961662975,0.6332408049965302,0.20063467722904704,0.1947780723666086,0.1675655067837874,0.26151978243905005,0.9362753450332254,0.9170714781401804
39,0.8455077429649716,1.7741597186021718,0.6099505544744698,1.4736144445076491,0.07034145670561007,0.06740446904729755,0.8049923325949906,0.628383067314365,0.19978507711637933,0.194668871238776,0.16521573148973756,0.23314079681591057,0.936573521894701,0.9222761970853574
40,0.8474233010737773,1.776776765304502,0.6117998813725671,1.4561812522343511,0.07124195918935916,0.06660306211729003,0.8044811722610326,0.6436502428868841,0.20164066070459388,0.19046232098096944,0.16438146161502945,0.2539924385076509,0.9360197648662464,0.9198473282442748
41,0.8403631562592732,1.765151621317549,0.6036430028374952,1.4563484465720171,0.0712073578653658,0.06710420221110998,0.8084426648492077,0.6405274115197779,0.2009590151520599,0.19249150268655946,0.1655127975837724,0.2416989672786862,0.9362753450332254,0.9208882720333103
42,0.8099718147901157,1.8123533979296105,0.5803313803928718,1.5072684526329732,0.0714451847148878,0.06697158912541881,0.8152581359686488,0.6533657182512145,0.20186017842639303,0.19416243743764122,0.15819524922470843,0.23811334060767755,0.9396404838984495,0.9188063844552394
43,0.7863663861527722,1.955664115469957,0.5613029590455733,1.6201139550544916,0.07036732492276891,0.06646352814023153,0.8199863690577611,0.6259541984732825,0.199926303878292,0.19334577316628984,0.15469609992221584,0.2690866055729037,0.9396404838984495,0.916030534351145
44,0.8114244137210037,1.8744349822577795,0.5870314592964951,1.541861532919114,0.07039846189816454,0.06793104657110946,0.8117652070199353,0.6453851492019431,0.20007936210633542,0.19203772055118304,0.15399449271803556,0.26464241415541423,0.9406202078718692,0.9142956280360861
45,0.7776041531363751,1.8370791279880807,0.5557179863265231,1.5174159292935663,0.07038173042421833,0.06825011654250908,0.8202845459192367,0.6512838306731437,0.1995895484411284,0.1911584421382192,0.151504435272934,0.25141308452264455,0.9416425285397854,0.9215822345593337
46,0.7723408806139169,1.857200613458648,0.5534895584304607,1.5250696955684322,0.07057320442787629,0.06697873991450694,0.8188362583063554,0.6589174184594032,0.20009119310275844,0.194680248818242,0.14827811785650366,0.26515217526769946,0.9437723632646107,0.9181124219292158
47,0.7464645718833538,1.9041028373941293,0.5325778497887299,1.5641920562629317,0.06972537825097012,0.06775638659657247,0.8318708468222866,0.6405274115197779,0.19890064337495686,0.19300261878206199,0.14416134460915048,0.27215438006842596,0.9440705401260863,0.9219292158223455
48,0.7472586046036636,1.9628908476591276,0.5339795280216825,1.6253559704893252,0.0698245294032846,0.0671379679941949,0.8306781393763844,0.6436502428868841,0.19980546264626908,0.19233129869973303,0.14345454655760323,0.2703969269869093,0.9439853467370932,0.9184594031922276
49,0.7357736148852915,1.898953204846564,0.5239566954848998,1.5574918670798241,0.06990848907946647,0.06737007710521706,0.834171068325098,0.6453851492019431,0.1987345346418957,0.1901427119618733,0.14190842980868995,0.27409125718861393,0.9466263417958767,0.9056210964607911
50,0.7183440316574479,2.0745974845310453,0.5046362725722361,1.706416829334705,0.0698468022982811,0.06712602364322032,0.8388141080252173,0.6533657182512145,0.19890048039398237,0.18991922573196152,0.14386095841884775,0.30105463890998646,0.945476231044471,0.9174184594031922
51,0.7438643980339045,1.95373419760665,0.5272199345073743,1.6069469994178338,0.07047741324684449,0.06531961368736834,0.8335747146021468,0.648854961832061,0.19973287097049705,0.19091828679310457,0.14616705076335784,0.2814675906684707,0.9446668938490373,0.9146426092990978
52,0.6922435677626365,2.0509241349493603,0.4852088431236305,1.6817084430283262,0.07048682982702183,0.06702309299847221,0.8442664849207702,0.6311589174184594,0.1999285929342981,0.19211983409794894,0.136547894767235,0.30219260216894184,0.9482024194922474,0.9094378903539209
53,0.7155618772817076,2.011070424777447,0.5069237219290019,1.6517531212049585,0.07012981311639482,0.06666962321560718,0.8401772022491054,0.6405274115197779,0.1998520120559427,0.19164862736573574,0.13850834226360473,0.2926476821309831,0.9479894360197648,0.9129077029840389
