epoch,train_loss,val_loss,train_step_loss,val_step_loss,train_progress_loss,val_progress_loss,train_acc,val_acc,train_progress_mae,val_progress_mae
1,1.9517538451379346,1.8053081035614014,1.8012450222046144,1.6932101590292794,0.15050884288164876,0.11209792111601148,0.343382728666326,0.4349775784753363,0.2993104121377391,0.28551751588072094
2,1.5790121824510637,1.8918482916695731,1.48078889231528,1.7625954151153564,0.09822328947484493,0.12925286910363606,0.4895247828308636,0.42152466367713004,0.26051767458838804,0.3033840698855264
3,1.4833760742218263,1.970875893320356,1.3825417862784477,1.831019674028669,0.10083428710218399,0.13985626080206462,0.5268267756770567,0.336322869955157,0.262234072291082,0.31479170492717196
4,1.4069640232670693,2.09940551008497,1.3037393516109836,1.9592142275401525,0.10322467285779215,0.1401912963816098,0.5569749616760348,0.3183856502242152,0.26855686427124087,0.31638117347444805
5,1.3435073408388323,2.010607804570879,1.2454202521231867,1.8790839399610246,0.09808708859547492,0.1315238709960665,0.5728155339805825,0.34080717488789236,0.26145739661109063,0.3153398782014847
6,1.2672292868937216,2.1836103882108415,1.1707214203573042,2.0696801458086287,0.09650787014153696,0.11393025198153087,0.5958099131323454,0.3094170403587444,0.25658461499598717,0.2979778860296522
7,1.2237573727484672,2.235674466405596,1.1262787272853236,2.117992196764265,0.09747864594382624,0.11768230157239097,0.602452733776188,0.32286995515695066,0.25948818556724057,0.29400711187294554
8,1.2840467595284986,2.274423360824585,1.1875916834800475,2.16248289176396,0.09645507376520865,0.11194049673421043,0.5891670924885029,0.34080717488789236,0.25800184016266176,0.2879694678953716
9,1.216913104057312,2.1695794548307146,1.1222043979552485,2.051576392991202,0.09470871090888977,0.11800309057746615,0.625447112927951,0.3901345291479821,0.2567124352339775,0.2959358308996473
10,1.2314344807978599,2.177254949297224,1.1357031089644278,2.0632863896233693,0.0957313711724935,0.11396861714976174,0.6310679611650486,0.34977578475336324,0.25644698138198546,0.28851596798215595
11,1.1333993481051536,2.4614241293498447,1.0391573704058124,2.3479166541780745,0.09424197631737878,0.11350747091429574,0.6673479816044967,0.3004484304932735,0.25436667232744153,0.28900700381823946
12,1.1721515684358534,2.272479772567749,1.0755582144183498,2.1631014347076416,0.09659335461835708,0.10937836446932384,0.6499744506898314,0.336322869955157,0.25768673251713475,0.2859502690179007
13,1.0991394913965655,2.2423627376556396,1.0072869716152069,2.1267848355429515,0.09185252182425992,0.11557786166667938,0.6745017884517118,0.29596412556053814,0.2508168975191732,0.2903990149497986
14,1.160820662013946,2.361532688140869,1.0647604090552176,2.2437526839120046,0.09606025151668056,0.11777997336217336,0.6402657128257537,0.2556053811659193,0.25468656973492715,0.2935928361756461
15,1.0903529419052986,2.462798459189279,0.9973275824900596,2.3458444390978133,0.09302535929506825,0.11695400306156703,0.6714358712314767,0.27802690582959644,0.24981608674410852,0.28981360154492514
16,1.0518309723946355,2.4399830273219516,0.9613055610849012,2.3280469349452426,0.09052541755860852,0.11193607428244182,0.6923863055697497,0.273542600896861,0.2476736780616545,0.28631873215947834
17,0.9906042900777632,2.4907841001238142,0.9004628658294678,2.3836729526519775,0.09014142797358575,0.1071111618408135,0.7112927950945325,0.2914798206278027,0.24583639468877547,0.27883401087352205
18,1.0252431188860247,2.5649211406707764,0.9329529308503673,2.4504774808883667,0.09229018629318284,0.11444367042609624,0.6985181400102197,0.2600896860986547,0.24820505563289888,0.28230533429554533
19,0.9741230722396604,2.5755222865513394,0.88347092246817,2.461909532546997,0.09065215463840193,0.11361279657908849,0.7204905467552376,0.26905829596412556,0.24618170891077287,0.28489612681525095
20,0.9410547676586336,2.542341709136963,0.8499116364025301,2.4319363491875783,0.0911431340801139,0.11040537059307098,0.742973939703628,0.273542600896861,0.24813844119348832,0.28256540426186155
21,0.9152982624307755,2.5323823179517473,0.8252714492620961,2.427267210824149,0.09002681719439645,0.1051150815827506,0.7526826775677057,0.2645739910313901,0.2455822952812718,0.27340091126305716
22,0.9150020533031032,2.4827371665409634,0.8249626534600412,2.3717981917517528,0.09003939954263548,0.1109390024627958,0.7455288707204906,0.2825112107623318,0.24661450160126533,0.2829997624669756
23,0.9464690848704307,2.770083631787981,0.8566257458540701,2.659376927784511,0.08984334286182158,0.1107067231621061,0.7368421052631579,0.24663677130044842,0.2452486075701252,0.2833387425967625
24,0.9225159037497735,2.8582427501678467,0.8345557850214743,2.748495442526681,0.08796012239350427,0.10974731189864022,0.743995912110373,0.2556053811659193,0.24311579523548002,0.28216223418712616
25,0.8765711524794179,2.715956551688058,0.7871422460002284,2.5988907473427907,0.08942891140618632,0.11706579583031791,0.7639243740419008,0.273542600896861,0.24628294932265435,0.29128425461905344
26,0.924129972534795,2.4939235278538296,0.8341992598387503,2.3803584235055104,0.08993071762304153,0.11356511605637414,0.7353091466530404,0.3094170403587444,0.24728849842663733,0.2848751481090273
27,0.9523864724943715,2.60386484009879,0.8646708226973011,2.499434471130371,0.08771564877561984,0.10443036471094404,0.7312212570260603,0.26905829596412556,0.24132383999324614,0.27442172169685364
28,0.9019784071753102,2.502146533557347,0.8174467687645266,2.39882949420384,0.08453163534643189,0.1033170052937099,0.7404190086867655,0.2914798206278027,0.23617144097243586,0.27185438786234173
29,0.8668785662420334,2.6118652479989186,0.780420008686281,2.505434649331229,0.08645855785617905,0.10643058057342257,0.7572815533980582,0.30493273542600896,0.23929614790024295,0.2769423340048109
30,0.8157387760377699,2.626596689224243,0.7308080431915098,2.520524893488203,0.08493073014242034,0.10607182553836278,0.7746550843127236,0.29596412556053814,0.2369978483165464,0.2743697890213558
31,0.7857619158683284,2.8650758947644914,0.697578578226028,2.7553030252456665,0.08818333806289781,0.10977287696940559,0.7889626980071538,0.242152466367713,0.2414472747233606,0.2755366393498012
32,0.7732239230986564,3.2339087894984653,0.6858854784119514,3.112728646823338,0.08733844294423057,0.12118017886366163,0.7889626980071538,0.2556053811659193,0.24063646721263085,0.29100692697933744
33,1.3600164930666647,2.1650171961103166,1.259282470710816,2.0498877252851213,0.10073402746310157,0.11512950169188636,0.5804803270311701,0.25112107623318386,0.2634936494211997,0.2954268285206386
34,1.1665078007405805,2.1860534804207936,1.0698281411201722,2.0758358240127563,0.09667966142296791,0.11021765427930015,0.6182933060807358,0.2645739910313901,0.2622615478692516,0.28608002832957674
35,1.1083384646523384,2.182763014520918,1.0158510371561973,2.070622989109584,0.09248743098109,0.11214003711938858,0.6366888094021461,0.25112107623318386,0.2558029445429002,0.28670109808444977
36,1.0700902429319197,2.2035961662020003,0.9798628178335005,2.0956304924828664,0.09022742804260023,0.10796564764210156,0.6433316300459888,0.2600896860986547,0.24857417421956216,0.27833851320402964
37,1.1541448620057875,2.223960961614336,1.058967932578056,2.112833397729056,0.09517692780542758,0.11112757559333529,0.6065406234031682,0.26905829596412556,0.2567177395666799,0.2850772610732487
38,1.2764976716810656,2.101838265146528,1.1820923147662994,1.9995141540254866,0.09440535571305983,0.10232410526701383,0.5774144098109351,0.3183856502242152,0.25842596878928525,0.27629372477531433
39,1.1961215378776673,2.112872294017247,1.1029659615408989,2.014351419040135,0.09315557579600042,0.09852086859089988,0.6305569749616761,0.27802690582959644,0.2551422061458711,0.2666058604206358
40,1.1459569613779745,2.1546372515814647,1.053771208851568,2.0544836010251726,0.09218575246632099,0.1001536590712411,0.6407766990291263,0.2914798206278027,0.25387845452754726,0.26845674216747284
41,1.125607802021888,2.1850086450576782,1.0340006370698251,2.0863690887178694,0.09160716236839371,0.09863953132714544,0.6402657128257537,0.28699551569506726,0.2515031971758412,0.2675909676722118
42,1.0672425695004002,2.1827638489859447,0.9790463053411053,2.082808630807059,0.08819626782449984,0.09995523254786219,0.6693919264179867,0.28699551569506726,0.24472593083497016,0.2717993089130947
43,1.0164789778570975,2.2174735409872874,0.926620953506039,2.116842644555228,0.08985801960431761,0.10063086290444646,0.6765457332652018,0.25112107623318386,0.2486447204024561,0.2714948228427342
44,0.9741273993445981,2.241877930504935,0.8855274944536148,2.1408837693078175,0.0885999041699594,0.10099416332585472,0.6974961676034747,0.2645739910313901,0.24675643876675638,0.26733886344092234
45,0.9456846079518718,2.3176352637154713,0.8574514312128867,2.2142265864780972,0.08823317030985509,0.10340871449027743,0.7112927950945325,0.2556053811659193,0.24274560785101307,0.2729976347514561
46,0.8953774734850852,2.3435868195125034,0.8068182300175389,2.240830966404506,0.08855924094396253,0.1027558445930481,0.7286663260091978,0.242152466367713,0.2446978926177948,0.2715791187116078
47,0.8755233340686367,2.3324245044163296,0.7875829550527758,2.23134183883667,0.08794037871543438,0.10108262673020363,0.7332652018395504,0.27802690582959644,0.2434317200414596,0.2726942811693464
48,0.853015647299828,2.4977491242544994,0.7653789544297803,2.397761787687029,0.08763669461252228,0.09998737222382001,0.7399080224833929,0.24663677130044842,0.24337108505349006,0.2665639477116721
49,0.8386422059228343,2.462394952774048,0.7510085288555391,2.3604060922350203,0.08763367520465006,0.1019888413803918,0.7547266223811957,0.23766816143497757,0.24454651003883732,0.2741382675511496
50,0.8231994730810965,2.515314510890416,0.7356180913986698,2.411045891898019,0.08758138216310932,0.1042686179280281,0.742973939703628,0.23766816143497757,0.24487287310823316,0.27433463505336214
51,0.7965696276195587,2.560887268611363,0.7088074261142362,2.4514470441000804,0.08776220168557859,0.10944026069981712,0.7598364844149208,0.23318385650224216,0.24482514060312702,0.2795016850743975
52,0.8265797918842684,2.5333781242370605,0.7390739912948301,2.4306911059788296,0.08750579908730523,0.1026870065501758,0.7608584568216659,0.26905829596412556,0.24169503945496776,0.27068289050034117
53,0.8760084014746451,2.4216653960091725,0.7889749153006461,2.3169029440198625,0.08703348533280435,0.10476243336285863,0.7337761880429229,0.2645739910313901,0.24299168346389646,0.2710351028612682
54,0.865920806604047,2.3738194022859846,0.7794474757486775,2.272475923810686,0.08647333001417498,0.10134347421782357,0.7424629535002555,0.3183856502242152,0.24176880116424254,0.2681230923959187
55,0.8261798077052639,2.4310401678085327,0.7393912432655212,2.3259602103914534,0.08678856486034009,0.10507993985499654,0.7567705671946857,0.3183856502242152,0.2432451889880242,0.2755029393093927
56,0.8702146463817165,2.453748737062727,0.7826375033586256,2.352676681109837,0.08757714224198172,0.10107205595288958,0.7307102708226878,0.3094170403587444,0.2413995258750454,0.266521264399801
57,0.7899779523572614,2.424689156668527,0.7031167457180638,2.3213378531592235,0.0868612080211601,0.10335132745759827,0.7552376085845682,0.3183856502242152,0.2435653925903382,0.2704795662845884
58,0.7699952144776622,2.415908626147679,0.6833621926846043,2.3135118654796054,0.08663302263425242,0.10239677024739129,0.7731221257026061,0.33183856502242154,0.24071160655829213,0.2740550381796701
59,0.723856839441484,2.500542998313904,0.6386344574632183,2.398743152618408,0.0852223808967298,0.10179986698286873,0.7833418497700562,0.31390134529147984,0.2401041874001103,0.2711024922983987
60,0.6962593476618489,2.7071937833513533,0.606961881681796,2.6043777465820312,0.08929746790278342,0.10281603783369064,0.7915176290240163,0.29596412556053814,0.24772121973576083,0.26733345644814627
