frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.473099,1.5397509,1.5364069,1.5133152,1.5670182,1.2681242,1.2341251,0.64646435,1.0210578,1.3000791,1.6097784,0.13408361,0.13408366,1.2806817,1.4119147,1.2755897,1.3601929,0.44908255,0.41183022,0.43935865,0.28763342,0.37593746,0.23749514,0.23749508,1.0002217,1.2419347,1.8855404,2.1183286,1.2691386,1.2015158,2.2474897,2.3094347,2.3004634,2.373695,0.89919317,0.94494385,0.9484152,0.8995156,0.95975924,0.6745161,0.64221096,0.5760906,0.95665085,1.4984775,1.7782159,0.6610946,0.59456694,1.7228981,1.812787,1.755657,1.8343874,165.49416,171.50253,36.468086,46.289154,151.22948,0.65334624
1,0.022787143,0.013737551,0.028511573,0.011250358,0.04110986,0.0072153383,0.0306816,0.040550202,0.029491877,0.092904195,0.053454567,0.06354945,0.04562272,0.05291119,0.046728525,0.070208915,0.07270495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4727291,1.5504127,1.5419765,1.5454887,1.5874122,1.3029456,1.2584846,0.5798913,0.95617795,1.1671643,1.5048406,0.12672412,0.12672412,1.257028,1.398161,1.2646885,1.3583914,0.43722007,0.40752453,0.4236296,0.28520912,0.36271837,0.22739029,0.22739029,1.0089622,1.2383548,1.8751293,2.102071,1.2969134,1.2361925,2.2713063,2.3517256,2.3313313,2.415579,0.884755,0.942164,0.93878746,0.9152513,0.9635695,0.69096464,0.64845204,0.5290411,0.9092,1.4289635,1.7159165,0.67213607,0.6122587,1.7240132,1.8290648,1.766357,1.8554972,166.62016,172.0806,31.916498,42.14888,153.64848,0.7533092
2,0.08141103,0.08081287,0.07609182,0.050828684,0.027519124,0.042769536,0.022423886,0.005219844,0.03309449,0.024206465,0.008422667,0.07525734,0.056813348,0.04550064,0.026488032,0.06305802,0.030961506,0.058623884,0.06707532,0.047580246,0.039578326,0.013590736,0.035554197,0.008257715,0.03533036,0.0036026146,0.06869773,0.045031898,0.011707887,0.011190627,0.0074105486,0.020240493,0.007150896,0.041743442,1.4619263,1.5394341,1.5340253,1.5258735,1.5675895,1.2683505,1.2189971,0.52072066,0.88390636,1.1128304,1.4332573,0.11768667,0.11768672,1.25222,1.3617191,1.2771114,1.3149852,0.38871515,0.38209978,0.39865646,0.30446073,0.3691483,0.2129103,0.21291034,0.97776026,1.2381655,1.8390177,2.0711334,1.2556237,1.2062814,2.2711215,2.3246708,2.3389883,2.3726532,0.8767345,0.9393765,0.9383921,0.9137792,0.9598453,0.67195326,0.6246133,0.48793638,0.8841218,1.3909307,1.6722467,0.64785784,0.599151,1.7284455,1.8037976,1.7819762,1.8176452,164.81398,171.22864,29.3666,39.319176,142.70721,0.75678587
3,0.05091655,0.046098072,0.052045353,0.03188764,0.05159619,0.012224312,0.029688334,0.011988692,0.0744857,0.05795005,0.07892685,0.12262096,0.108330816,0.044758122,0.0378348,0.028552704,0.05210306,0.030494478,0.0347148,0.024046466,0.018941045,0.024077067,0.030545224,0.0072644483,0.006768848,0.041391205,0.033743583,0.07050418,0.047363624,0.051517468,0.0007425174,0.011346769,0.034505315,0.021141555,1.5182146,1.6033394,1.5980195,1.6066858,1.6408683,1.33868,1.2791101,0.51298267,0.7632083,1.0552384,1.2514768,0.113394864,0.11339484,1.1818978,1.2684699,1.1711915,1.2205135,0.36962435,0.37589002,0.38942266,0.31536436,0.37108073,0.19678432,0.19678432,0.9741313,1.1886352,1.8624657,2.0329082,1.3192074,1.2791198,2.3125217,2.3373113,2.3392503,2.3769875,0.89552015,0.9680666,0.96634144,0.96000236,0.9981144,0.7046643,0.6469784,0.43266526,0.7608075,1.3683242,1.5590423,0.6765655,0.6369149,1.7185683,1.765553,1.7329305,1.775111,163.14435,170.41577,26.13293,31.656609,140.18413,0.50486815
4,0.031177357,0.029057797,0.029292908,0.01899042,0.015427745,0.015848212,0.027321717,0.07586356,0.027643004,0.036740534,0.03435557,0.037744544,0.05086786,0.010017466,0.044701498,0.014400614,0.08701645,0.019739192,0.017040275,0.022752445,0.0128972195,0.036168445,0.0036239,0.0023666173,0.06387487,0.046842694,0.021209516,0.044571277,0.08487642,0.057462957,0.034740657,0.006866697,0.014152089,0.034913387,1.5041945,1.5904206,1.5836947,1.6057265,1.6305388,1.3519799,1.2502162,0.49029776,0.7101898,0.97939813,1.1967914,0.11924973,0.11924973,1.1637182,1.2680535,1.1588117,1.2261251,0.34998783,0.36446136,0.37575,0.3250255,0.37008393,0.21338724,0.21338724,0.9011333,1.203121,1.8199754,2.0344582,1.3005686,1.2793686,2.3128793,2.3452501,2.3402987,2.3718226,0.8832149,0.95846605,0.9550711,0.9641172,0.99263877,0.72402626,0.625947,0.33725196,0.75063777,1.3127406,1.5405152,0.6636052,0.64267,1.7144526,1.7724564,1.7313128,1.7753831,161.95166,170.70227,22.930773,29.18195,132.98447,0.5374957
5,0.027091293,0.028724791,0.023717327,0.03416105,0.022372944,0.030268643,0.014417418,0.0802794,0.08670069,0.08355448,0.06392201,0.0792081,0.08770616,0.026930263,0.100973874,0.035721302,0.097505584,0.004086064,0.00033300556,0.0055755805,0.01517063,0.0069451993,0.014420431,0.0129042985,0.00441584,0.05905769,0.046813942,0.02956644,0.041463554,0.036838304,0.016912797,0.056272376,0.021320688,0.010489136,1.5353886,1.6255375,1.6213588,1.6592077,1.6889923,1.3841493,1.2950215,0.45910868,0.65009195,0.81786066,1.0566416,0.13083777,0.13083771,1.1085501,1.2678705,1.0981069,1.212579,0.3354068,0.35700148,0.37245238,0.34327886,0.3923022,0.2219685,0.22196855,0.8907897,1.1106058,1.7609806,1.9662006,1.3404654,1.3159786,2.3209164,2.3877354,2.3361607,2.4001966,0.89339626,0.97370934,0.9731193,0.99930173,1.0327133,0.7387615,0.6529732,0.25562134,0.62548476,1.2034006,1.4333237,0.68569803,0.6615571,1.6943928,1.7937634,1.7014527,1.7829314,157.7868,168.53195,16.907673,23.502321,134.11345,0.5459275
6,0.032735314,0.029269483,0.027648892,0.021858552,0.0022853212,0.014260891,0.0122124795,0.04879323,0.05984743,0.07390805,0.11042903,0.024372028,0.019155141,0.0468735,0.04879649,0.10479943,0.09980126,0.0056440216,0.00054469146,0.003931565,0.012302497,0.020087622,0.016007751,0.0022049388,0.031486172,0.026853263,0.009646423,0.046507023,0.054836072,0.06855102,0.019943235,0.052177384,0.069078125,0.002295673,1.5645658,1.6490713,1.6486522,1.6616783,1.6953768,1.3943644,1.3107827,0.46643236,0.5915215,0.75110316,0.9378382,0.13150492,0.13150492,1.1129818,1.2949282,1.1826515,1.2655255,0.3293256,0.3539341,0.37362272,0.3348895,0.38432568,0.21043704,0.21043709,0.9144404,1.0859411,1.6898766,1.8610349,1.3594818,1.3267375,2.359123,2.4299018,2.4444172,2.448198,0.91182864,0.9877364,0.9910069,0.994954,1.0316371,0.73995847,0.65915704,0.28310892,0.5637849,1.1239172,1.3133036,0.69714606,0.66485596,1.7191175,1.8286339,1.800053,1.8305422,159.37929,163.25986,18.299786,19.169878,129.54155,0.46479836
7,0.017020486,0.010137215,0.020196332,0.02169142,0.030702772,0.03453693,0.014041769,0.093659654,0.06274968,0.13069116,0.021130722,0.06574667,0.065704815,0.01836439,0.052734952,0.10301367,0.08902224,0.015714828,0.019132268,0.0074525606,0.00016713329,0.02841745,0.02027604,0.0018292898,0.044866424,0.002902247,0.056783102,0.08929831,0.041374646,0.046549674,0.028509108,0.0039384626,0.0017857552,0.010779016,1.5978872,1.6822649,1.6814197,1.6801999,1.7106729,1.3979119,1.3173331,0.51757264,0.5773171,0.5683717,0.8529265,0.1363974,0.1363974,1.0712973,1.2311931,1.2330699,1.2814846,0.34588346,0.38161874,0.39283064,0.34198093,0.38746554,0.20390266,0.20390265,0.82878566,1.001194,1.5536973,1.819919,1.3681638,1.3310553,2.350966,2.384436,2.522621,2.4797065,0.94108605,1.0183455,1.0197783,1.0095618,1.0428178,0.7396422,0.6615701,0.16305542,0.46588176,0.9579741,1.2525965,0.7031656,0.666603,1.6989889,1.7747927,1.8684868,1.8560112,156.5243,162.65067,13.252057,15.312046,125.73764,0.74829996
8,0.029096324,0.02843263,0.028657667,0.031911332,0.026579862,0.024222596,0.02660912,0.04360757,0.035216518,0.10523909,0.0641611,0.04839603,0.04824741,0.029502364,0.10332581,0.054574966,0.12511817,0.012075838,0.018295415,0.008461336,0.010219913,0.004122909,0.010314336,0.012567352,0.050052084,0.027533159,0.025452062,0.043030377,0.017350644,0.017457403,0.0111379735,0.050590854,0.048438706,0.036095925,1.6219332,1.7066447,1.7098055,1.704615,1.7438897,1.412978,1.3255038,0.58628786,0.56710154,0.48272997,0.75931275,0.14161018,0.14161015,1.0556356,1.2370516,1.2362331,1.3369074,0.3488973,0.38997856,0.40398833,0.3538983,0.40637544,0.19563164,0.19563164,0.7698163,0.96499723,1.4339186,1.7434355,1.3817267,1.3445678,2.360577,2.383905,2.5561543,2.5376968,0.95738333,1.0357336,1.0410116,1.0275519,1.0693599,0.74684256,0.6618161,0.09251913,0.40840712,0.827623,1.161226,0.7106304,0.6740493,1.6981548,1.7739884,1.8898368,1.9115433,154.90103,160.69676,11.929454,12.15878,121.82719,0.8617754
9,0.018694412,0.018427068,0.016547792,0.017351925,0.011702288,0.0251952,0.026845492,0.03823637,0.020478155,0.061198708,0.072357275,0.073594145,0.04319335,0.07482034,0.1685259,0.090929545,0.03618087,0.010401912,0.010005562,0.012109876,0.014559407,0.0148775745,0.0009726044,0.00023637153,0.005371202,0.014738362,0.044040386,0.008196175,0.025198117,0.0050540604,0.045317978,0.0652001,0.03635458,0.0889373,1.687893,1.7701946,1.7757312,1.761774,1.8067902,1.4453648,1.3776754,0.60874814,0.5913628,0.45289284,0.7002467,0.13368395,0.13368395,1.043466,1.1566348,1.2691731,1.3032333,0.3658176,0.40722665,0.42453492,0.36628154,0.42586583,0.17891397,0.17891398,0.79180264,0.9632615,1.3680134,1.6648884,1.437818,1.3753076,2.3754015,2.2663672,2.6295314,2.5545623,1.0005107,1.0767219,1.0845941,1.062367,1.1102005,0.75509185,0.6889258,0.091551736,0.38524044,0.7402062,1.0680441,0.74311167,0.68138826,1.6956698,1.6573267,1.9422246,1.9030823,150.54385,158.71764,10.081025,11.6915865,121.66157,0.93079656
