frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1132588,1.169039,1.1874522,1.2157995,1.2395415,0.98105705,1.0023062,0.4453523,0.29577285,0.54373556,0.36567804,0.17868127,0.17868128,1.3118296,1.2248809,2.3907533,2.3557806,0.18047856,0.2311011,0.23270367,0.28569147,0.3058361,0.25927606,0.25927606,0.92547953,0.8062024,1.3634762,1.3228314,0.96725017,0.9802672,2.2380478,2.178256,3.3228781,3.304747,0.6378703,0.69350535,0.7092366,0.74216825,0.7654536,0.53457284,0.55393195,0.5462098,0.37368652,0.92101973,0.8442281,0.50464803,0.5170542,1.7708182,1.701025,2.854738,2.8295667,168.6557,158.43985,16.417843,2.663519,59.63755,0.8043682
1,0.008305878,0.0074254004,0.0072294227,0.012906957,0.0011573909,0.017909793,0.011742207,0.01376963,0.029410042,0.21493918,0.056727108,0.0048304247,0.012253446,0.03281355,0.034163684,0.08788906,0.08035642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0995159,1.1567826,1.1746163,1.2099344,1.2339504,0.97935396,1.0088098,0.4279067,0.30986542,0.73067385,0.4277055,0.17237584,0.17237583,1.2834052,1.1969229,2.307352,2.2805245,0.16798292,0.21794157,0.21665147,0.27526245,0.29269978,0.25101754,0.25101754,0.94189,0.78483444,1.5902574,1.3896353,0.9742284,0.98036605,2.2167416,2.1555486,3.2465832,3.2354379,0.6222743,0.67931634,0.69424725,0.7338282,0.7568368,0.52888614,0.55587953,0.55116147,0.353043,1.1401973,0.908657,0.5080017,0.51387167,1.7461914,1.6757553,2.7750201,2.7573671,174.2826,161.53358,15.732873,2.8133426,55.65833,0.96323776
2,0.01109682,0.011234125,0.011886689,0.013553653,0.00083325885,0.00800213,0.01662247,0.002978109,0.010760562,0.014254529,0.0450013,0.03580392,0.04197811,0.00266538,0.0054770713,0.021054696,0.024714315,0.0027909419,0.0038087247,0.004657266,0.0006466955,0.00032413204,0.009907663,0.0048802635,0.0107915215,0.018649481,0.20068465,0.011725809,0.030973498,0.029724665,0.030148169,0.028686613,0.06683436,0.055642106,1.1394095,1.199334,1.2154398,1.2470332,1.2701683,1.0011579,1.0315077,0.418262,0.35468808,0.70611537,0.37899125,0.16936333,0.16936335,1.2460568,1.1654347,2.2489545,2.2200189,0.19026364,0.24064821,0.2375347,0.2873759,0.30087024,0.24927065,0.24927065,0.9320516,0.77690655,1.5927166,1.3607087,0.9991882,1.000522,2.2077498,2.1492627,3.216201,3.200958,0.651514,0.71091497,0.72394866,0.7590005,0.7804925,0.53802395,0.56596404,0.5282755,0.3491948,1.1291217,0.8688064,0.5203593,0.52163917,1.7235581,1.6571141,2.7309551,2.7100835,175.04338,162.92918,14.613012,4.7274165,54.507053,1.0867139
3,0.016673023,0.015444304,0.014287334,0.0067030136,0.0024550746,0.004102734,0.012294771,0.01134832,0.0173507,0.017616637,0.0042016506,0.029351965,0.03293925,0.0012231732,0.0066430336,0.0061262352,0.025794456,0.0055762026,0.0042101787,0.002400645,0.0068506394,0.0016218157,0.0038993964,0.0043276995,0.008370211,0.006590138,0.003362108,0.040799648,0.006451957,0.009038858,0.0014422068,0.0011659623,0.014928461,0.0010801405,1.1709731,1.2320921,1.2480438,1.2797256,1.3006932,1.0272201,1.0517379,0.42373446,0.3704775,0.6777122,0.35094348,0.16685995,0.16685995,1.2156738,1.1355994,2.2124634,2.16673,0.19169408,0.2460101,0.24488702,0.29749295,0.3055883,0.24936265,0.24936263,0.9209809,0.78734326,1.5836858,1.3526953,1.0241753,1.0216261,2.2044258,2.143951,3.2063136,3.1726396,0.67032903,0.73120767,0.7444261,0.7800503,0.7987316,0.5514165,0.57406086,0.5091729,0.35207984,1.108628,0.8496186,0.53269815,0.530245,1.7070608,1.6396445,2.7079694,2.6693742,175.45262,163.17615,14.198859,5.314154,57.646053,1.1138833
4,0.010699018,0.010811765,0.009327776,0.007003653,0.010001314,0.0035026341,0.0050784587,0.021888318,0.025103752,0.039003957,0.050568316,0.03970313,0.04367305,0.01078644,0.016773472,0.00688953,0.013092827,0.005974005,0.004632539,0.004959558,0.0003006393,0.0075462395,0.0006000998,0.0072163125,0.010539997,0.007753052,0.02138732,0.046366666,0.010351166,0.010733798,0.009563267,0.010130438,0.00076329475,0.012701629,1.2025658,1.2631053,1.2796727,1.308839,1.3300382,1.0628006,1.0886412,0.44011575,0.43480414,0.61619765,0.2977809,0.16547595,0.16547595,1.183045,1.1118276,2.1650603,2.1213696,0.183609,0.23840594,0.23908037,0.2921663,0.29751566,0.25162202,0.25162202,0.901657,0.771798,1.5481205,1.3167878,1.0612913,1.0566376,2.2106998,2.157481,3.198096,3.165019,0.68295765,0.74339014,0.7575313,0.79101396,0.80947596,0.56826246,0.5922157,0.47941253,0.3447553,1.0557846,0.7986206,0.5507754,0.5462833,1.694074,1.6346055,2.6803255,2.6429663,175.66628,163.52333,13.61499,7.2642565,59.02571,1.1842754
5,0.023627495,0.019411135,0.020909091,0.0025424678,0.0015572715,0.0051296665,0.0026165629,0.009258646,0.006048416,0.04156941,0.026294054,0.04436568,0.042433165,0.031647407,0.025048079,0.036558803,0.021943292,0.0129284775,0.008599371,0.011581316,0.004461185,0.008444043,0.0016270324,0.0024618958,0.012629672,0.019055337,0.0025654547,0.024274262,0.004662551,0.0012398846,0.020860966,0.008274607,0.029669274,0.008850465,1.242891,1.3025,1.3208336,1.3490516,1.3727651,1.0936141,1.1290528,0.4582538,0.48184183,0.54747134,0.24916214,0.16438624,0.16438624,1.1714966,1.0942268,2.0877597,2.0579605,0.17718668,0.23507322,0.2405196,0.2975868,0.30245605,0.2508168,0.2508168,0.89998704,0.7649524,1.5042266,1.2868195,1.10129,1.0891004,2.238024,2.1769736,3.1591136,3.1393971,0.7035409,0.76339126,0.77981335,0.81310046,0.8335857,0.5799428,0.61295825,0.46569294,0.33991942,0.9940294,0.7522476,0.571677,0.55987895,1.7021931,1.6355907,2.622261,2.5985363,174.24602,162.20877,13.404922,8.296661,66.83795,1.1739172
6,0.013525957,0.012041656,0.011014171,0.010340334,0.004415325,0.0108650215,0.018298984,0.025224032,0.0131558115,0.042104594,0.025721857,0.04036105,0.0473883,0.031404916,0.044749595,0.05438876,0.022787508,0.010101538,0.007369479,0.0098949205,0.007797866,0.0028580534,0.005735355,0.015682422,0.015965387,0.0071073957,0.00053518265,0.00057219714,0.004004631,0.0049551353,0.00024249032,0.019701516,0.017829958,0.000844216,1.2972842,1.3560724,1.3730402,1.3920864,1.4156239,1.1297995,1.1551853,0.4844192,0.5096266,0.4807067,0.19995327,0.16128838,0.16128837,1.1587422,1.0964551,1.9897552,1.9953926,0.20168257,0.2577109,0.26141605,0.30640602,0.31039673,0.24524695,0.24524695,0.86872387,0.7636743,1.454921,1.2574227,1.1331929,1.1218332,2.2608001,2.2123613,3.096068,3.110832,0.74194676,0.8008418,0.81575906,0.83938575,0.8595594,0.59747005,0.62126774,0.42818874,0.33186272,0.92876863,0.70655555,0.58629686,0.57527024,1.7075198,1.6544039,2.5418606,2.5530586,174.1117,160.45634,12.679538,8.547437,64.90937,1.1359965
7,0.016956449,0.014119474,0.015475992,0.0141917225,0.0044885273,0.015445857,0.022225598,0.015416928,0.02958224,0.021237811,0.023693431,0.01044103,0.005704404,0.013372056,0.015433776,0.03377592,0.015847744,0.0034304913,0.002077818,0.004461821,0.0038513886,7.320242e-05,0.004580836,0.0039266143,0.009807104,0.01642643,0.020866783,0.0020284262,0.02992002,0.041683897,0.01803286,0.029315818,0.020612843,0.006939763,1.2981015,1.360463,1.3730826,1.3953279,1.4103873,1.1361758,1.1324264,0.49042028,0.4812135,0.48424476,0.21596085,0.16142164,0.16142164,1.1508683,1.0877887,2.0274599,1.9866419,0.22136702,0.27720967,0.27451465,0.31602263,0.31176087,0.24404961,0.2440496,0.85320705,0.7838765,1.437836,1.2754081,1.1202632,1.1186103,2.2443883,2.1955261,3.126108,3.094043,0.74850833,0.81060594,0.82072324,0.8465428,0.8581509,0.60700685,0.6034934,0.42126778,0.34094548,0.918783,0.72792983,0.5777134,0.57610965,1.6953222,1.6416574,2.575811,2.5403056,175.36055,160.73906,12.701441,8.211046,56.052803,1.141724
8,0.018672459,0.016715277,0.014780614,0.002084908,0.005607508,0.0047468552,0.015909662,0.038035043,0.0073826364,0.06755383,0.024575137,0.01767405,0.02264652,0.019756956,0.014287786,0.016350154,0.0009991078,0.0017160103,0.0025958028,0.0006953785,0.012106814,0.0011189808,0.010699002,0.0063159354,0.022618115,0.022199603,0.04631602,0.00088170543,0.007233019,0.016942117,0.0063849,0.0011459906,0.017425764,0.014848636,1.3150746,1.3779736,1.3892512,1.4145342,1.4235073,1.1567627,1.1361684,0.5240297,0.49358818,0.42692518,0.19354752,0.16020186,0.16020186,1.1509047,1.082576,2.0239222,1.9676601,0.21626498,0.27542758,0.2745059,0.32179198,0.31184816,0.2422278,0.2422278,0.81292784,0.78397316,1.3655877,1.269952,1.1316329,1.1324161,2.2586408,2.2031863,3.1366067,3.0881443,0.7577216,0.82059854,0.8298991,0.85922915,0.8647875,0.62002695,0.6006852,0.3921423,0.3393638,0.8423737,0.7149584,0.58238745,0.58314806,1.7026644,1.6428776,2.5794046,2.527886,174.51831,158.5587,12.575387,8.55063,59.22293,1.0635766
9,0.031887427,0.02968886,0.025668053,0.008167708,0.009605301,0.0066653704,0.0157254,0.009416178,0.014591763,0.049133155,0.030388394,0.021569505,0.027160037,0.023889974,0.02297936,0.012497437,0.0059519173,0.013214968,0.012973582,0.010887439,0.0060828,0.0039977925,0.0019185152,0.00018426217,0.028618865,0.0072091264,0.018420678,0.005813258,0.003895456,0.004513517,0.0041330177,0.008691574,0.0038527166,0.0049528093,1.349129,1.4089997,1.4190025,1.432169,1.4375576,1.1684426,1.1450868,0.54053044,0.50874937,0.3839837,0.15968561,0.15668832,0.15668832,1.1517484,1.0845348,1.9900775,1.9483496,0.22651298,0.28567436,0.28868034,0.32340035,0.3162871,0.23789474,0.23789474,0.79526347,0.7721135,1.306643,1.2479181,1.14227,1.1435103,2.2725132,2.2164826,3.1150632,3.0804048,0.78442127,0.8444129,0.8532529,0.87030804,0.87343746,0.62491137,0.6029072,0.37669194,0.32723206,0.7790815,0.6862855,0.5867318,0.5879386,1.7102656,1.6504828,2.551784,2.5143723,173.53238,157.17328,12.469052,8.50078,68.91834,1.0072683
