frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2541606,1.3171861,1.3384256,1.3521286,1.3942271,1.0652187,1.1328173,0.29331356,0.59997165,0.35739198,0.686444,0.1860848,0.18608484,1.1570371,1.2618343,1.8968052,1.9398171,0.18544039,0.24846338,0.27084643,0.31088564,0.3363271,0.2565146,0.2565146,0.8434477,0.8900327,1.3792411,1.539031,1.1047736,1.0654092,2.2254374,2.2857177,2.9658523,2.976498,0.7196233,0.7826627,0.80409867,0.8225904,0.8617986,0.560758,0.6234914,0.33603957,0.5387637,0.85394484,1.0649484,0.5846198,0.5468696,1.6911113,1.7670795,2.431312,2.4546728,152.06244,169.80345,2.6312082,21.286636,102.23719,0.76364046
1,0.016725974,0.01851799,0.022638425,0.025921708,0.010003007,0.031245979,0.0077299364,0.04466233,0.017428217,0.15480614,0.01709515,0.044200532,0.03097104,0.048356127,0.013639346,0.02200655,0.0023119773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2462387,1.307722,1.3235836,1.3600054,1.3879616,1.0864538,1.1363407,0.36085656,0.5849157,0.2838008,0.66971076,0.17719729,0.17719729,1.1420183,1.2550331,1.8929795,1.9277256,0.16208507,0.22621553,0.23930748,0.29899064,0.31469488,0.24471906,0.24471906,0.8421199,0.87721586,1.3681605,1.5599872,1.1053437,1.0921954,2.2253356,2.3018644,2.977379,2.9865496,0.7040643,0.7659441,0.7814001,0.8219004,0.84779155,0.57109547,0.6177331,0.35455182,0.51169556,0.82596505,1.071005,0.57672095,0.5640568,1.6835016,1.772811,2.4351783,2.4543467,157.57,170.00876,2.8272243,20.097408,92.56074,1.1391664
2,0.01139646,0.008894836,0.009451822,0.0028109795,0.0033073577,0.0064034048,0.0091183325,0.008462857,0.0016638847,0.02975074,0.010011308,0.013212511,0.011700766,0.03496361,0.027935319,0.03119368,0.021128217,0.005329514,0.009623154,0.013186603,0.023110729,0.0066956496,0.024842573,0.0013883961,0.036199473,0.015764333,0.1250554,0.0070838425,0.03098802,0.019270273,0.0133925155,0.014295973,0.009187128,0.01881624,1.2354017,1.2975246,1.3138129,1.3486927,1.3801275,1.0754958,1.1306498,0.3473214,0.57311803,0.2997926,0.6672612,0.17327118,0.17327118,1.1790895,1.2875036,1.8842639,1.9217136,0.15941842,0.22465886,0.23663014,0.2940985,0.3143975,0.239181,0.239181,0.8507279,0.88010323,1.3758357,1.5642658,1.0977381,1.0842794,2.2555714,2.331226,2.9614456,2.9734828,0.69694704,0.7595658,0.77522147,0.8140345,0.84363395,0.562911,0.6145792,0.36346182,0.5113143,0.83744794,1.0751754,0.57222843,0.559251,1.7172208,1.8044554,2.4228547,2.4448338,160.45232,169.26286,3.0758078,19.904757,89.24661,1.2081788
3,0.01433776,0.0119729135,0.0143779395,0.0028660197,0.0058086603,0.018344462,0.016670259,0.036981758,0.03413658,0.0995449,0.017868647,0.020316098,0.028280737,0.012725844,0.025961148,0.03314975,0.027037451,0.0029413002,0.003078078,0.004926117,5.5040233e-05,0.0025013026,0.011941057,0.007551926,0.0285189,0.032472692,0.069794156,0.007857339,0.0071035866,0.01657997,0.022237767,0.001974171,0.0019560698,0.0059092343,1.2196492,1.2820239,1.2990178,1.328396,1.3590744,1.0382997,1.0935719,0.3427767,0.5354215,0.29500374,0.69312584,0.1766193,0.17661929,1.2052042,1.2824724,1.9316183,1.9688724,0.18212184,0.24682659,0.26148975,0.31217298,0.3331796,0.24516161,0.24516161,0.8654619,0.8941345,1.3117234,1.5630152,1.0615269,1.0436984,2.2422328,2.2893558,2.9693398,2.983469,0.7008114,0.76356703,0.7801874,0.81352586,0.84251195,0.54759985,0.5989843,0.405019,0.5233132,0.7966197,1.0920166,0.5565943,0.53947276,1.7236133,1.7814945,2.4504786,2.4737732,161.62173,171.5931,5.485766,18.966703,93.73631,1.4021006
4,0.005624783,0.007601544,0.0061828718,0.011055353,0.0066960147,0.010799226,0.008166931,0.013736832,0.024837967,0.07964342,0.02362665,0.03136459,0.034636687,0.02388061,0.048667192,0.030711813,0.029414602,0.008712977,0.0043713697,0.008195068,0.008189334,0.00088735437,0.0075452356,0.008503328,0.023244925,0.009298611,0.019901477,0.0057580024,0.011048492,0.0063559506,0.011154766,0.022706045,0.0024379361,0.0023771506,1.1897674,1.2530686,1.2695674,1.3029448,1.3309721,1.0130571,1.0671489,0.30551618,0.50526786,0.3550057,0.7347906,0.17915021,0.17915022,1.2132465,1.2672542,1.9927669,2.0302541,0.17903444,0.2446263,0.25904182,0.31365463,0.33260712,0.24652134,0.24652134,0.8771686,0.91515756,1.3626806,1.5932642,1.0373731,1.0156735,2.2234888,2.247357,3.0035486,3.0190792,0.68436587,0.74804294,0.7642046,0.80161023,0.828018,0.5367359,0.5868105,0.41945106,0.53940827,0.85791636,1.1330317,0.5465122,0.52573806,1.7182814,1.7529489,2.498153,2.5224872,158.60063,173.50357,4.3875356,18.101383,94.45705,1.2628504
5,0.0062832693,0.0068643964,0.0056547774,0.0071410383,0.005758879,0.0074378927,0.010569847,0.0068774903,0.0118928505,0.047800303,0.018260185,0.005486263,0.015461415,0.0076223956,0.027092243,0.039511736,0.038787466,0.00065848604,0.0007371474,0.00052809436,0.003914315,0.0009371359,0.0033613336,0.0024029166,0.0068593416,0.0129451165,0.03184312,0.005366465,0.025878327,0.019175272,0.016258214,0.02157495,0.008799924,0.009372864,1.1811783,1.2426965,1.2610872,1.2943348,1.3266529,1.0035137,1.0680395,0.2944632,0.48849463,0.3484551,0.7263671,0.18365245,0.18365248,1.2162061,1.2496538,2.0389557,2.0737004,0.17602617,0.24016713,0.25599366,0.31174543,0.33430696,0.2513304,0.2513304,0.88116163,0.916808,1.3536613,1.5913877,1.03682,1.0069137,2.2209158,2.2249608,3.044227,3.0594037,0.6785329,0.74048,0.758459,0.79596925,0.82656384,0.53143823,0.5909831,0.42296618,0.53563535,0.85101885,1.1302147,0.54925877,0.52069646,1.7184689,1.7330221,2.5415845,2.5646472,155.17241,174.03696,3.711565,16.839785,94.73517,1.1192236
6,0.0071587055,0.006772825,0.0049788156,0.00779488,0.00873944,0.0047338484,0.003475408,0.013190033,0.0073111495,0.02976867,0.015136335,0.019194774,0.022488404,0.013820724,0.0050086435,0.021690216,0.0076599643,0.00087543624,9.157136e-05,0.00067596184,0.00065384153,0.002980561,0.0027040443,0.007094439,0.0063125426,0.004581701,0.018031633,0.0031238496,0.013708511,0.007026989,0.006198328,0.0220836,0.01782152,0.031127501,1.1542808,1.2163811,1.2362427,1.269925,1.303706,0.9857007,1.0483147,0.30234003,0.4807207,0.37119418,0.7496904,0.1847365,0.1847365,1.2301487,1.2621669,2.063737,2.096325,0.16945224,0.2338533,0.25163314,0.3089446,0.33047137,0.25540394,0.25540397,0.8809331,0.9216452,1.353689,1.6061617,1.0170897,0.986859,2.21441,2.2198372,3.0485792,3.064113,0.6618351,0.7243078,0.74383754,0.782026,0.81358284,0.52526677,0.58273834,0.437279,0.5456627,0.86175174,1.1525546,0.54017234,0.51136655,1.7221863,1.7371982,2.5561514,2.5785985,156.32666,173.62837,4.9441113,16.912498,95.31307,1.1760951
7,0.009258721,0.008014358,0.009062005,0.003119712,0.0033796842,0.0017668816,0.0038453976,0.015468651,0.01995377,0.01318824,0.031498604,0.020538453,0.017915722,0.0075620655,0.018154917,0.030853013,0.03200991,0.0021000155,0.0012415326,0.0040831896,0.0046751676,0.005359756,0.002966967,0.00036998955,0.0022786185,0.012642621,0.016580429,0.016362268,0.0013436787,0.004572682,0.006258658,0.013146274,0.009162797,0.024349947,1.1440607,1.2063857,1.2247972,1.2627395,1.2929426,0.984266,1.0342181,0.32397866,0.46493492,0.36714044,0.7183688,0.18345274,0.18345274,1.2405717,1.267951,2.0965528,2.1226017,0.16743958,0.23226537,0.24796604,0.30841643,0.32851645,0.25434643,0.25434643,0.86533344,0.9004469,1.33877,1.5741608,1.0055635,0.98242265,2.2160082,2.2252152,3.073532,3.0875835,0.6556143,0.71835333,0.7363304,0.77858233,0.80696124,0.5273618,0.57317036,0.4338857,0.52427024,0.85142434,1.121781,0.53271115,0.51066554,1.7280712,1.743851,2.5850418,2.6039739,155.92636,173.9913,6.2698226,16.029068,91.728874,1.1679684
8,0.008465867,0.0059318566,0.0075277644,0.0053688157,0.0024698894,0.009253297,0.002852654,0.0053510824,0.028570935,0.027286427,0.019027192,0.017843068,0.014945957,0.017637072,0.019070288,0.00477822,0.01856786,0.00079285447,0.002082501,0.0015342408,0.0022491037,0.0009097948,0.0074864156,0.0009927435,0.010117569,0.008617165,0.014098187,0.012471411,0.0026953854,0.002969765,0.010075007,0.0009153709,0.026074793,0.013442051,1.1273048,1.1904454,1.2088716,1.250713,1.2785748,0.9776716,1.0204555,0.31342247,0.45346168,0.39815536,0.7372882,0.18440053,0.18440053,1.239477,1.2693017,2.1170506,2.1400821,0.1615121,0.22676153,0.24353935,0.30882207,0.32509592,0.25645277,0.25645277,0.8751769,0.932051,1.3614864,1.5927478,0.99339235,0.9730435,2.2037194,2.217354,3.0828722,3.0951772,0.6443963,0.7078744,0.7260417,0.7724135,0.79813284,0.52687806,0.5659896,0.44595942,0.5513338,0.8791373,1.1432477,0.52650887,0.50715315,1.7213764,1.7408873,2.599961,2.6166453,154.8434,173.32341,6.145418,15.892865,93.71452,1.1043022
9,0.0022663202,0.0011487567,0.001470259,0.0053631854,0.00312137,0.0011440795,0.0045298627,0.0042008543,0.006377698,0.027885182,0.024545066,0.014125817,0.016614674,0.024539715,0.020478731,0.023784535,0.025804287,0.006199546,0.0047831,0.0060575055,5.6303106e-06,0.00065148063,0.0081092175,0.0016772086,0.0011502281,0.022193238,0.00059875473,0.005517874,0.0037172502,0.0016687168,0.0069026425,0.0014084429,0.019006316,0.0072364267,1.1191527,1.1796845,1.199002,1.2384857,1.2658794,0.970759,1.0122366,0.31675443,0.43678007,0.4341343,0.72094923,0.18485908,0.18485908,1.2262176,1.2559992,2.150408,2.1696014,0.16153185,0.22399923,0.24214457,0.30535173,0.32098144,0.2577957,0.2577957,0.8741658,0.9276193,1.388983,1.5862797,0.98470116,0.9658095,2.1814358,2.1988297,3.1079278,3.1192422,0.6403419,0.7011817,0.72031945,0.76438427,0.7896075,0.5245531,0.5623886,0.4505438,0.54439634,0.91083115,1.135238,0.522154,0.504203,1.7034893,1.7253791,2.6291587,2.6437023,155.64972,171.98558,6.575336,14.948378,94.566475,1.0197492
