frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3023242,1.3677316,1.3522666,1.4570762,1.4239346,1.3028764,1.0787542,0.7163237,0.8647752,0.23788546,1.3992268,0.18800752,0.18800755,1.0777032,1.2674077,1.2578057,1.2889972,0.39305583,0.3430296,0.38492665,0.31009796,0.3539008,0.33916503,0.33916503,0.727835,1.3825748,1.341111,2.1412747,1.1351979,1.1887603,2.1641684,2.270286,2.3467574,2.338016,0.77225584,0.8156519,0.8120993,0.88358617,0.86459607,0.75984764,0.55720764,0.43879402,1.0003915,0.77375215,1.7153878,0.57716465,0.62877464,1.610479,1.7468169,1.7932599,1.7986174,149.11604,176.3782,15.899311,36.55252,145.42311,2.1771343
1,0.0035523255,0.0016504283,0.0040685404,0.0010982972,0.013190245,0.00442236,0.011313817,0.003712187,0.019908557,0.0025795065,0.003636508,0.010538733,0.0063215573,0.0054947496,0.0009004416,0.018919542,0.0067845164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3052086,1.3677349,1.353254,1.453077,1.420108,1.3023981,1.0741686,0.7127316,0.878056,0.23620695,1.4086044,0.18966293,0.18966296,1.0785484,1.2747419,1.2447635,1.2937764,0.39152807,0.3401644,0.3852604,0.3104094,0.35700575,0.34510794,0.345108,0.72708786,1.3976527,1.3420768,2.14024,1.1303977,1.1857594,2.1572561,2.267902,2.3260183,2.335426,0.7758523,0.8165294,0.81447893,0.88170755,0.8634784,0.76235515,0.5567619,0.43799147,1.0177046,0.77588457,1.7192764,0.57480466,0.62810326,1.606868,1.7486246,1.7757852,1.7993196,149.02635,175.86,15.56297,37.046528,144.04408,2.1376755
2,0.012804742,0.0112415105,0.0137813315,0.0008980152,0.010534786,0.013447735,0.013543673,0.0074918023,0.008526186,0.025047924,0.0053953864,0.018386427,0.017357742,0.0067238696,0.0026291052,0.0017919249,0.0033653884,0.009252416,0.009591082,0.009712791,0.00020028197,0.0026554596,0.009025375,0.0022298554,0.0037796153,0.01138237,0.022468418,0.0017588784,0.007847695,0.011036186,0.00122912,0.0017286637,0.017127618,0.003419128,1.2892629,1.3499581,1.3370582,1.4417992,1.4134206,1.3001955,1.0779688,0.6916293,0.88699335,0.2541946,1.4239804,0.19128029,0.19128029,1.1019473,1.2918955,1.260598,1.3080791,0.39800763,0.33692133,0.38925675,0.29897237,0.36078098,0.34655067,0.34655064,0.7406753,1.4022673,1.3753997,2.149505,1.1332294,1.1837643,2.1766546,2.279913,2.3380296,2.3463137,0.764044,0.8008808,0.80192363,0.8703698,0.858731,0.7607637,0.56081706,0.43235883,1.024702,0.80723494,1.7313304,0.57780373,0.62641984,1.6277335,1.7626562,1.7891905,1.8115156,149.19089,175.51982,14.635871,37.30782,147.96687,2.1058214
3,0.0044605923,0.0042647375,0.0032097388,0.008485733,0.008226781,0.0036053339,0.006328241,0.007841188,0.01570666,0.010584422,0.011980601,0.011314916,0.011684834,0.002700479,0.0024660705,0.0072708214,0.003573296,0.008344149,0.006976773,0.0105715925,0.0075877174,0.0023080045,0.009842401,0.007215432,0.00034938613,0.007180474,0.014463502,0.0065852143,0.007071511,0.0056729084,0.004023391,0.00016303477,0.005478896,0.00020790752,1.2905954,1.3527335,1.339595,1.4568008,1.4267327,1.3127576,1.0885735,0.69502145,0.87302345,0.2559491,1.4013152,0.19236064,0.19236062,1.0904197,1.2828364,1.2568728,1.2998194,0.39447796,0.33175367,0.3860545,0.30193907,0.36271986,0.34690002,0.34690002,0.74530745,1.3913069,1.3876187,2.14287,1.1447062,1.1963687,2.1798637,2.2863505,2.348872,2.3542426,0.75971645,0.7978211,0.7989497,0.87935334,0.86608905,0.76705956,0.56498694,0.4310607,1.0077186,0.8136597,1.7159057,0.58328533,0.6330045,1.6238701,1.7615557,1.7930446,1.8117777,149.87025,175.95993,14.336321,36.57776,149.22116,2.0755794
4,0.007143846,0.006060734,0.008296362,0.003742395,0.004946629,0.004615882,0.013211441,0.017800845,0.02969949,0.026144607,0.023068342,0.009205876,0.004711237,0.0040890705,0.0018544575,0.014226374,0.0067510484,0.0026832535,0.0017959964,0.005086623,0.0047433376,0.003280152,0.0010105481,0.0068832003,0.009959657,0.013992829,0.015560185,0.011087742,0.0021090405,0.006973597,0.0013885915,0.0006116129,0.006955553,0.0031777525,1.3029821,1.3642263,1.3531929,1.4595771,1.4365957,1.3137676,1.100788,0.68262243,0.85999674,0.26453704,1.3769383,0.18817474,0.18817474,1.0879942,1.2766914,1.2657863,1.2998165,0.4013831,0.33777255,0.3938923,0.2962297,0.3683996,0.33975774,0.3397577,0.75515354,1.3662728,1.410622,2.1245456,1.1541226,1.2023599,2.185413,2.2884772,2.3661976,2.364028,0.76881677,0.8057579,0.8091879,0.87789667,0.8725861,0.76312137,0.57028824,0.42397994,0.9822382,0.8316015,1.6930653,0.5876634,0.63417935,1.6252766,1.7593119,1.8061552,1.8167884,150.06937,176.49742,13.904551,36.287506,149.70418,2.0619917
5,0.0056788237,0.0047237743,0.006566631,0.008071596,0.009982942,0.0013564349,0.006173463,0.011360762,0.047943126,0.0138472235,0.03210701,0.013824948,0.0114019755,0.016154828,0.011730701,0.025993112,0.017805066,0.0014650221,0.0013369597,0.001729731,0.004329201,0.0050363126,0.003259447,0.007037978,0.0064400835,0.018243637,0.0122973835,0.009038668,0.004619072,0.0066907387,0.012065757,0.009876243,0.011766738,0.011054018,1.3033055,1.3687505,1.3557223,1.4734898,1.448122,1.3218678,1.1091082,0.6874558,0.8261277,0.26472986,1.3355782,0.18807437,0.18807435,1.0932953,1.2765733,1.2812083,1.3064004,0.39666772,0.33449396,0.38854155,0.30111527,0.36913574,0.33798894,0.33798894,0.74987257,1.3210443,1.419398,2.0953264,1.1637853,1.2105081,2.2030773,2.3023942,2.3944237,2.3837788,0.76442957,0.8056421,0.8067533,0.88729835,0.879225,0.76626545,0.573198,0.4169285,0.932845,0.8359207,1.6563388,0.59267306,0.63775253,1.6373147,1.7668352,1.8285942,1.8305514,151.15253,176.0231,13.445549,35.067673,150.6256,2.015074
6,0.016843379,0.015864193,0.017018383,0.004345612,0.0054500466,0.01501838,0.008656958,0.023502706,0.043317232,0.023552464,0.022285208,0.021638282,0.012934527,0.005559402,0.008268178,0.0020702402,0.015798109,0.011164555,0.011140419,0.010451753,0.0037259837,0.004532895,0.013661945,0.002483495,0.012141944,0.004625894,0.009705241,0.009821802,0.0078133335,0.0015325518,0.010595426,0.0034625223,0.023922872,0.0020069573,1.3309503,1.396516,1.3839873,1.4897338,1.4662607,1.3237556,1.1223114,0.6814985,0.7996579,0.25739533,1.2998922,0.18361178,0.18361178,1.080847,1.2665415,1.2661982,1.3025376,0.4006765,0.3435801,0.39587054,0.30732375,0.3755853,0.32833457,0.3283346,0.74848306,1.274222,1.4249879,2.0737288,1.1743511,1.2184542,2.2021737,2.3059225,2.3917656,2.3942137,0.7851414,0.82741404,0.82857054,0.8985207,0.89216274,0.761924,0.5780615,0.40347925,0.8843127,0.8359924,1.6264985,0.597385,0.64002645,1.630755,1.7638496,1.8199896,1.8343645,151.79298,176.37448,12.809313,34.12712,148.52621,2.0066037
7,0.021176243,0.022246683,0.022047505,0.0128132375,0.008741701,0.01594179,0.008153146,0.024099367,0.008827829,0.016558893,0.02701591,0.021951668,0.018557258,0.008977444,0.014482121,0.012677626,0.007900818,0.0043328647,0.0063824896,0.0050291214,0.008467626,0.0032916544,0.0009234091,0.000503812,0.0005966611,0.034489404,0.0069935713,0.0047307014,0.00031338632,0.0056227306,0.0034180419,0.0062139425,0.010607386,0.00789729,1.353474,1.4210839,1.4079632,1.5081698,1.4827797,1.3247602,1.1262875,0.67771566,0.7834594,0.24914108,1.2536786,0.18224548,0.18224548,1.0700637,1.2600827,1.2350397,1.2907164,0.39142916,0.3434938,0.39186475,0.3231848,0.3801196,0.32626617,0.32626614,0.74687886,1.2536044,1.418734,2.0382938,1.1768693,1.2214824,2.1975052,2.3085718,2.3677511,2.3904366,0.8007669,0.8469988,0.8465416,0.9155247,0.90566915,0.7611785,0.579793,0.3965307,0.8610108,0.8283187,1.5848815,0.59815603,0.6413187,1.6234859,1.7627621,1.7928908,1.8272225,152.52396,177.06757,12.366507,33.399826,144.54172,1.9538198
8,0.016277922,0.015894957,0.018518386,0.012894714,0.018756503,0.013377223,0.006812488,0.022355976,0.03581252,0.017999327,0.019033358,0.02411034,0.018501833,0.017355433,0.0076337084,0.015961302,0.013450938,0.004898321,0.006351726,0.0035291184,8.1476755e-05,0.010014802,0.0025645662,0.0013406579,0.0017433912,0.026984692,0.0014404338,0.007982552,0.0021586716,5.542487e-05,0.008377989,0.0068484126,0.0032836767,0.00555012,1.364129,1.4358671,1.4217802,1.5276475,1.5015913,1.3266859,1.1334378,0.6751729,0.75005835,0.24592398,1.215774,0.18114667,0.18114668,1.0691037,1.2478418,1.2313491,1.2806838,0.38471887,0.34452164,0.3884456,0.33660194,0.38615283,0.32006586,0.32006583,0.74660623,1.2156397,1.4195434,2.016331,1.1840878,1.2261553,2.2084515,2.3115764,2.3750267,2.3918407,0.8058794,0.8574486,0.85509527,0.93194276,0.9203036,0.7591326,0.58187205,0.38942665,0.81559616,0.82631993,1.5546259,0.6020402,0.64276665,1.6294583,1.7593354,1.7954108,1.8236064,153.36922,176.00531,11.999073,31.636066,143.21309,1.9404503
9,0.03047942,0.028031847,0.029156677,0.005928315,0.005645708,0.018304909,0.01194295,0.027753772,0.024399469,0.05232822,0.02705512,0.007600447,0.004689813,0.018858481,0.014088972,0.0032458778,0.006127033,0.014201498,0.01213689,0.010638291,0.006966399,0.013110795,0.0049276855,0.005130462,0.0053977966,0.011413051,0.034328893,0.008021763,0.016509892,0.01381202,0.0015030485,0.006455263,0.012715424,0.0073239054,1.3902901,1.4612199,1.4467431,1.5367048,1.5085224,1.3149325,1.1259165,0.65238285,0.7366338,0.25932547,1.1965386,0.17674875,0.17674877,1.0463331,1.2296218,1.2284288,1.2758119,0.38053933,0.35495895,0.39094004,0.3551233,0.3916577,0.3155033,0.31550336,0.7457172,1.2170682,1.4362746,2.0006008,1.1742392,1.2170839,2.1763294,2.2842863,2.3619368,2.3787136,0.8301518,0.8836705,0.8793427,0.94555855,0.92995244,0.7513911,0.5778484,0.37568933,0.8137787,0.84579015,1.5386187,0.5960977,0.63762087,1.601844,1.7364506,1.7872283,1.8147397,152.93799,175.98128,11.149435,31.165695,136.37175,1.8613614
