frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.601246,1.6995782,1.6878788,1.804711,1.8132144,1.6306285,1.4776802,0.6059037,0.9128576,1.1262401,1.2924513,0.15027954,0.15027948,0.89393455,0.96028394,0.83101034,0.8908674,0.5172927,0.44108298,0.50021935,0.27219754,0.42852634,0.24507245,0.2450725,1.2571803,1.566895,1.942216,2.1277566,1.5443032,1.5435877,2.3209536,2.2916458,2.2724414,2.3217738,0.90856725,0.9753277,0.979429,1.0369382,1.0702312,0.87704563,0.72904307,0.6192858,1.026615,1.3892496,1.5838541,0.78321904,0.7825135,1.5819851,1.5800623,1.5287209,1.5817215,152.70784,163.01045,26.855648,31.229279,163.938,0.39703873
1,0.016296696,0.020538434,0.018458044,0.01603378,0.020498965,0.016321905,0.01924272,0.06498774,0.0855534,0.07898274,0.09979165,0.086936645,0.077639855,0.054651435,0.049668018,0.04098395,0.043597553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6602933,1.7644771,1.7519948,1.8718994,1.8811789,1.686623,1.543837,0.5724562,0.84118766,1.0223565,1.1752862,0.14849256,0.14849262,0.86393356,0.92815226,0.7896319,0.8521877,0.53624403,0.4694373,0.5192919,0.28407905,0.43888256,0.23676898,0.23676905,1.2276775,1.4893863,1.8684192,2.0332954,1.6052753,1.6072345,2.3637743,2.3392882,2.313538,2.3651223,0.93944913,1.0135947,1.0149256,1.0737098,1.1073502,0.9004871,0.76173806,0.52720743,0.9074319,1.2761662,1.4554355,0.81239015,0.81432474,1.589781,1.5897692,1.5324774,1.587612,147.44046,158.83702,23.258413,27.485214,165.24455,0.37960613
2,0.024827864,0.0315162,0.024080357,0.037914846,0.015938621,0.031718194,0.024376435,0.029092906,0.04572874,0.06970433,0.10206035,0.042514604,0.021416556,0.06586286,0.081076324,0.07225964,0.062846035,0.008531168,0.010977767,0.0056223124,0.021881066,0.004560344,0.0153962895,0.0051337145,0.035894834,0.03982466,0.009278409,0.0022686943,0.04442204,0.0562233,0.011211421,0.031408306,0.031275693,0.019248482,1.6548469,1.7578137,1.7491843,1.8669881,1.8851625,1.6982045,1.565086,0.5607086,0.803828,0.9620145,1.135352,0.13801384,0.1380139,0.878576,0.918821,0.8064796,0.87560207,0.54443157,0.47713098,0.523123,0.26898262,0.43034798,0.22296375,0.22296375,1.2113856,1.4493401,1.803557,1.9497807,1.6237154,1.6234564,2.4273653,2.3996341,2.3786664,2.432486,0.9290943,1.0022653,1.0061839,1.0605433,1.102394,0.90142095,0.7715941,0.4864963,0.8480079,1.1978726,1.3751684,0.8206729,0.82041657,1.6363842,1.626958,1.5811342,1.6393864,143.8868,151.21628,21.273998,25.786238,168.17424,0.41729593
3,0.031187003,0.027903395,0.030851137,0.014269111,0.01148791,0.042335175,0.04896312,0.0473095,0.048692998,0.061616994,0.034183703,0.039619472,0.066647485,0.08035015,0.07572892,0.048375558,0.038709432,0.0063591395,0.003612807,0.0067707803,0.023645736,0.0044507114,0.0106169805,0.024586683,0.018216593,0.0029642582,0.008087337,0.067876644,0.0028951317,0.04523093,0.014487296,0.005347401,0.023884084,0.024136603,1.7129145,1.8097825,1.8034089,1.878477,1.9034897,1.6926377,1.53872,0.6461438,0.80244786,1.0208703,1.1533657,0.1322026,0.1322026,0.9688406,1.0055811,0.7658451,0.8483881,0.55153334,0.49468216,0.54301775,0.2892916,0.44179022,0.1994872,0.19948713,1.163716,1.4190345,1.7259219,1.8909556,1.5900297,1.630905,2.4675548,2.4468255,2.3035498,2.3735683,0.98741895,1.05635,1.0627509,1.0779824,1.1247618,0.8990396,0.74805796,0.49166238,0.8274385,1.1689119,1.3449336,0.7929059,0.8333835,1.6939901,1.689656,1.517331,1.5914327,143.5362,146.31833,24.4812,26.478186,155.42418,0.4414281
4,0.038935393,0.040790327,0.03854847,0.027464518,0.023942884,0.011846738,0.064330004,0.025343718,0.08424376,0.12061871,0.10101575,0.015592142,0.03255734,0.05078645,0.08521009,0.04932126,0.07634431,0.0077483896,0.012886932,0.0076973327,0.013195408,0.012454974,0.030488437,0.015366886,0.021965781,0.035550762,0.059001714,0.06683204,0.024027329,0.034090146,0.029563703,0.009481169,0.0009457022,0.03763488,1.7346832,1.8323555,1.8238044,1.8955157,1.9086372,1.6953754,1.4930022,0.69081265,0.7974803,1.0417341,1.1605095,0.13761239,0.13761234,0.9522729,1.0796361,0.80853283,0.9164515,0.5181634,0.47529805,0.5199715,0.3192893,0.4415544,0.21588184,0.21588187,1.1206269,1.464261,1.5840598,1.7693462,1.5537617,1.6229118,2.40001,2.460339,2.310093,2.3980422,1.0062513,1.0795598,1.0826119,1.1050768,1.1369543,0.91333646,0.7152359,0.4901484,0.8739277,1.0821089,1.2698095,0.76830226,0.8367328,1.6453476,1.7271863,1.5391097,1.6337004,138.33406,127.07667,26.3498,27.106367,143.5721,0.44283736
5,0.012345666,0.020426545,0.009055984,0.028367054,0.006631859,0.018392164,0.03003626,0.05153166,0.03736217,0.12578261,0.16674416,0.034285925,0.050894544,0.15250015,0.06311369,0.052975003,0.08513195,0.026589727,0.020363782,0.029492486,0.0009025354,0.017311025,0.0065454263,0.034293745,0.026187943,0.04688159,0.0051639006,0.06572841,0.018693782,0.018337205,0.1017137,0.022096403,0.0036537424,0.008787639,1.7271583,1.8332309,1.8196344,1.9012192,1.9066815,1.6813946,1.472493,0.6750632,0.7357246,1.0043449,1.1008791,0.14460453,0.1446045,1.0393138,1.0826404,0.82825583,0.97957,0.5168879,0.488129,0.51799726,0.3457133,0.44692346,0.2234109,0.22341084,1.0518365,1.4101931,1.4405034,1.5881846,1.5380868,1.6036235,2.5204265,2.4911501,2.3391836,2.4548073,1.0065719,1.0897547,1.0852455,1.1203297,1.1426505,0.9091549,0.7050792,0.41121516,0.8081029,0.964335,1.120355,0.7624786,0.82723755,1.7619376,1.7541472,1.5706549,1.6973157,130.37807,105.59246,24.767647,24.381746,142.34184,0.35287538
6,0.01425488,0.015764857,0.011693173,0.011420836,0.004130334,0.010434395,0.018722454,0.0147541305,0.063260466,0.07521211,0.097101584,0.011384035,0.025807863,0.014542113,0.022516306,0.017410865,0.032382455,0.0019092141,0.0046616886,0.0026371889,0.016946219,0.002501525,0.00795777,0.011313805,0.03677753,0.025898296,0.050570495,0.06964257,0.022901889,0.02508668,0.13795803,0.040597383,0.03556414,0.052749496,1.733412,1.8390594,1.8262599,1.9176431,1.9202675,1.6969289,1.4664876,0.669868,0.7340801,0.99472475,1.0951064,0.1504998,0.15049978,1.0350721,1.0822936,0.8231275,0.9915327,0.5084148,0.48137015,0.51413596,0.35700822,0.4601991,0.23349123,0.23349118,1.0586618,1.4666625,1.3605903,1.4920305,1.5356183,1.6150213,2.523622,2.4942203,2.3388913,2.4708045,1.0081973,1.0916908,1.088412,1.1345772,1.1551907,0.922986,0.69814926,0.4118307,0.8543106,0.8973306,1.0476483,0.7584506,0.8368586,1.7620674,1.7553084,1.5680677,1.7113931,123.29882,81.2787,24.439102,24.301352,139.84192,0.32218862
7,0.032017637,0.025098171,0.033219505,0.0122831585,0.029601289,0.03407015,0.015019601,0.038863685,0.027649859,0.0156363,0.022721745,0.04447552,0.035075665,0.003033246,0.025473965,0.030748352,0.03492281,0.017762758,0.009333314,0.021526333,0.00086232275,0.025470955,0.023635754,0.0037028529,0.024109554,0.03561061,0.05957581,0.07437984,0.03309148,0.009267801,0.011508867,0.0029576588,0.013337487,0.0025403537,1.7220707,1.8279345,1.821908,1.9106414,1.9315956,1.6693786,1.4521486,0.6588927,0.6978213,0.95619583,1.0826701,0.14466114,0.14466113,1.0133805,1.061812,0.83653563,1.0013818,0.48614097,0.47276077,0.5019059,0.3696088,0.47713417,0.21969159,0.21969163,1.0064054,1.4212394,1.3591813,1.4825007,1.5175121,1.5931236,2.5005834,2.4699142,2.3478441,2.474849,1.0005255,1.0874486,1.0889215,1.1374102,1.1745126,0.9042487,0.69182444,0.3515916,0.80842984,0.88372105,1.0416874,0.7496706,0.824382,1.743574,1.736111,1.5830991,1.7216104,126.62982,85.977104,22.718098,23.126856,137.4788,0.36343044
8,0.01652924,0.020304622,0.014710632,0.021593135,0.014337808,0.014045356,0.016807778,0.02488845,0.0200168,0.030242307,0.037110288,0.019555567,0.032013293,0.010946277,0.034307808,0.01977243,0.018498028,0.015488397,0.004793549,0.018508874,0.009309976,0.015263481,0.020024793,0.0017881766,0.013975235,0.0076330584,0.014606006,0.014388543,0.024919951,0.0030623712,0.007913031,0.008833842,0.0109759215,0.01642478,1.7309945,1.83749,1.8269295,1.9189874,1.9266189,1.6766235,1.4495037,0.67855936,0.7022214,0.951887,1.0677496,0.152074,0.15207405,1.0021971,1.0582079,0.8329454,0.99340856,0.47621614,0.46555272,0.4949899,0.37389997,0.47349524,0.22930425,0.22930421,0.9704685,1.418354,1.3220503,1.4382303,1.5182409,1.5962969,2.499792,2.4663482,2.3545036,2.472905,1.0053313,1.0934731,1.0910877,1.1446772,1.1692555,0.911566,0.6898913,0.31663102,0.807187,0.85210454,1.0017121,0.75048,0.82751095,1.7394853,1.7321858,1.5867805,1.7176116,126.75846,79.85737,22.606356,23.066639,135.6911,0.3288702
9,0.004270465,0.002381205,0.0051844767,0.00877657,0.0154169565,0.01689498,0.018043557,0.03377378,0.036452778,0.010996443,0.027807297,0.018398356,0.024521047,0.03729748,0.04717376,0.02753372,0.065662965,0.012258775,0.017923417,0.009526156,0.012816565,0.0010791486,0.0028496236,0.0012357794,0.00888533,0.016435977,0.019245863,0.0093029905,0.0011572111,0.007492246,0.026351202,0.012865953,0.0077612884,0.04716494,1.7388433,1.847236,1.8332454,1.9367752,1.932617,1.6920724,1.4557399,0.7089041,0.67974705,0.94673574,1.0602037,0.15782283,0.15782283,1.0130296,1.079119,0.7881276,0.95532274,0.49502927,0.48194656,0.510314,0.38300112,0.4747838,0.22926113,0.22926109,0.93837506,1.3896441,1.3183607,1.4729428,1.528615,1.6094465,2.533118,2.496637,2.3285387,2.435874,1.0122595,1.1011952,1.0958827,1.157259,1.1707127,0.92097175,0.69008976,0.28618285,0.7661186,0.84115756,1.0184058,0.7557382,0.83544445,1.7640331,1.7576126,1.5530529,1.6773239,129.47598,89.06163,22.516544,21.531925,136.00073,0.38696936
