frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6259761,1.7798499,1.7685338,1.981396,1.9294823,1.5138165,1.6422385,0.25234413,0.4740129,0.71530336,0.5684136,0.059769798,0.059769835,0.6692295,0.53781617,0.95566964,0.8687446,0.46864894,0.46613944,0.47372904,0.47225368,0.39243063,0.06645168,0.06645168,1.4187539,1.1324172,2.2109873,2.0377755,1.6338478,1.5223148,2.1778839,2.019431,2.4839401,2.3891065,0.8995808,1.0344594,1.0264482,1.2049925,1.1471627,0.7249542,0.85335344,0.64482594,0.3620205,1.4413856,1.2709609,0.8450124,0.7335107,1.4046543,1.2494817,1.7085556,1.6151794,172.05379,172.02797,6.980193,7.5415287,72.54509,1.3096542
1,1.0496169,1.2093332,1.1965382,1.4335896,1.392553,1.0138726,1.146751,0.3647523,0.14221886,1.1347737,0.96084434,0.63050926,0.5492968,1.104536,0.9445705,1.4108644,1.3151718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0496169,1.2093332,1.1965382,1.4335896,1.392553,1.0138726,1.146751,0.3647523,0.14221886,1.1347737,0.96084434,0.63050926,0.5492968,1.104536,0.9445705,1.4108644,1.3151718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0
3,0.7123654,0.8298645,0.8607674,1.0351592,1.0762345,0.7636944,1.0184268,0.54213893,0.9763397,1.3448099,1.3043283,0.7052359,0.47941956,1.2437465,1.1349244,1.5631971,1.40914,0.7123654,0.8298645,0.8607674,1.0351592,1.0762345,0.7636944,1.0184268,0.54213893,0.9763397,1.3448099,1.3043283,0.7052359,0.47941956,1.2437465,1.1349244,1.5631971,1.40914,1.282683,1.3832802,1.4251024,1.5366812,1.6131873,1.1651773,1.5037173,0.05113671,1.5425999,0.9361437,1.8956746,0.112938,0.11293798,0.8352809,0.7599884,1.104333,0.97739744,0.4471885,0.3627841,0.43038577,0.2464212,0.39911354,0.19026202,0.19026202,1.2939118,0.48860836,2.2059674,1.0841098,1.428213,1.2377892,2.1032987,2.0006359,2.409493,2.2640984,0.69233376,0.76107657,0.8153366,0.87621665,0.96826226,0.5036054,0.8398703,0.62857836,0.9305244,1.5582132,1.3932471,0.76352686,0.5737055,1.4551562,1.3589563,1.7519426,1.6116523,161.73174,165.23582,4.9401865,86.32392,100.94876,6.535319
4,0.7123654,0.8298645,0.8607674,1.0351592,1.0762345,0.7636944,1.0184268,0.54213893,0.9763397,1.3448099,1.3043283,0.7052359,0.47941956,1.2437465,1.1349244,1.5631971,1.40914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123654,0.8298645,0.8607674,1.0351592,1.0762345,0.7636944,1.0184268,0.54213893,0.9763397,1.3448099,1.3043283,0.7052359,0.47941956,1.2437465,1.1349244,1.5631971,1.40914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0
6,0.6644742,0.77424467,0.820959,0.9725956,1.0556604,0.6777258,1.0375082,0.6958061,1.1145096,1.3890868,1.436413,0.76859313,0.50782746,1.2115232,1.0444603,1.5133933,1.3150126,0.6644742,0.77424467,0.820959,0.9725956,1.0556604,0.6777258,1.0375082,0.6958061,1.1145096,1.3890868,1.436413,0.76859313,0.50782746,1.2115232,1.0444603,1.5133933,1.3150126,1.2845144,1.3765926,1.4304343,1.514485,1.6260253,1.0943874,1.5477614,0.17665996,1.7138561,0.9911041,2.072647,0.13215324,0.13215324,0.817416,0.6842446,1.0443507,0.86191297,0.4932779,0.4085364,0.45789173,0.25596356,0.40655994,0.23615308,0.23615308,1.4462372,0.5658175,2.2160645,1.1004992,1.4425721,1.1981767,2.035957,1.8716882,2.3208904,2.1249113,0.7151477,0.77184224,0.83227974,0.8627728,0.98458654,0.4376208,0.8890741,0.7913225,1.0924796,1.58474,1.5225861,0.78359765,0.5397517,1.4040767,1.2451866,1.6743317,1.4811673,158.73206,176.07181,8.36288,105.58376,91.15172,5.7012553
7,0.06705114,0.05296791,0.07455545,0.033097222,0.044445384,0.07148512,0.025238201,0.30955896,0.15143809,0.24917419,0.074966624,0.04824356,0.06894849,0.05537576,0.15751404,0.12336806,0.19227487,0.5974231,0.72127676,0.7464035,0.93949836,1.011215,0.6062407,1.0122701,0.38624713,0.96307147,1.1399126,1.3614464,0.72034955,0.43887895,1.1561474,0.88694626,1.3900253,1.1227376,1.1971765,1.3047662,1.3387889,1.4900349,1.5658035,1.0975149,1.5189579,0.16495368,1.8384577,0.74264807,2.1079683,0.131975,0.131975,0.8292498,0.7956746,1.1534302,1.0352206,0.5544851,0.45781925,0.50846577,0.26602802,0.4138343,0.23863399,0.238634,1.1446383,0.6990141,1.967382,1.1813657,1.4170446,1.1936078,2.082419,2.0275042,2.4376142,2.3058722,0.66753846,0.7288838,0.7750559,0.8489715,0.94168186,0.4538806,0.8702613,0.49393144,1.2286329,1.3365344,1.579507,0.76679945,0.54435605,1.4447585,1.3954213,1.7920512,1.6642205,154.35365,155.96294,2.2853332,122.11679,94.22882,5.298502
8,0.21954629,0.20244367,0.21560812,0.16275005,0.22002274,0.025066826,0.3249652,1.055997,0.23715784,2.1794488,0.16764578,0.2653446,0.3544904,0.2871837,0.31686583,0.12425672,0.16226967,0.15249515,0.14947577,0.14105266,0.12965283,0.17557736,0.04641829,0.29972702,0.746438,0.08571975,1.9302746,0.09267916,0.21710104,0.2855419,0.23180795,0.1593518,0.00088866055,0.030005202,1.2705733,1.4026093,1.4148935,1.6313878,1.6499853,1.3784626,1.5195748,1.5192215,1.9006263,1.9845496,2.210541,0.07177998,0.07177998,0.8146043,0.78944695,0.97319096,0.8821663,0.62007684,0.52529585,0.5498941,0.30400297,0.37262365,0.087861575,0.08786152,0.12736991,0.6334024,0.9034765,1.1901554,1.5133243,1.3834673,2.2165327,2.1837382,2.4045093,2.3043978,0.6893456,0.7729139,0.7924173,0.9234142,0.9520618,0.6555233,0.79635745,0.79868656,1.2176048,1.3612953,1.6208801,0.7895714,0.65980196,1.5046828,1.4736829,1.6852758,1.5874522,160.94926,153.76889,129.81657,125.722885,97.658966,1.6319644
9,0.39386463,0.52552855,0.5367339,0.80861855,0.808782,0.69556934,0.76960117,0.74690866,1.0372851,1.1065323,1.3409438,0.9503317,0.8068594,1.5507458,1.5148052,1.7564908,1.6501791,0.17431834,0.3230849,0.3211258,0.6458685,0.58875924,0.6705025,0.44463596,0.30908835,0.80012727,1.0729165,1.173298,0.68498707,0.45236897,1.2635622,1.1979394,1.6322341,1.4879094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0
