frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6894896,1.7909242,1.756046,1.8766515,1.8182075,1.5904444,1.410427,0.59820896,0.7355251,0.5382012,1.0301155,0.16308743,0.16308744,0.8195248,0.9565943,0.7220691,0.796076,0.42222714,0.41542134,0.43453795,0.39549136,0.42372346,0.25583026,0.25583026,0.89427465,1.2115766,1.7489156,2.0883307,1.4546151,1.5248638,2.2258635,2.2843306,2.1533384,2.1959648,0.9837862,1.068411,1.0429624,1.1360579,1.0928037,0.86544293,0.6920164,0.17407061,0.6752536,1.0609869,1.4705923,0.72302234,0.7920945,1.5048437,1.5868617,1.4250036,1.4763162,151.66638,176.1771,5.6815476,23.68194,136.44836,0.96141124
1,0.034707632,0.033057354,0.03181498,0.019612867,0.011976537,0.009690604,0.009394417,0.029033657,0.051207706,0.03464732,0.045643937,0.02930799,0.023509,0.027111897,0.03190834,0.0621544,0.036463916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6955749,1.7963074,1.7619841,1.8801585,1.8243026,1.6024921,1.4278059,0.5926035,0.7789434,0.5280136,1.0963442,0.16713664,0.16713664,0.81971043,0.93759775,0.6669582,0.76976925,0.44206977,0.42508927,0.4474967,0.38551682,0.41957498,0.26174128,0.2617413,0.9167052,1.2631832,1.7473053,2.1206489,1.4693229,1.5383605,2.2346325,2.2646189,2.1064434,2.1663814,0.9881805,1.0700521,1.0458114,1.1327447,1.0924113,0.8715191,0.7034699,0.1925214,0.73654133,1.0522536,1.5135593,0.7312476,0.79908985,1.5079967,1.5636799,1.3719583,1.4436681,150.2186,176.40773,5.1837215,25.880606,140.56842,1.0860361
2,0.024279444,0.023965053,0.023034794,0.015584103,0.011327715,0.013503177,0.018176176,0.032043885,0.019819802,0.102809906,0.031177865,0.058959223,0.061420057,0.015967479,0.020058652,0.033711724,0.04813927,0.010428188,0.009092301,0.008780187,0.0040287646,0.00064882264,0.003812573,0.008781759,0.0030102283,0.031387903,0.06816259,0.0144660715,0.029651234,0.037911057,0.011144418,0.011849688,0.028442677,0.011675354,1.6726187,1.768626,1.7385386,1.8427742,1.800551,1.5821489,1.4234675,0.57068646,0.83265865,0.6891823,1.1873076,0.16565818,0.16565815,0.866905,0.98775345,0.69064915,0.7832944,0.45799968,0.42810267,0.45743224,0.36091104,0.41547343,0.25894067,0.25894064,0.91341203,1.2843184,1.8091677,2.157748,1.4610358,1.5217139,2.2510073,2.2825983,2.1047451,2.1564507,0.97687733,1.0517772,1.032696,1.1016431,1.0760492,0.8577315,0.7051494,0.17488003,0.7886558,1.1509175,1.5758708,0.7291195,0.7887387,1.5361835,1.594847,1.379875,1.4430857,150.16461,177.54147,8.94694,29.044868,145.20403,0.96188015
3,0.007495648,0.01109013,0.010660792,0.022659991,0.020307068,0.02144262,0.030764548,0.1115768,0.015317177,0.24668844,0.02277358,0.07171608,0.07384384,0.029790686,0.035088487,0.043602172,0.087694556,0.016783796,0.012874924,0.0123740025,0.007075888,0.008979353,0.007939443,0.012588372,0.07953292,0.0045026243,0.14387853,0.008404285,0.012756854,0.01242378,0.0138232075,0.015029835,0.009890448,0.039555285,1.6621454,1.7494022,1.72335,1.8036708,1.7701173,1.5668496,1.4237852,0.55773395,0.87427884,1.008355,1.2824987,0.16446017,0.1644602,0.8987631,1.0254302,0.7050628,0.77052045,0.47141242,0.4265921,0.4660031,0.32860315,0.40689558,0.25326312,0.2532632,0.94149196,1.3210138,1.9867173,2.2015817,1.4587117,1.5100173,2.250265,2.2887633,2.0883532,2.1304705,0.9737768,1.0377655,1.0243583,1.0660051,1.051286,0.8457794,0.7081075,0.23345213,0.8429017,1.3920041,1.6436682,0.73020977,0.78061664,1.5464463,1.6126794,1.3729273,1.4219937,153.55309,176.64568,17.243826,31.28304,148.21706,0.5427918
4,0.008294939,0.008308669,0.009314456,0.008493306,0.008510894,0.012169579,0.021788865,0.02191626,0.037868496,0.020948473,0.046967104,0.03256603,0.021225696,0.007381009,0.02526525,0.017541567,0.021092908,0.00079929084,0.002781461,0.0013463357,0.014166685,0.011796174,0.009273041,0.008975683,0.08966054,0.022551319,0.22573997,0.024193523,0.039150048,0.05261814,0.022409678,0.009823237,0.026060605,0.06660165,1.6500342,1.7355671,1.7091472,1.7934324,1.7581782,1.561975,1.4088771,0.5298126,0.90979934,1.0538892,1.3097605,0.16977623,0.16977629,0.91764486,1.0298233,0.7316474,0.78347296,0.46611494,0.42041188,0.45901302,0.3306625,0.40394968,0.26848084,0.26848078,0.96184415,1.352495,2.0028074,2.1681356,1.4475576,1.4975853,2.2451732,2.2613013,2.0964801,2.1260276,0.9668872,1.0292728,1.0153184,1.06198,1.0450433,0.84903294,0.7024537,0.2604913,0.8907422,1.4233385,1.6349541,0.7259865,0.775065,1.5512481,1.59748,1.3893169,1.4254278,152.19595,175.7054,17.679382,33.193874,147.64532,0.48010704
5,0.026398398,0.02386172,0.030009873,0.013454632,0.036127824,0.026542637,0.040289734,0.004233039,0.07796423,0.06426229,0.030567862,0.07726253,0.053186625,0.030181397,0.02148611,0.046027046,0.01991702,0.018103458,0.015553051,0.020695418,0.004961326,0.02761693,0.014373058,0.018500868,0.01768322,0.040095735,0.04331382,0.016399242,0.0446965,0.031960927,0.022800388,0.0037791412,0.028485479,0.0011758879,1.6183865,1.6972154,1.6737381,1.7534211,1.727168,1.5400934,1.3911561,0.50744635,0.98229504,1.0503619,1.3376033,0.18508156,0.1850816,0.9515025,1.1043072,0.825317,0.8624681,0.46608075,0.40873733,0.4561171,0.31613937,0.40585294,0.29629704,0.29629713,0.97100616,1.4292059,1.9523557,2.1478522,1.4322081,1.4659162,2.230464,2.267285,2.1488795,2.1548896,0.94960546,1.0036687,0.994117,1.0347764,1.028329,0.8446227,0.7036344,0.28935263,0.9936368,1.3932062,1.6385278,0.7254551,0.7583733,1.5568272,1.6320493,1.4604669,1.47555,152.77481,179.1402,19.652084,36.15166,150.62032,0.48576942
6,0.06058771,0.054442573,0.04765039,0.020332173,0.016818002,0.03618204,0.033498902,0.0996562,0.043633256,0.14606066,0.061849736,0.037960615,0.07519373,0.04125783,0.03309949,0.042051733,0.08693384,0.034189314,0.030580854,0.017640516,0.0068775406,0.019309822,0.009639401,0.0067908317,0.09542316,0.034330975,0.08179837,0.031281874,0.039301913,0.022007108,0.011076432,0.011613382,0.003975313,0.06701682,1.5524395,1.6362379,1.6144413,1.6950394,1.6811996,1.5048827,1.3710754,0.37317148,1.0160297,0.93357116,1.3479618,0.18956323,0.1895632,1.0128026,1.128382,0.88769376,0.993826,0.5141567,0.43951708,0.4895363,0.29215425,0.4141332,0.31873965,0.31873965,1.0477636,1.4659079,1.9086534,2.1235516,1.4194221,1.4136615,2.2823997,2.2624772,2.1988902,2.2457094,0.91899216,0.9708545,0.9645553,0.9932724,1.0031465,0.83094364,0.70573014,0.35477668,1.0478239,1.3283789,1.6341877,0.7298497,0.7242377,1.6201521,1.6441892,1.5227913,1.5883273,149.31152,179.67374,15.421678,37.77122,160.61893,0.6826688
7,0.04811055,0.04036863,0.0443296,0.014743484,0.011939338,0.017201953,0.008202598,0.028412746,0.025109377,0.028215466,0.033314466,0.049111683,0.042366702,0.01712396,0.013481392,0.033673525,0.032842733,0.012477163,0.014073942,0.0033207908,0.005588689,0.0048786635,0.018980086,0.025296304,0.07124346,0.01852388,0.11784519,0.02853527,0.011151068,0.03282703,0.024133869,0.0196181,0.008378208,0.054091103,1.5323259,1.6145196,1.5926055,1.6773214,1.6615269,1.4875443,1.3617669,0.3326267,1.070175,0.96740943,1.4235098,0.19244027,0.1924403,1.0531955,1.1606009,0.89721715,1.005646,0.55874634,0.4694447,0.52524525,0.29059696,0.42006153,0.32295927,0.32295927,1.0835683,1.4925004,1.9317715,2.1607533,1.4076185,1.3968781,2.297822,2.2633243,2.18273,2.2302432,0.92075294,0.9649881,0.9611522,0.98315966,0.99309504,0.8223269,0.7050049,0.40007046,1.0973114,1.3606936,1.6927178,0.72587013,0.7154208,1.6468998,1.6590633,1.5173432,1.5844023,148.70514,178.8567,15.890632,40.20215,164.54362,0.7548446
8,0.006581895,0.01634783,0.017046405,0.028905196,0.013532769,0.048365578,0.059523396,0.09721449,0.09216482,0.083426245,0.030901616,0.019900978,0.07582501,0.01445371,0.07150749,0.03938467,0.080813356,0.041528653,0.024020802,0.027283194,0.0141617125,0.0015934305,0.031163625,0.0513208,0.068801746,0.06705545,0.055210777,0.00241285,0.029210705,0.03345831,0.00267025,0.058026098,0.0057111457,0.047970623,1.5073962,1.5880545,1.5780001,1.6174085,1.6394049,1.4515402,1.3852408,0.36174116,1.0559909,0.975512,1.4482572,0.16638452,0.16638449,1.079149,1.1836649,0.9649334,1.0628253,0.54651517,0.45708004,0.517074,0.22984454,0.4007661,0.28904983,0.2890498,1.1214795,1.4164587,1.9971564,2.1626546,1.4375805,1.3592246,2.323685,2.3167894,2.2499897,2.3109636,0.8961674,0.9397206,0.94677335,0.9230787,0.9704565,0.7828885,0.7203303,0.46037084,1.0384561,1.4098877,1.7043818,0.7515421,0.67471653,1.673228,1.7035089,1.5856955,1.6591355,159.62784,179.52072,19.093739,40.965168,171.60696,0.9747358
9,0.013833647,0.016616557,0.013823207,0.014217073,0.0059411447,0.014579988,0.019544227,0.03294473,0.031317342,0.023166874,0.016161434,0.018400881,0.02205975,0.019117994,0.004888533,0.019640539,0.013043681,0.0072517516,0.00026872754,0.0032231985,0.014688123,0.0075916243,0.03378559,0.039979167,0.06426976,0.06084748,0.060259372,0.014740182,0.0015000962,0.053765263,0.004664284,0.06661896,0.019744132,0.06776968,1.521224,1.6026542,1.5902426,1.6119579,1.6312293,1.4336632,1.3632265,0.39543125,1.0733671,0.99348676,1.4541318,0.16290492,0.16290495,1.1075436,1.2011484,0.98141587,1.0680761,0.5456216,0.46553457,0.5160952,0.24371772,0.3953837,0.28367972,0.28367972,1.1054584,1.4320072,1.9667249,2.1436293,1.4185951,1.3392135,2.3260384,2.303491,2.2433276,2.2877398,0.9147728,0.9609932,0.9635918,0.92725384,0.96928585,0.7738402,0.7073378,0.4691467,1.0640851,1.3994311,1.6987406,0.7418702,0.6640119,1.6880314,1.7044972,1.5902027,1.6486864,161.16562,179.55151,21.217434,42.252495,167.34431,0.9417953
