frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682862,1.7796634,1.7699474,1.843669,1.8377782,1.509557,1.3761961,0.8473528,0.6932778,0.35484204,0.48005837,0.12287119,0.12287118,0.86738527,1.1089404,1.027468,1.2903477,0.3537105,0.40551162,0.4079914,0.41087827,0.434983,0.18182197,0.18182194,0.6133612,0.81756836,1.1986923,1.5555854,1.4041561,1.471428,2.2795286,2.4956949,2.4597077,2.6953619,0.98247033,1.0735459,1.0659575,1.1272304,1.1269424,0.8016176,0.67094535,0.18381897,0.2473987,0.51775306,0.9010166,0.69286066,0.7594595,1.5687524,1.7932655,1.743447,1.98788,148.95992,166.65955,0.5226451,7.6403103,118.17721,1.0624268
1,0.029110435,0.032092273,0.02927056,0.035991192,0.024390278,0.025542852,0.019264806,0.006910382,0.04829019,0.012171266,0.037728794,0.012061933,0.01879322,0.04905896,0.009431712,0.2658028,0.04731374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6657559,1.762942,1.7520066,1.8154547,1.8070884,1.4873496,1.3707379,0.8399101,0.70628273,0.35570335,0.46337873,0.12201645,0.12201642,0.8978064,1.1196498,1.1936356,1.2587068,0.34709406,0.39914533,0.40171584,0.3967623,0.42179328,0.18125966,0.18125968,0.6017158,0.77890986,1.1899103,1.5252471,1.3929194,1.4542944,2.2875333,2.495554,2.5935009,2.6524014,0.9718183,1.0632324,1.0546439,1.1061059,1.1038847,0.78699064,0.6728381,0.17486504,0.22268878,0.51771426,0.87599754,0.6887515,0.7495016,1.5862708,1.7993122,1.8900604,1.9510537,150.96022,165.02005,1.8866818,6.181584,120.44454,0.9937624
2,0.002642413,0.0033507347,0.0043712608,0.002843269,0.010162695,0.012407086,0.0058214935,0.023012586,0.010944544,0.018312177,0.0058496133,0.026779957,0.022018062,0.056250554,0.015366585,0.10222424,0.023456948,0.026468022,0.028741539,0.024899298,0.033147924,0.014227583,0.013135766,0.013443313,0.016102204,0.037345644,0.006140911,0.03187918,0.014718024,0.0032248423,0.0071915947,0.0059348727,0.16357857,0.02385679,1.6879729,1.7837235,1.7734722,1.837083,1.8312662,1.5086422,1.3965192,0.8596326,0.7363665,0.38315055,0.4595707,0.122654326,0.122654304,0.89564127,1.1100459,1.0914034,1.2251664,0.34216172,0.39406928,0.3976878,0.39421985,0.42248607,0.17678823,0.17678824,0.60098684,0.7683492,1.1864083,1.5252056,1.4201896,1.4754351,2.319041,2.5108924,2.5241652,2.6402411,0.9811697,1.0714524,1.0635835,1.1156485,1.11604,0.7957122,0.6857769,0.17206624,0.21407516,0.5066702,0.8650196,0.7039327,0.7586216,1.6029948,1.802199,1.8057728,1.9275589,151.97047,164.89569,3.065863,5.797348,120.18929,1.0149407
3,0.019583395,0.016600618,0.019338576,0.016949158,0.013945265,0.014982,0.03354939,0.020016491,0.03359229,0.050198328,0.025497666,0.015379954,0.031312082,0.0548693,0.02370941,0.17843403,0.09381013,0.016940981,0.013249883,0.014967315,0.014105889,0.0037825694,0.0025749141,0.027727898,0.0029960945,0.022647746,0.031886153,0.019648053,0.011400003,0.00929402,0.001381252,0.008342826,0.07620979,0.07035319,1.7108444,1.8053923,1.7965856,1.8621305,1.8529588,1.5210967,1.3846846,0.8977602,0.73133117,0.4101186,0.46902826,0.12659255,0.12659256,0.8302807,1.1126244,0.9837909,1.2986605,0.35939676,0.41218406,0.41733444,0.41914177,0.44098338,0.1824219,0.18242186,0.5713087,0.77795607,1.1182829,1.517731,1.4105883,1.485538,2.260761,2.514543,2.426694,2.7138515,1.0037484,1.0927498,1.0864518,1.1406307,1.1372753,0.808047,0.6743502,0.2135817,0.22240527,0.4345235,0.86091876,0.694497,0.76867294,1.5426073,1.8055092,1.7052207,2.0012968,150.03377,164.82706,1.3244126,6.3481994,114.26543,1.1713281
4,0.03290213,0.029076474,0.031771775,0.019910622,0.018734014,0.029234277,0.032949008,0.023077255,0.013428833,0.015408898,0.04414926,0.04251284,0.054688428,0.07855963,0.026765669,0.3129792,0.091528796,0.013318734,0.012475856,0.012433199,0.0029614642,0.004788749,0.014252277,0.0006003827,0.0030607637,0.020163458,0.034789428,0.018651595,0.027132887,0.023376346,0.023690328,0.003056258,0.13454516,0.002281338,1.6492145,1.7477698,1.7368296,1.8120303,1.8034798,1.4940723,1.3708689,0.8529143,0.70206845,0.3717268,0.46773192,0.121983364,0.12198338,0.9159421,1.1370469,1.2498479,1.2561917,0.3269175,0.37867594,0.38230246,0.39012986,0.41586778,0.18420497,0.18420497,0.5958704,0.79383457,1.1522077,1.5023406,1.3945575,1.4589858,2.3113842,2.51888,2.653448,2.65172,0.9528552,1.0457479,1.0372596,1.1010761,1.0987648,0.7922329,0.6716752,0.18921751,0.2368077,0.47688878,0.85582787,0.6887499,0.7525298,1.607876,1.8202629,1.9483311,1.9491946,149.62517,165.35333,1.0831784,7.084102,120.82457,1.0372026
5,0.009830267,0.008532854,0.008493246,0.008069115,0.0019387401,0.0153766265,0.0054150405,0.01605518,0.017556354,0.030858489,0.028466135,0.01841082,0.015947996,0.007709456,0.015044425,0.026474157,0.023189967,0.023071863,0.02054362,0.02327853,0.011841508,0.016795274,0.013857651,0.027533967,0.0070220754,0.004127521,0.015449591,0.015683126,0.024102021,0.038740434,0.07085017,0.011721244,0.28650504,0.06833883,1.6301209,1.7303536,1.7185211,1.8034769,1.7936295,1.4951866,1.3604767,0.8506355,0.6802882,0.3648894,0.48677558,0.12252359,0.122523606,0.9264851,1.1381193,1.2758818,1.2941135,0.3179559,0.3683632,0.37106323,0.38668036,0.40931848,0.18947212,0.18947212,0.5967883,0.8181135,1.138818,1.5372664,1.3891506,1.4542917,2.312571,2.5115685,2.6682959,2.6821578,0.936675,1.0310541,1.0216,1.0950755,1.0910954,0.7961823,0.66450226,0.19502176,0.25340855,0.46172547,0.89343965,0.6859597,0.7504354,1.6128683,1.8165381,1.9677408,1.983057,149.33836,165.59355,0.44499388,7.7076225,121.47607,1.1515852
6,0.010167842,0.01021073,0.011492335,0.010483504,0.0144351795,0.014131203,0.01790936,0.0070893695,0.011552099,0.024055887,0.016955633,0.010338134,0.00411304,0.0247292,0.0033396247,0.044841338,0.034851488,0.00033757463,0.0016778763,0.0029990897,0.0024143895,0.01249644,0.0012454232,0.012494318,0.008965811,0.0060042553,0.0068026017,0.011510503,0.008072686,0.011834956,0.017019743,0.0117048,0.01836718,0.01166152,1.6161516,1.7160889,1.7033105,1.7958475,1.7835363,1.5016408,1.3659656,0.8458915,0.6866024,0.3378634,0.50232965,0.12542474,0.12542477,0.9088383,1.1471506,1.2426438,1.3274912,0.30158925,0.34875107,0.3515808,0.3738705,0.39573416,0.19563967,0.19563967,0.61127776,0.82008535,1.1660695,1.5611811,1.3934002,1.4608681,2.2981732,2.5225837,2.6414862,2.7216735,0.9197398,1.0137873,1.0034482,1.0848473,1.0785519,0.8006686,0.66823566,0.1976532,0.2577824,0.48104596,0.91612285,0.6878358,0.7545886,1.5963283,1.8259687,1.9378536,2.0197377,149.77124,165.37247,0.165511,7.7549167,123.971214,1.1404883
7,0.017755507,0.01781475,0.023771584,0.00341189,0.014616399,0.012021941,0.045750547,0.024440212,0.06896866,0.040689968,0.028975595,0.014546955,0.01614819,0.033315986,0.014984862,0.05218445,0.005319135,0.0075876648,0.0076040197,0.012279249,0.0070716143,0.00018121954,0.0021092622,0.027841188,0.017350843,0.057416562,0.01663408,0.012019962,0.004208821,0.012035149,0.008586787,0.011645237,0.0073431134,0.029532352,1.617806,1.7172745,1.7077751,1.783446,1.7723206,1.5001677,1.3190944,0.8552534,0.64922917,0.3351052,0.5331529,0.1267556,0.12675558,0.94021434,1.1470329,1.2291353,1.3436216,0.32038715,0.37180433,0.3789925,0.3883661,0.40937284,0.217811,0.21781103,0.5834583,0.8677012,1.1210726,1.5722919,1.371346,1.4307948,2.3053014,2.4920492,2.6050336,2.708961,0.9343545,1.0279502,1.0213284,1.0857257,1.0804627,0.81364524,0.63778687,0.22133061,0.3166199,0.44451758,0.94404614,0.6792456,0.7380154,1.616247,1.8099841,1.9135133,2.0211236,150.37744,168.24803,0.6029587,10.724677,115.84233,1.1825742
8,0.011330726,0.009742241,0.011599393,0.0062846513,0.009025181,0.007536604,0.0022042135,0.023253024,0.01980076,0.027598886,0.0121848,0.022366224,0.026244072,0.0028610614,0.02438329,0.043431114,0.024209348,0.006424781,0.0080725085,0.012172191,0.0028727613,0.0055912184,0.004485337,0.043546334,0.0011871886,0.0491679,0.013091082,0.016790796,0.007819269,0.010095883,0.030454924,0.009398428,0.008753337,0.018890213,1.6021805,1.7016662,1.6926478,1.7651762,1.7552704,1.468558,1.2980354,0.81242365,0.6149354,0.28958553,0.5356543,0.12609965,0.1260996,0.9612497,1.1526664,1.2896678,1.3466642,0.33190358,0.38250256,0.39107206,0.39660332,0.41908693,0.21490416,0.21490416,0.6046866,0.8845519,1.1422104,1.5760243,1.3473376,1.402025,2.299827,2.47539,2.6353018,2.6873484,0.9326963,1.025836,1.0199746,1.0807042,1.0768728,0.7954712,0.6299927,0.21021469,0.3341257,0.47497714,0.9574654,0.6685514,0.72259176,1.6241779,1.8053943,1.9584128,2.0122187,149.49539,169.05214,1.5567057,11.072862,116.53176,1.1765817
9,0.0073659476,0.008107792,0.004666127,0.0040530376,0.0062816204,0.0043189665,0.004589045,0.008526333,0.007383524,0.009655799,0.016344218,0.014024242,0.01125091,0.01467191,0.032872174,0.06674388,0.020733442,0.003964778,0.0016344497,0.006933266,0.0022316137,0.0027435604,0.0032176375,0.0023848314,0.014726691,0.012417236,0.017943088,0.004159418,0.008341982,0.014993162,0.0118108485,0.008488884,0.023312766,0.0034759063,1.5972584,1.6964334,1.685423,1.7576323,1.7431008,1.4548593,1.2830034,0.79544824,0.5998984,0.26861635,0.5170201,0.12193145,0.12193147,0.9828303,1.1508948,1.3359843,1.3429704,0.33712018,0.38859022,0.3964753,0.40308696,0.4234321,0.2119826,0.2119826,0.61012065,0.8786967,1.1479167,1.562738,1.3328607,1.3878245,2.3081067,2.4686131,2.661196,2.6739397,0.934525,1.0272973,1.0197141,1.0801711,1.0722604,0.7884612,0.6216206,0.20829678,0.3269373,0.48562196,0.94637454,0.6607475,0.7150924,1.639375,1.8028309,1.9935657,2.0044093,149.14658,169.28398,2.283191,10.659775,114.68434,1.146904
