frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3177123,2.363684,2.3488538,2.2726665,2.177338,1.5818276,1.6912091,1.7305701,1.3536721,1.9239385,1.8856193,0.14720914,0.14720914,1.0378629,0.7469316,0.40358174,0.1976738,0.8714944,0.8360314,0.8004997,0.6829747,0.59608275,0.360364,0.36036396,1.6545848,0.8814199,1.6241552,1.203726,1.6130867,1.5949718,1.5887743,1.4609299,1.7105263,1.5065663,1.5581452,1.582765,1.5624104,1.4757721,1.3821095,0.8235231,0.9258481,1.4927933,0.81659925,1.5911881,1.3654406,0.8209928,0.8031018,1.0783558,0.84159446,0.9521338,0.71873367,74.24741,118.33233,67.41497,57.32692,56.70034,0.6746246
1,0.035133757,0.036639176,0.029542003,0.05401518,0.033307835,0.05688138,0.030344872,0.043568153,0.011810653,0.058446255,0.060324006,0.04812229,0.059862547,0.058703594,0.07849554,0.034743078,0.029749347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307123,2.3625224,2.3557703,2.2941182,2.2218928,1.5818124,1.7455846,1.655028,1.3427584,1.8706526,1.8622509,0.13871533,0.13871533,1.0498742,0.7857801,0.3715805,0.20005246,0.86092174,0.8227252,0.79343796,0.67562276,0.60063714,0.3454657,0.34546566,1.6747321,0.9327286,1.6932979,1.2920583,1.6586329,1.6118075,1.6104321,1.4686607,1.7103,1.5039356,1.538892,1.5701534,1.5574934,1.4818603,1.408891,0.80431676,0.95884997,1.4519331,0.82016987,1.587289,1.3801751,0.8493172,0.8029756,1.0881411,0.850526,0.9315505,0.6979318,86.06653,122.84557,63.27449,54.290867,57.365532,0.68566257
2,0.030973034,0.030690081,0.020372871,0.049873903,0.008792295,0.059615105,0.0137070315,0.019725706,0.044935904,0.018788187,0.026669297,0.03357862,0.05412615,0.030418895,0.071248144,0.017536795,0.012033788,0.0041607227,0.005949095,0.0091691315,0.004141275,0.02451554,0.002733726,0.01663784,0.023842447,0.03312525,0.03965807,0.03365471,0.014543671,0.0057363957,0.028284699,0.007247396,0.017206283,0.017715558,2.2997768,2.3653972,2.3605275,2.3185086,2.2518353,1.5818074,1.7767845,1.6191695,1.3708725,1.8625134,1.8557937,0.121807,0.12180703,1.0533329,0.8390031,0.32719725,0.2066202,0.8485396,0.81230867,0.7876881,0.6759469,0.60287815,0.31199858,0.31199852,1.6805146,0.9877817,1.7030354,1.3360951,1.6909971,1.6231434,1.6147279,1.4807998,1.6974956,1.4934272,1.5236295,1.5634658,1.5534549,1.4943708,1.4262059,0.7852896,0.97165024,1.4282403,0.86281693,1.5816427,1.3897882,0.8683923,0.80104107,1.0841491,0.8748132,0.9006807,0.67339396,87.04128,124.09812,61.541264,53.713787,59.41143,0.68938214
3,0.028145969,0.031601842,0.016082384,0.048508078,0.006094075,0.03787385,0.011429126,0.017182995,0.02373624,0.025488622,0.04719246,0.014740644,0.03915928,0.01754385,0.022512859,0.014039979,0.011759963,0.002827065,0.0009117611,0.0042904876,0.0013658255,0.0026982203,0.021741256,0.0022779051,0.0025427118,0.021199664,0.0067004357,0.020523164,0.018837975,0.014966872,0.012875045,0.048735283,0.0034968155,0.00027382467,2.2898726,2.356898,2.3612857,2.3108091,2.269626,1.5895195,1.7877332,1.6122795,1.3684669,1.8664393,1.8417604,0.10890489,0.10890488,1.0451117,0.84373146,0.31248775,0.21235542,0.83142245,0.7926258,0.7810362,0.652033,0.6045445,0.2875849,0.28758487,1.6848676,1.023722,1.7120513,1.3876514,1.7054797,1.63469,1.6141863,1.4836022,1.6947547,1.4927021,1.507563,1.5482146,1.5486121,1.479138,1.4365563,0.78102154,0.9719586,1.4228381,0.8750487,1.5851542,1.4014939,0.8749953,0.8046067,1.074376,0.8728316,0.88897526,0.6648182,88.25257,126.84158,60.983536,52.74639,60.217106,0.6401918
4,0.009140835,0.0053062458,0.015076642,0.017954303,0.026530877,0.016016822,0.031118004,0.036730763,0.013089384,0.027084956,0.033893947,0.025977965,0.024156906,0.012351847,0.014799354,0.015416942,0.001540718,0.019005135,0.026295597,0.0010057418,0.030553775,0.020436801,0.021857027,0.019688878,0.019547768,0.010646856,0.0015963335,0.013298515,0.011237321,0.015002374,0.005192003,0.007713505,0.0013769623,0.010219245,2.2909951,2.3639283,2.3588245,2.3364637,2.2656603,1.6170903,1.7961259,1.6422435,1.3609719,1.8896178,1.8296552,0.11841522,0.118415214,1.0506614,0.8285774,0.30233896,0.21921118,0.83125097,0.79540795,0.7712101,0.6671228,0.5849961,0.29960963,0.2996097,1.7007159,1.0260212,1.7325482,1.3650002,1.7136388,1.6592177,1.6264967,1.5002983,1.683071,1.4944593,1.5040375,1.5500729,1.540039,1.4981216,1.4247909,0.80292207,0.9747961,1.4446485,0.8630135,1.6057708,1.3775855,0.876128,0.82208467,1.0802782,0.8723692,0.8685498,0.6580588,89.1001,124.910675,61.080307,52.518356,55.767544,0.6657915
5,0.00907852,0.0085365195,0.008412603,0.010436742,0.009547225,0.0042571193,0.013363694,0.009550854,0.017728735,0.014894812,0.029208986,0.03127015,0.03261213,0.012081459,0.0013400959,0.014157142,0.004717144,6.231479e-05,0.0032302737,0.0066640386,0.0075175613,0.01698365,0.011759703,0.017754309,0.027179908,0.004639351,0.012190144,0.0046849605,0.0052921847,0.008455224,0.0002703881,0.013459258,0.0012598,0.003176426,2.3015323,2.37928,2.3728476,2.362959,2.2866416,1.6367481,1.8101783,1.6396886,1.3598917,1.8946445,1.8229795,0.120641224,0.12064127,1.0483216,0.8201827,0.28967953,0.23414436,0.82956606,0.7967784,0.77138096,0.6773237,0.58849907,0.29821178,0.2982118,1.6988165,1.0435071,1.7342713,1.3394654,1.7285959,1.6789564,1.6215334,1.4975541,1.6665374,1.4852679,1.5067803,1.5574614,1.5461203,1.5162263,1.4371159,0.8134546,0.9801068,1.437028,0.86422074,1.6051352,1.3551687,0.88264966,0.8333642,1.0686187,0.8575868,0.8416663,0.6389003,89.46185,120.46107,60.35427,52.06418,54.732056,0.7084182
6,0.01050462,0.01316817,0.007125972,0.02618851,0.00655497,0.005634683,0.014114837,0.024385404,0.008994527,0.020135304,0.016195253,0.0058333613,0.0070096636,0.015114085,0.0038013316,0.01171384,0.018467663,0.0014260998,0.0046316506,0.0012866315,0.015751768,0.0029922551,0.0013775639,0.0007511433,0.01483455,0.008734208,0.0052404916,0.013013734,0.025436789,0.025602467,0.0030326257,0.0024612357,0.0024433015,0.013750519,2.3092098,2.389931,2.3776608,2.3810678,2.288435,1.6355718,1.8140818,1.621608,1.3525511,1.8794631,1.8078215,0.12021425,0.12021424,1.0364994,0.81794727,0.28392664,0.24684595,0.8311968,0.80203015,0.7707148,0.6941929,0.5889533,0.29654253,0.29654247,1.6966221,1.0430728,1.7278217,1.3278056,1.7349596,1.6759864,1.6220179,1.49619,1.6601152,1.4707704,1.5125821,1.5664439,1.549152,1.5336001,1.4381015,0.8110191,0.9826754,1.4248879,0.8572827,1.592203,1.3386109,0.8879776,0.8294137,1.062484,0.8544278,0.83338726,0.62312526,88.39688,119.61548,59.619,51.568302,55.895794,0.7194855
7,0.027052933,0.024600334,0.025025886,0.028309569,0.024033539,0.019492017,0.018895974,0.020127906,0.016624326,0.026630364,0.01667782,0.03264089,0.035079923,0.029167641,0.03136163,0.009258146,0.005661573,0.016548313,0.011432164,0.017899914,0.0021210592,0.017478568,0.013857334,0.004781137,0.0042574983,0.0076297987,0.0064950604,0.00048256665,0.026807528,0.02807026,0.014053556,0.027560297,0.0024556937,0.01280609,2.3118331,2.3904505,2.3759506,2.37967,2.2775366,1.6257104,1.7968627,1.6290911,1.3376075,1.8662491,1.7959164,0.12032385,0.12032389,1.0259844,0.8014808,0.3017377,0.2387528,0.83850956,0.80850273,0.77653533,0.7048355,0.59333867,0.29914883,0.29914883,1.6976544,1.0273479,1.7058036,1.3043921,1.7204685,1.6618104,1.61552,1.49481,1.6700283,1.4725007,1.5206089,1.5723807,1.5532196,1.5389044,1.434583,0.80909115,0.97340596,1.4340154,0.8430512,1.5763066,1.3235534,0.88071626,0.82247317,1.0581545,0.8525436,0.8534848,0.63328254,83.84132,118.47802,60.216164,51.519333,56.249176,0.71643037
8,0.029854758,0.029952297,0.023250416,0.044717755,0.025295604,0.05611273,0.030453099,0.029292332,0.007543715,0.035819113,0.0419929,0.06742028,0.06821194,0.055287026,0.086518906,0.016555985,0.014899009,0.0028018244,0.0053519625,0.0017754696,0.016408186,0.001262065,0.036620714,0.011557125,0.0091644265,0.009080611,0.009188749,0.02531508,0.034779392,0.03313202,0.026119385,0.055157278,0.007297839,0.009237437,2.3063965,2.3773994,2.3550448,2.3499467,2.220842,1.6193414,1.7285506,1.6884519,1.345264,1.8840829,1.8185266,0.12713958,0.1271396,1.0280923,0.7680349,0.338283,0.22142826,0.8388609,0.81294495,0.7742505,0.7116237,0.5847335,0.31139445,0.31139442,1.6711248,0.98580074,1.6341695,1.2347788,1.6600019,1.6410191,1.6180888,1.5220537,1.6631786,1.4714556,1.5279231,1.5746197,1.5478444,1.5288236,1.3999995,0.8261894,0.93026835,1.464492,0.84483224,1.5598434,1.3186476,0.8419368,0.8231199,1.0772953,0.8810419,0.8736541,0.6558036,73.27063,114.833305,63.491062,54.64828,53.98067,0.6946659
9,0.011446032,0.0103873145,0.008670138,0.0069357385,0.004786969,0.013137255,0.018070845,0.029627902,0.009832471,0.011346287,0.020140534,0.012975149,0.011787035,0.015860694,0.028034251,0.0057501504,0.0056705563,0.018408727,0.019564983,0.014580278,0.037782017,0.020508636,0.042975474,0.012382254,0.00033557042,0.0022887555,0.024472825,0.021852365,0.054445133,0.05642491,0.039426334,0.058484655,0.010805835,0.009228453,2.3142822,2.383253,2.3590477,2.3406184,2.2095847,1.6026701,1.7025049,1.6654717,1.3465377,1.8804089,1.8383939,0.12712812,0.12712808,1.0511575,0.7971606,0.3496978,0.22669217,0.8579622,0.83448935,0.7954188,0.7216388,0.59465736,0.30486134,0.30486134,1.6548779,0.96827954,1.6188672,1.249272,1.6373824,1.6224966,1.6157701,1.5297617,1.6439717,1.4572831,1.54462,1.5899637,1.5616496,1.5295357,1.3992112,0.81889975,0.914102,1.4477773,0.845704,1.5550513,1.345376,0.82972413,0.8149719,1.0943825,0.9097629,0.8673618,0.653745,73.56251,117.1494,63.05835,55.742077,54.80489,0.67805433
