frame,nose_speed,left_eye_speed,right_eye_speed,left_ear_speed,right_ear_speed,left_shoulder_speed,right_shoulder_speed,left_elbow_speed,right_elbow_speed,left_wrist_speed,right_wrist_speed,left_hip_speed,right_hip_speed,left_knee_speed,right_knee_speed,left_ankle_speed,right_ankle_speed,nose_accel,left_eye_accel,right_eye_accel,left_ear_accel,right_ear_accel,left_shoulder_accel,right_shoulder_accel,left_elbow_accel,right_elbow_accel,left_wrist_accel,right_wrist_accel,left_hip_accel,right_hip_accel,left_knee_accel,right_knee_accel,left_ankle_accel,right_ankle_accel,nose_dist_hip,left_eye_dist_hip,right_eye_dist_hip,left_ear_dist_hip,right_ear_dist_hip,left_shoulder_dist_hip,right_shoulder_dist_hip,left_elbow_dist_hip,right_elbow_dist_hip,left_wrist_dist_hip,right_wrist_dist_hip,left_hip_dist_hip,right_hip_dist_hip,left_knee_dist_hip,right_knee_dist_hip,left_ankle_dist_hip,right_ankle_dist_hip,nose_dist_shoulder,left_eye_dist_shoulder,right_eye_dist_shoulder,left_ear_dist_shoulder,right_ear_dist_shoulder,left_shoulder_dist_shoulder,right_shoulder_dist_shoulder,left_elbow_dist_shoulder,right_elbow_dist_shoulder,left_wrist_dist_shoulder,right_wrist_dist_shoulder,left_hip_dist_shoulder,right_hip_dist_shoulder,left_knee_dist_shoulder,right_knee_dist_shoulder,left_ankle_dist_shoulder,right_ankle_dist_shoulder,nose_dist_half_body,left_eye_dist_half_body,right_eye_dist_half_body,left_ear_dist_half_body,right_ear_dist_half_body,left_shoulder_dist_half_body,right_shoulder_dist_half_body,left_elbow_dist_half_body,right_elbow_dist_half_body,left_wrist_dist_half_body,right_wrist_dist_half_body,left_hip_dist_half_body,right_hip_dist_half_body,left_knee_dist_half_body,right_knee_dist_half_body,left_ankle_dist_half_body,right_ankle_dist_half_body,left_elbow_angle_deg,right_elbow_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,neck_angle_deg,wrist/shoulder_ratio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7309188,1.8293496,1.8245047,1.905432,1.8613588,1.4329398,1.4987321,0.56670445,1.0415782,0.6370896,1.3816903,0.05705875,0.057058807,0.9767358,1.0007193,0.6600583,0.5920259,0.5914279,0.56170166,0.55726665,0.47696438,0.4317285,0.07881607,0.078816086,0.9215025,1.3081816,2.009007,1.9569446,1.4994206,1.4301537,2.1459568,2.050652,2.0357637,1.894168,1.0663241,1.138037,1.133047,1.1803374,1.1356217,0.70276445,0.768322,0.22197744,0.9285612,1.2981176,1.527568,0.76803166,0.69886434,1.4978936,1.4378526,1.3244318,1.197204,150.34247,173.23607,4.790315,41.390144,172.17531,7.3172646
1,0.06265518,0.054890104,0.055772383,0.038257584,0.029078817,0.0732952,0.024859669,0.02306522,0.029919691,0.033387143,0.029374909,0.05665121,0.10990904,0.051076226,0.07477734,0.03452676,0.09243652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7104232,1.8163806,1.8083135,1.9214735,1.8682851,1.5061618,1.5103098,0.6290143,0.9750668,0.5940605,1.2906728,0.08026382,0.08026382,0.8907963,0.98486376,0.5878581,0.5503378,0.54583406,0.52184635,0.5151633,0.45897436,0.4085092,0.11501145,0.115011424,0.91110694,1.3585974,2.0366795,1.9530066,1.5346248,1.4767921,2.1888864,2.1009665,2.0551174,1.8894053,1.0229142,1.104714,1.0964978,1.1772727,1.1239645,0.75860894,0.76272124,0.21794382,0.91262424,1.2981131,1.4746687,0.7844552,0.72683597,1.492308,1.4582937,1.3111652,1.170886,154.1876,169.69212,4.587402,36.97204,168.1523,4.9004126
2,0.07820331,0.08609351,0.051979657,0.08745283,0.013900651,0.04521958,0.069455616,0.02095113,0.022383226,0.045693614,0.11594011,0.0226362,0.08760993,0.054631528,0.05284592,0.025134172,0.0751064,0.015548132,0.031203404,0.0037927255,0.049195245,0.015178166,0.028075617,0.04459595,0.002114091,0.0075364653,0.01230647,0.0865652,0.034015007,0.02229911,0.0035553016,0.021931421,0.009392589,0.017330125,1.6861854,1.799103,1.791116,1.9075279,1.8517,1.5144675,1.4592595,0.63307655,0.9377373,0.53796124,1.316066,0.11118985,0.111189805,0.8092992,0.9618701,0.58534294,0.55783135,0.479926,0.4707674,0.48649442,0.44657707,0.42506522,0.1651639,0.16516387,0.8871922,1.3604431,1.9722877,2.0504692,1.5020901,1.4618288,2.1428885,2.0681095,2.0496066,1.8681672,0.99534595,1.0877203,1.0845852,1.1717446,1.1219069,0.7838265,0.72958696,0.21882986,0.9049955,1.2424166,1.5563306,0.76697946,0.72704333,1.4413213,1.4335529,1.3136573,1.1638516,158.06606,170.45708,2.8177226,35.339203,152.73247,3.4330013
3,0.06305511,0.05974261,0.059182815,0.01881083,0.023950053,0.040589456,0.054358955,0.06172343,0.040508393,0.06258992,0.038420483,0.119667806,0.12089782,0.032408543,0.08361624,0.01977389,0.08729539,0.0151482,0.026350897,0.007203158,0.068642,0.010049403,0.004630126,0.015096661,0.0407723,0.018125167,0.016896307,0.077519625,0.09703161,0.03328789,0.022222985,0.03077032,0.005360283,0.012188993,1.8068912,1.9243847,1.911186,2.0104694,1.9465626,1.5745121,1.4930997,0.6928068,0.8904828,0.38870695,1.2255449,0.10739165,0.10739158,0.65676075,0.775985,0.47125956,0.42109767,0.4847466,0.5087443,0.51334023,0.4992238,0.45861998,0.16841151,0.16841151,0.87467855,1.2777946,1.8776505,1.9715874,1.540968,1.5166389,2.0670495,1.9881034,1.9931203,1.859045,1.0809505,1.1830363,1.1732908,1.2506566,1.1909053,0.8199156,0.7398586,0.20262821,0.79460406,1.1211016,1.4536488,0.78204465,0.7578914,1.3306203,1.3022635,1.2311959,1.1114055,159.32585,166.82408,3.1053255,32.481396,137.49628,3.2457128
4,0.037737254,0.029345173,0.040249858,0.0041330443,0.032495767,0.031791247,0.004808918,0.016671121,0.0655599,0.027853632,0.0650156,0.016036086,0.024781406,0.037152685,0.0405802,0.047445122,0.042519994,0.025317859,0.030397438,0.018932957,0.014677785,0.0085457135,0.008798208,0.049550038,0.04505231,0.025051508,0.03473629,0.026595116,0.10363172,0.096116416,0.0047441423,0.043036044,0.027671233,0.044775397,1.8137461,1.9262172,1.9138143,1.9919776,1.9370569,1.5345899,1.4824357,0.67266035,0.84375054,0.39430317,1.1626328,0.10583298,0.10583303,0.6969483,0.811642,0.51697314,0.4596844,0.47730348,0.5133215,0.51010156,0.50276875,0.45965275,0.15563387,0.15563382,0.8690517,1.2050112,1.854798,1.9556998,1.5250776,1.483468,2.088407,2.0085285,2.0120397,1.8657284,1.093494,1.1932681,1.1825511,1.2439286,1.1910995,0.7915661,0.7402037,0.20209928,0.72039306,1.1112417,1.4231027,0.77814764,0.7368324,1.3640282,1.3354615,1.2628399,1.132744,158.27464,168.39636,3.2547982,30.291855,135.88257,3.2281568
5,0.037774287,0.0309978,0.04691405,0.021329366,0.061357755,0.042619396,0.089111514,0.08509722,0.09027427,0.07734842,0.06650513,0.05015941,0.01242427,0.079348445,0.025885878,0.04783475,0.025143545,3.703311e-05,0.0016526263,0.0066641904,0.017196322,0.028861988,0.010828149,0.0843026,0.0684261,0.024714366,0.049494788,0.0014895275,0.034123324,0.012357136,0.04219576,0.01469432,0.0003896281,0.017376449,1.8301393,1.9463556,1.92673,2.0135124,1.9434093,1.5189134,1.5318078,0.6227027,0.78740275,0.4524162,1.081319,0.08590504,0.08590504,0.7530868,0.7917037,0.53235084,0.45951807,0.47002938,0.5151835,0.49511054,0.51184726,0.43677038,0.09825432,0.098254345,0.9150265,1.1552947,1.928606,1.9597882,1.5587777,1.489697,2.15849,2.0126016,2.047416,1.8888329,1.0981306,1.2031537,1.1829765,1.2565156,1.1851269,0.7609848,0.77379996,0.18231268,0.63093287,1.1759348,1.3877075,0.79956585,0.73076,1.4261243,1.3264245,1.2877797,1.1446157,161.27133,168.65503,1.2825269,26.685257,149.22816,4.557373
6,0.051871054,0.05365318,0.043195315,0.054222513,0.029554108,0.08014293,0.058590624,0.049795117,0.038658973,0.11908607,0.10590679,0.056377843,0.07750073,0.10130774,0.1372396,0.07482373,0.16869424,0.014096767,0.02265538,0.0037187338,0.032893147,0.031803645,0.037523534,0.03052089,0.035302106,0.051615294,0.041737653,0.039401665,0.0062184334,0.06507646,0.021959297,0.111353725,0.02698898,0.1435507,1.8712906,1.9894497,1.963807,2.050045,1.9761441,1.5703051,1.5090584,0.63837725,0.74045503,0.511955,0.9217293,0.10653158,0.10653155,0.77966535,0.84600985,0.4160517,0.37101027,0.49170431,0.5453182,0.5238631,0.5384525,0.4648852,0.1464565,0.14645648,0.92669225,1.1406145,2.023804,1.873432,1.57344,1.4990667,2.1980505,2.038958,1.9479961,1.7401445,1.1332359,1.2410133,1.215713,1.2879367,1.2137152,0.8100165,0.74955076,0.21357669,0.5806122,1.2615124,1.2618,0.8099408,0.7360353,1.4601799,1.3597846,1.1816797,0.99767166,163.02667,169.2358,2.255159,23.016111,130.75499,2.871463
7,0.06958295,0.07105186,0.057363223,0.07162809,0.023965139,0.030333318,0.024647929,0.021923099,0.041821077,0.055680055,0.07002563,0.09185595,0.11882254,0.014633737,0.05838313,0.07141534,0.052553296,0.017711893,0.017398678,0.014167909,0.01740558,0.005588969,0.049809612,0.033942696,0.027872019,0.0031621046,0.06340602,0.03588116,0.035478108,0.041321807,0.086674005,0.078856476,0.0034083873,0.11614095,1.9143118,2.0266807,2.0082843,2.0793192,2.0224197,1.6226146,1.5269234,0.7087268,0.717561,0.42721003,0.7723369,0.11747613,0.117476135,0.7008306,0.7608485,0.3611496,0.3186209,0.47570816,0.5336172,0.5244008,0.52784216,0.48140374,0.17048568,0.17048572,0.9021,1.0924863,1.9860444,1.7981399,1.5959927,1.5448793,2.202227,2.0815516,1.9270799,1.76841,1.1541939,1.258098,1.2412981,1.2991583,1.2440598,0.8471667,0.75299394,0.2115626,0.49084592,1.2042259,1.140888,0.81683296,0.76612395,1.4342955,1.3574216,1.1440072,1.0005579,164.50987,168.41754,3.1350026,18.099625,122.224785,2.2577705
8,0.01001177,0.016791051,0.000734269,0.03711818,0.018335411,0.055509057,0.03986626,0.080258995,0.09923108,0.10124171,0.038897615,0.017884828,0.034920163,0.053775165,0.13086055,0.024363969,0.1314301,0.059571177,0.054260805,0.056628954,0.034509912,0.0056297276,0.02517574,0.015218332,0.058335897,0.05741,0.045561653,0.031128015,0.07397112,0.083902374,0.039141428,0.07247742,0.047051374,0.07887681,1.9307547,2.0404239,2.0252104,2.094762,2.042208,1.6492429,1.5811127,0.74844044,0.7895544,0.4545739,0.7449614,0.09594893,0.0959489,0.74303603,0.7182744,0.33906627,0.25038886,0.44753546,0.5036783,0.48949897,0.5025602,0.44717652,0.13667105,0.13667105,0.88047564,1.009511,2.027025,1.7789894,1.6325257,1.5924304,2.275564,2.1475964,1.948419,1.819912,1.1472708,1.2492758,1.2339865,1.293243,1.2399474,0.8494236,0.7819706,0.14099646,0.41645426,1.2287855,1.1009383,0.8302728,0.7903797,1.4890692,1.3842773,1.1436044,1.0195916,164.61494,169.77547,0.8096339,17.96969,124.991234,2.4699507
9,0.023679832,0.020050647,0.02196949,0.008457697,0.01930164,0.03234283,0.037700266,0.099986605,0.054272413,0.15874319,0.018251574,0.009219502,0.03874373,0.041914403,0.103465274,0.025233421,0.087503545,0.013668062,0.0032595955,0.02123522,0.028660484,0.00096622854,0.023166228,0.0021659955,0.01972761,0.044958666,0.05750148,0.020646041,0.008665326,0.0038235672,0.011860762,0.027395278,0.00086945295,0.04392656,1.9134805,2.0258117,2.0091517,2.1065962,2.042863,1.681321,1.5960822,0.80421835,0.84425235,0.46646684,0.7480873,0.076544315,0.076544285,0.79174227,0.7515909,0.3553477,0.2824409,0.42398876,0.4764072,0.45919827,0.49209625,0.42208248,0.118676804,0.11867676,0.8318809,0.98335814,1.9754889,1.789255,1.6450137,1.6284344,2.3407671,2.2451687,1.986478,1.9011313,1.1190702,1.2235888,1.2064443,1.2929362,1.2277833,0.8672909,0.78263175,0.033582155,0.41425696,1.1797478,1.1010293,0.8292742,0.81274843,1.5442653,1.4610157,1.1695788,1.0857106,166.40506,174.116,4.061245,20.410378,123.22648,2.152258
